pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099997075100000288e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099997093139232263e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099997111178430131e+01,1.199999999999991047e+02,-2.522218021315321366e-07
3.099997129218124670e+01,1.199999999999957936e+02,-4.580388453045077984e-07
3.099997147257949592e+01,1.199999999999910330e+02,-7.496330357992948795e-07
3.099997165297832780e+01,1.199999999999910614e+02,-1.032750227416037870e-06
3.099997183337825390e+01,1.199999999999902514e+02,-1.744616047369932820e-06
3.099997201377481204e+01,1.199999999999953531e+02,-2.483965732277731995e-06
3.099997219416804484e+01,1.199999999999965041e+02,-2.598770246732663874e-06
3.099997237455972510e+01,1.200000000000007816e+02,-3.429139651257069276e-06
3.099997255495067705e+01,1.200000000000063807e+02,-3.881348475594440295e-06
3.099997273533942277e+01,1.200000000000217000e+02,-4.311766655708041417e-06
3.099997291572368496e+01,1.200000000000386677e+02,-4.438599162457418417e-06
3.099997309610620277e+01,1.200000000000543849e+02,-4.302072869692355850e-06
3.099997327648578960e+01,1.200000000000730438e+02,-4.300999333732768205e-06
3.099997345686363914e+01,1.200000000000902958e+02,-4.106482596948430794e-06
3.099997363724350663e+01,1.200000000001110294e+02,-3.496117999503023263e-06
3.099997381762138815e+01,1.200000000001320473e+02,-3.183014888400645382e-06
3.099997399799725528e+01,1.200000000001519709e+02,-3.193802143172764721e-06
3.099997417837241898e+01,1.200000000001777494e+02,-3.456989707481986877e-06
3.099997435875128104e+01,1.200000000001973888e+02,-4.270901204148145826e-06
3.099997453912865808e+01,1.200000000002138023e+02,-5.698730835586037010e-06
3.099997471950433336e+01,1.200000000002328306e+02,-7.076055332450561457e-06
3.099997489988268740e+01,1.200000000002622187e+02,-7.991779924935302139e-06
3.099997508025981574e+01,1.200000000002913367e+02,-8.428546119034503856e-06
3.099997526063813069e+01,1.200000000003244054e+02,-9.400208869862936942e-06
3.099997544101966440e+01,1.200000000003553282e+02,-1.022849563888639122e-05
3.099997562141129137e+01,1.200000000003859100e+02,-1.065600551313979951e-05
3.099997580179776691e+01,1.200000000004142322e+02,-1.040546122131693811e-05
3.099997598218305228e+01,1.200000000004406928e+02,-1.018463587949926927e-05
3.099997616257389410e+01,1.200000000004624638e+02,-9.567577328405281988e-06
3.099997634296683913e+01,1.200000000004709477e+02,-8.648703450449843431e-06
3.099997652336066523e+01,1.200000000004752962e+02,-7.784001886852402917e-06
3.099997670376645331e+01,1.200000000004813927e+02,-6.720287519158984689e-06
3.099997688417518305e+01,1.200000000004900187e+02,-6.145124648100409282e-06
3.099997706458413660e+01,1.200000000004894218e+02,-6.407315229428298525e-06
3.099997724498875584e+01,1.200000000004969252e+02,-6.861793357136588759e-06
3.099997742539509460e+01,1.200000000005069722e+02,-7.126020512280615998e-06
3.099997760580185613e+01,1.200000000005103828e+02,-7.048723682901703940e-06
3.099997778620740263e+01,1.200000000005181136e+02,-7.049071131884828804e-06
3.099997796660366234e+01,1.200000000005237126e+02,-7.269086600673413307e-06
3.099997814699638354e+01,1.200000000005254748e+02,-7.283405495122461203e-06
