Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.635321822370626689e-04,3.636375497881972612e-06,-3.059403888407459396e-04
1.175010087826295919e-03,-1.597603717081486920e-04,-1.657448367246211257e-04
1.256544692641537505e-03,2.669482837883598155e-04,-1.675814361837712379e-04
1.523173681027259821e-03,4.639919437281224738e-04,-2.250857976238029748e-04
8.300015509650063902e-04,7.254462094961213305e-04,-7.452397531892313324e-04
5.872028301104470624e-04,7.094144111022242108e-04,-9.594467306617232658e-04
8.018386007285916838e-04,8.469683973652694046e-04,-1.055295563695260756e-03
7.964516286410235632e-04,1.530144857540083206e-03,-1.184314095788993821e-03
1.381604283837222858e-03,1.433331470494318130e-03,-1.315175270261867381e-03
1.659555779104144538e-03,1.546811008672731736e-03,-1.482751412996791097e-03
2.628646550723454361e-03,9.949678939500448786e-04,-2.060782769816687544e-03
2.701979269121755015e-03,1.874066572806121298e-03,-2.395320809898182635e-03
3.145309359792550132e-03,2.388125209055279221e-03,-2.873677577848724862e-03
2.064570517339530970e-03,2.584882121821767235e-03,-2.499688485481539428e-03
2.189429720615782872e-03,2.802394359679504648e-03,-2.530770803325060447e-03
2.774115213033748802e-03,2.665006555391674203e-03,-1.931109461515130880e-03
2.245788110424445927e-03,2.171412425733953901e-03,-2.193183355199038610e-03
2.292887155595607976e-03,2.347391142767428409e-03,-1.547203449277265597e-03
2.594693935759764293e-03,2.332399162063774917e-03,-1.493864920813226145e-03
2.532155510853381641e-03,2.850091423303919604e-03,-1.000816739268495020e-03
2.780919275040750777e-03,2.885159679960059165e-03,-1.025522488821411582e-03
2.599132083686282388e-03,2.533152358444349175e-03,-5.850255419939728993e-04
2.861804060802930743e-03,2.843855244560124923e-03,-1.018943365806500127e-03
2.676996939927464916e-03,2.943512678137662469e-03,-1.019043914501185574e-03
2.288652192461408750e-03,2.371183338777223086e-03,-1.200299133773039678e-03
2.294566101996914874e-03,2.340687405867045850e-03,-1.460620324855083519e-03
2.280370481613249595e-03,2.202661182051232885e-03,-1.785676024580089847e-03
2.241746977914956234e-03,2.378774856759176357e-03,-1.761263283711003583e-03
2.001192869943555722e-03,1.994722809660689176e-03,-1.522770128622716540e-03
1.808593302956432560e-03,2.016944814936662105e-03,-1.208519613531645106e-03
1.380949280223779099e-03,2.125755150213230749e-03,-1.032881309847967846e-03
1.469071769805845333e-03,2.881856358527729554e-03,-4.279769719887208980e-04
1.843734485901917311e-03,2.692809071369765567e-03,-8.556206003820331215e-04
2.844754289447089246e-03,2.422488459369800430e-03,-9.446049903253184252e-04
2.914346866540876331e-03,2.364122127227666521e-03,-1.223314317630530253e-03
2.939016899596287244e-03,2.931885177791132471e-03,-1.023055169946602725e-03
2.573684003148127720e-03,2.858469956056748727e-03,-7.374840812515390817e-04
2.565728559428995508e-03,3.312774964824208041e-03,-8.449148050281684707e-04
2.978373892814902175e-03,3.715573144462613539e-03,-9.948561208319214172e-04
3.035094531516840857e-03,4.007796548387071098e-03,-2.954100393229276375e-04
3.381150116487521753e-03,3.326405904765381699e-03,2.665471716843578528e-05
2.714850604108957292e-03,3.626987904751308948e-03,2.392593397626296189e-04
2.409594595972464667e-03,3.606180687908959459e-03,6.943700129853093688e-04
2.325659331354654538e-03,3.613971424476892982e-03,6.314005147341878420e-04
1.630326400224477341e-03,3.113819953743153773e-03,4.517248111271989094e-04
1.426374115568566654e-03,3.308712487516973083e-03,-7.420380862011420760e-05
1.161849098978670483e-03,3.377784290292290634e-03,-2.770832933620142225e-04
7.909621112071747425e-04,3.187715031545022056e-03,-6.834560462490268896e-04
