gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.142832393827301375e-02,-2.398966441338741193e-02,1.809916152727420596e-02
-1.546168313019738276e-02,2.058658832599969540e-02,2.818372511601128366e-02
-4.141428819770303499e-02,2.447046670756459086e-03,1.664182202365442620e-02
-6.773729579965998004e-02,6.037634826732467958e-02,3.496784750296349099e-03
3.076063533392100688e-02,-1.354838618585354516e-02,1.199598787711570261e-02
-1.961242982034198598e-02,-2.997751247786885689e-02,-7.927544924006617311e-02
-5.611848995210583918e-02,-3.366559209111070344e-02,-2.079637768194185846e-02
-3.386180795987533965e-02,-2.937311015443928863e-02,-1.078480397237230465e-01
2.004918580380941288e-03,1.651067463801425550e-02,2.160200207323248814e-02
3.206607755201571625e-02,6.498770959402599967e-02,1.588227056192492931e-03
9.932953874493354041e-02,-1.827352425708763349e-03,-3.625800956596061247e-02
4.321881520978222008e-02,-2.993950578374675667e-02,-5.589665646407002836e-02
-6.794347881031454449e-03,-3.072735713658975368e-02,-2.543606931492116419e-02
-2.518035348957145883e-02,-4.958552893216989360e-02,8.856670434849572013e-04
-4.245530781915395763e-02,-3.816115367470197112e-02,-4.788379740643781968e-02
-1.552865518932132656e-02,2.398253874414701600e-02,-7.470231139267471954e-02
1.959018563010211586e-02,5.448781588888578289e-03,4.654381562550981288e-02
3.126549331952779148e-02,-2.870683674179098140e-03,1.876950331082764128e-02
6.126796438517077836e-02,-4.089351243034861083e-02,-4.934036289353176119e-03
-9.011082914464697835e-02,-8.007985935668165967e-02,6.533065488577516344e-02
-3.547267708889279003e-02,-4.913108872716644149e-02,2.888686098681250702e-02
-2.165734862461509216e-02,2.591553620295778196e-02,-5.443733625112961994e-02
2.472458147617022199e-03,-8.723920709363776338e-02,3.814260570509024617e-02
8.631835673719231994e-02,-1.857475346233200195e-02,2.656874535582666799e-02
-3.229233856904194233e-02,2.681220020455882952e-02,-5.586198018619214362e-02
4.636159862853533875e-02,-3.211592752764735187e-02,-3.847696327393748672e-02
3.648360020833903150e-02,-1.711277314012226575e-02,-2.887633111191525645e-02
5.913625792597145686e-02,-1.973741997907294682e-02,4.769170996733371887e-02
-7.793208987207216054e-02,-3.089086911176187888e-02,3.805080772387621491e-02
-9.396889850058101623e-02,6.235791515651372546e-02,2.613656136011337922e-02
-5.580790306668032691e-02,-1.291076236686001556e-02,-2.880128270145266428e-02
2.537949714774549378e-02,-1.856791085837180763e-02,1.675866928843557091e-02
3.297454190076146846e-02,-1.773940284615779447e-02,2.910412155243549681e-02
1.947842824363959363e-02,6.151228779499273019e-02,-2.698357815581480662e-02
-1.841424423722751039e-03,-4.639478485554147068e-03,2.883245090941026489e-02
1.422272071228631446e-02,4.190311067111159721e-02,7.516310892694328186e-03
-2.300685567418632796e-02,3.604391557676134977e-02,-6.140775264114812365e-02
5.473766729871030329e-02,-1.229807296998397959e-03,1.326433805844703766e-02
2.408434270411403261e-02,5.272039779126327236e-02,-3.318927671842338434e-03
-6.485487768344712356e-02,1.478025337790693505e-02,-2.019124924300810114e-02
3.250935949539580927e-02,2.329923999987676062e-02,7.963449003878475541e-02
6.728471407723550513e-02,3.847294237479940981e-02,2.803707390826562507e-02
-2.907379315804805675e-04,6.094573763687497620e-02,-1.058722730986583344e-01
-2.736801987688481513e-02,5.455827690214413994e-02,3.781834411124397610e-02
-1.779547016345743582e-02,9.595715186182336362e-03,-6.403391084121183574e-02
1.679961633107660696e-02,3.164554508857914811e-02,-8.707038313783475175e-03
8.543155286987832997e-03,-2.375640596452247358e-02,-1.051814605369228361e-03
8.100008926786190014e-03,-4.830366729050837582e-02,-9.157252689776603297e-03
5.959813087858194941e-02,-5.137653628759647484e-03,9.018982763381928891e-03
-7.992205668667219653e-02,-6.270258405441482552e-02,-2.112820718738335404e-03
1.563968982598780769e-02,2.854022582497126731e-02,3.362796920527667908e-03
-2.590672508713168232e-02,-1.140599736710713567e-02,-3.292914911590213295e-02
