vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000014291421966295e+00,4.676305157489177013e-05,-1.099692601431369721e-05
2.000021459946357716e+00,5.242803220929759359e-05,-6.228234924916543338e-05
2.000040356515004891e+00,1.497991134238355298e-04,-1.642867468361667270e-05
2.000000476422826967e+00,2.092872603282499547e-04,1.917562096645151587e-05
1.999953190470574071e+00,2.541527530185070890e-04,1.101314807814985090e-04
2.000062592410103868e+00,1.749917715658883205e-04,5.714155146443708374e-05
2.000116560799190424e+00,2.025446716840881821e-04,-5.764042705758059344e-07
2.000128107185356274e+00,2.157260491399120975e-04,6.615965477757852612e-05
2.000091873712108725e+00,2.495350302075949453e-04,9.685670875957949144e-05
2.000137217957236757e+00,2.683613605584465986e-04,7.967919434121467788e-05
2.000115309395737118e+00,3.113119536388591116e-04,1.522684879410141719e-05
2.000073913819881088e+00,2.945746089127235495e-04,-2.615196173942666393e-05
2.000063369531842827e+00,2.467438432916727715e-04,-8.767539629417231309e-05
2.000118147529523771e+00,2.545693334497253052e-04,-5.297795289984719505e-06
2.000100966788585843e+00,2.602501134607705202e-04,9.362809344909086128e-06
2.000047539287754805e+00,2.302088762951169025e-04,8.022714651068803813e-06
2.000094668422245814e+00,1.957920703782521882e-04,8.872392189241866341e-06
2.000092604253202122e+00,1.890781896612447389e-04,1.180929874582810032e-04
2.000014861339345362e+00,1.152747696962168046e-04,1.111399564544249323e-04
2.000095917201551110e+00,1.417375392346170162e-04,1.973516911682841066e-04
2.000156180119377236e+00,4.929685973756558733e-05,1.716529200241073835e-04
2.000118165561039163e+00,1.551403336724083972e-04,2.859366472249336220e-04
2.000152971157876269e+00,4.230787890996629084e-05,2.282088364633289750e-04
2.000122434200724442e+00,6.326370497199613780e-05,2.911845977931004983e-04
2.000091670075277328e+00,7.336260428708490954e-06,2.555091079466038136e-04
1.999960134372929632e+00,-3.595833040346278531e-05,2.870348388151769078e-04
2.000013050518229640e+00,3.455507823168995583e-05,2.537913297409323771e-04
2.000096560703579662e+00,-2.355693593740880855e-05,2.027601133701801227e-04
2.000043394608113978e+00,-5.675604942474582075e-05,2.185624938384324941e-04
2.000079052949001568e+00,-4.329196111747452328e-06,2.320618309455638618e-04
2.000082777560760583e+00,-6.037060235889969766e-05,1.934566084047647182e-04
2.000027911075936693e+00,-2.112701056913345515e-05,2.689797045664818996e-04
2.000017866193062321e+00,3.295079209140106322e-06,2.620000896224096171e-04
1.999973860527741287e+00,-2.389893354906112829e-05,2.940627684422301405e-04
1.999923004614319710e+00,2.263192061739136886e-05,2.508359294094016870e-04
2.000060025662555585e+00,3.107383513002618758e-05,2.257428240768908408e-04
2.000110885912286918e+00,2.299111417932172923e-05,1.991598193840187468e-04
2.000077262260193667e+00,-1.682471034927373330e-05,1.997007010154699046e-04
2.000110279115065559e+00,-2.553116199556647691e-05,1.027923681790020305e-04
2.000059083789160308e+00,1.197999063701448203e-05,4.161991088580984971e-05
2.000025134692247075e+00,5.812182934988735787e-05,-8.889448668382009559e-05
2.000098378869098692e+00,8.912641072521402575e-05,-5.678882035724200242e-05
2.000146341816952500e+00,1.418931834653094643e-04,-7.403294354077118850e-05
2.000202377003918119e+00,8.903671539079008367e-05,-4.816640987583762886e-05
2.000191220199297959e+00,1.017772007208780542e-04,-3.663006122558587366e-05
2.000212187593237712e+00,3.179526982690965232e-05,-3.692524488941946914e-06
2.000156696967843040e+00,-4.608696446233050744e-05,-1.005669144112036971e-05
2.000181410125552173e+00,-1.228888760198253442e-04,2.790598890967053969e-05
2.000216003003350007e+00,-7.765983875077721614e-05,-4.801119065191486717e-07
2.000209892911017473e+00,-4.978335886565144993e-05,3.226766367407319844e-05
2.000174699724490246e+00,-4.920745765541915473e-05,-3.514627048413749395e-06
2.000203075778413275e+00,-3.803796999198520007e-05,1.633530848040244522e-05
2.000226192678370651e+00,-2.325368531833095961e-05,1.019143113578144363e-04
2.000301355094302735e+00,-2.135701236911510343e-05,1.249850022551938177e-04
2.000297029161130613e+00,1.408383613883008992e-05,5.343964465245919573e-05
2.000366566955330772e+00,-5.862318845380139659e-05,1.251989528194704889e-04
2.000383839646425965e+00,-6.804123439296546705e-05,8.839672264517714939e-05
2.000465403120218255e+00,-6.743897149633619080e-05,5.253288573254885375e-05
2.000463683906569035e+00,-2.125473798735718852e-05,6.361112930521724761e-05
2.000505739360203705e+00,4.749843354032780860e-05,8.751464275969918715e-05
2.000594737682539037e+00,5.607491484521950973e-05,-3.314237096290248820e-05
2.000555015177618579e+00,4.127997485293067508e-05,-1.294464215820471722e-05
2.000503189855664665e+00,6.256688606303576568e-05,-4.786411570548540940e-05
