vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000091939250024264e+00,3.225381940381052119e-05,-8.014758138821333254e-05
2.000039436829060602e+00,6.701824986594411200e-05,-1.450083929691435179e-04
2.000101011673935503e+00,1.031487201823234271e-04,-1.593877613176201220e-04
2.000032007940113488e+00,4.484971474662059662e-05,-1.445200162873054670e-04
2.000052142156438784e+00,7.628199190717663129e-05,-1.401740113187659555e-04
1.999990090578423141e+00,1.470277798867478060e-04,-8.167186916569575336e-06
2.000088893980945581e+00,2.255981798713430574e-04,-4.339654917534523673e-05
2.000063744499839924e+00,2.052261157180320023e-04,4.556584071942749417e-06
2.000166736457297922e+00,2.209341702544342174e-04,-2.482140152168981682e-07
2.000180697326919166e+00,2.624653224582734908e-04,5.030589493139992841e-05
2.000176658347026848e+00,2.733970671257376244e-04,9.709715883664713182e-05
2.000184336633278104e+00,3.606358134495890383e-04,9.461947298196423295e-05
2.000171303776965281e+00,4.211614193220807761e-04,1.672755656259571912e-04
2.000220241613805072e+00,3.361368391841903537e-04,1.181672791519751176e-04
2.000185189535914176e+00,3.681408199690772111e-04,1.294435959203107109e-04
2.000166156498565329e+00,3.622952316029355059e-04,2.111797177703522742e-04
2.000201581927569361e+00,3.485951372317736257e-04,1.575071569086922379e-04
2.000312087846332076e+00,3.306753302861535713e-04,7.919367796736383430e-05
2.000290160360122638e+00,3.365117219597690986e-04,6.726284273997202548e-05
2.000361120967112605e+00,3.970378458464878359e-04,1.565054462810480662e-04
2.000360703490807968e+00,4.304548462254085216e-04,1.145008426895357102e-04
2.000430671368098601e+00,4.073882303016600768e-04,9.664988230735330644e-05
2.000421611362223295e+00,4.614635462480249587e-04,2.004432962084432088e-04
2.000408511157895308e+00,4.023311413822663754e-04,1.183160333728015351e-04
2.000269160619311037e+00,4.516574928010552280e-04,1.613085333501660691e-04
2.000259331527402651e+00,5.073767070973573667e-04,1.568856196501464064e-04
2.000189622133244693e+00,5.151784606563783106e-04,1.675346247376785535e-04
2.000121880403550545e+00,5.486762382285558090e-04,7.194626646067111945e-05
2.000106824593666399e+00,5.018982767811651239e-04,7.185973613709631196e-05
2.000192919823217341e+00,5.367237281448702631e-04,9.146085987313171790e-05
2.000211848638001833e+00,5.360940650410298339e-04,5.572615652307750026e-05
2.000189843020405700e+00,4.840425017300294965e-04,1.582769234804162696e-04
2.000347953189322237e+00,4.973165404412190462e-04,1.797984604797168051e-04
2.000337049803535994e+00,4.919019776968841648e-04,-1.776599857500566013e-05
2.000323728501232523e+00,5.486223523438088804e-04,1.522635684521487582e-05
2.000356691437803924e+00,5.294568718393510192e-04,-1.835414417874836813e-05
2.000349948312473369e+00,4.089422556266271002e-04,-4.598765136364010029e-05
2.000378144190747776e+00,4.270226656924462540e-04,-1.348070495713250979e-04
2.000433951537278876e+00,3.925037897236248658e-04,-2.113273259089598448e-04
2.000420375878035006e+00,3.902796033323217601e-04,-1.367584764520208564e-04
2.000355962822485179e+00,3.518082243833762493e-04,-1.179018673914482534e-04
2.000470736611209333e+00,3.528925342328284890e-04,-7.916114725399505899e-05
2.000504797480612496e+00,2.878112531260715486e-04,-1.271026778470985778e-04
2.000489196968337158e+00,2.967197119320589627e-04,-8.315513854158088948e-05
2.000456791447929650e+00,3.367765445415604460e-04,-3.217009981381618037e-05
2.000463116947564846e+00,3.485490512514193679e-04,9.728650644578120299e-05
2.000493872121278383e+00,3.896289367013221834e-04,1.013629582619507972e-04
2.000492018589611121e+00,3.053720935032403503e-04,1.840211558913928719e-04
2.000462318710150456e+00,3.967070076816959861e-04,1.910806906327834859e-04
2.000510214888481908e+00,4.145918250946860578e-04,2.050979058533794540e-04
2.000594447328236214e+00,4.145093900721714747e-04,1.714662393061229333e-04
2.000526077859416940e+00,4.390165904587626936e-04,1.792388714153906595e-04
2.000534461781616535e+00,4.582790182160832856e-04,3.614691722094397468e-05
2.000640935941039089e+00,5.328152573459113590e-04,-1.193625871478514567e-05
2.000685482239844326e+00,5.073619264138246781e-04,5.006085285892075898e-05
2.000634994997724903e+00,4.827644585377903670e-04,-1.592959856739224181e-06
2.000587395052019435e+00,4.914677902442019875e-04,4.375802495502147837e-05
2.000529510287359258e+00,4.404785076360845418e-04,8.078061600384940644e-05
2.000416694764477921e+00,5.975449490260953227e-04,5.061743751019560700e-05
2.000400747400758572e+00,6.184401059576978511e-04,3.815228166895451441e-05
2.000369641256108721e+00,5.912328983383828692e-04,-9.417021228411811466e-06
2.000336879044867899e+00,5.678903242395153764e-04,-1.476989959226190940e-06
2.000286274417337307e+00,5.706907379130791644e-04,1.028438472913537549e-04
2.000240941617335011e+00,4.852463446289513485e-04,9.643383889448743499e-05
2.000248070865826566e+00,5.671190323699828225e-04,1.095256109209392903e-04
2.000264759093700384e+00,5.430849230227578284e-04,1.273485441878571313e-04
2.000303626922569578e+00,5.511468478751779159e-04,1.638288900109145265e-04
2.000350128202342592e+00,5.156597869315707053e-04,1.101553423865581701e-04
2.000339159897987162e+00,4.932130564968609503e-04,1.635417898777998165e-04
