pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099738786099999643e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099738804139239079e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099738822178701270e+01,1.199999999999984652e+02,-9.738238032957780013e-08
3.099738840218058655e+01,1.200000000000009805e+02,-9.064994433183643365e-07
3.099738858257020624e+01,1.200000000000043485e+02,-1.747411492560611470e-06
3.099738876296006040e+01,1.200000000000055564e+02,-2.686684383867748658e-06
3.099738894334205597e+01,1.199999999999960778e+02,-4.480448869837064688e-06
3.099738912371709532e+01,1.199999999999882618e+02,-6.024705512252687484e-06
3.099738930408713244e+01,1.199999999999733831e+02,-7.513431579018524846e-06
3.099738948446375986e+01,1.199999999999559748e+02,-9.732269042402632149e-06
3.099738966483390712e+01,1.199999999999419202e+02,-1.271110678539695912e-05
3.099738984521142626e+01,1.199999999999249241e+02,-1.574861802429811201e-05
3.099739002558729695e+01,1.199999999999047589e+02,-1.930638103039356151e-05
3.099739020597024464e+01,1.199999999998814957e+02,-2.294782209973395630e-05
3.099739038635719623e+01,1.199999999998661764e+02,-2.621200411314962914e-05
3.099739056674586735e+01,1.199999999998654374e+02,-2.860264007001077198e-05
3.099739074712637432e+01,1.199999999998649258e+02,-3.105969874707670806e-05
3.099739092750823843e+01,1.199999999998706244e+02,-3.397165067277612034e-05
3.099739110788451768e+01,1.199999999998735376e+02,-3.697610685558864037e-05
3.099739128827000201e+01,1.199999999998710933e+02,-4.049480692095200861e-05
3.099739146864890671e+01,1.199999999998694307e+02,-4.452454785237098845e-05
3.099739164903211375e+01,1.199999999998791367e+02,-4.851520130257069434e-05
3.099739182941785742e+01,1.199999999998867679e+02,-5.206838634617138743e-05
3.099739200980616260e+01,1.199999999998972982e+02,-5.531117869225814698e-05
3.099739219019809866e+01,1.199999999999085674e+02,-5.938504105672322856e-05
3.099739237058697228e+01,1.199999999999166818e+02,-6.347432359455399385e-05
3.099739255097306412e+01,1.199999999999208882e+02,-6.705351804049253901e-05
3.099739273136860618e+01,1.199999999999199645e+02,-6.977543723701367339e-05
3.099739291176764411e+01,1.199999999999261036e+02,-7.237257505088194392e-05
3.099739309217066463e+01,1.199999999999331948e+02,-7.531070948803655386e-05
3.099739327256871135e+01,1.199999999999473204e+02,-7.901031670290889724e-05
3.099739345296225324e+01,1.199999999999597122e+02,-8.232813538996996191e-05
3.099739363335727660e+01,1.199999999999724878e+02,-8.597614731801395311e-05
3.099739381374344305e+01,1.199999999999861444e+02,-8.962134347409482981e-05
3.099739399412933238e+01,1.199999999999979821e+02,-9.344288669740718036e-05
3.099739417452001788e+01,1.200000000000189146e+02,-9.791103449333238967e-05
3.099739435490620920e+01,1.200000000000461000e+02,-1.014600872374782624e-04
3.099739453529039324e+01,1.200000000000717932e+02,-1.052407816477562069e-04
3.099739471567398752e+01,1.200000000000950706e+02,-1.090944837850448847e-04
3.099739489605515885e+01,1.200000000001262919e+02,-1.137705308558878566e-04
3.099739507643120007e+01,1.200000000001572857e+02,-1.186338084965967799e-04
3.099739525681791363e+01,1.200000000001924718e+02,-1.236965170316775520e-04
3.099739543719859824e+01,1.200000000002256257e+02,-1.292452975591111401e-04
3.099739561758351059e+01,1.200000000002578133e+02,-1.347918979825254060e-04
3.099739579797214617e+01,1.200000000002922462e+02,-1.415092662275834118e-04
3.099739597835825933e+01,1.200000000003223448e+02,-1.486829864655027594e-04
3.099739615873576071e+01,1.200000000003530829e+02,-1.561606707651079225e-04
3.099739633910616021e+01,1.200000000003832810e+02,-1.632827361666821923e-04
3.099739651948001651e+01,1.200000000004056062e+02,-1.703966272779664534e-04
3.099739669985554968e+01,1.200000000004275051e+02,-1.785642532872572772e-04
3.099739688023467465e+01,1.200000000004486793e+02,-1.877281926617023087e-04
3.099739706061951239e+01,1.200000000004721414e+02,-1.962789193906056733e-04
3.099739724100176730e+01,1.200000000004984742e+02,-2.048518844014083436e-04
3.099739742138490328e+01,1.200000000005317560e+02,-2.137304216688373814e-04
3.099739760176457537e+01,1.200000000005721290e+02,-2.223045911601494694e-04
3.099739778213542252e+01,1.200000000006144489e+02,-2.312494789862530532e-04
3.099739796250247181e+01,1.200000000006570104e+02,-2.402123035300814775e-04
3.099739814287464057e+01,1.200000000007101448e+02,-2.499104154974995224e-04
3.099739832324850397e+01,1.200000000007585612e+02,-2.597085685274082983e-04
3.099739850361865479e+01,1.200000000008162999e+02,-2.690436119690265120e-04
3.099739868398254927e+01,1.200000000008740102e+02,-2.781343060261215212e-04
3.099739886435078873e+01,1.200000000009328573e+02,-2.867902457792011195e-04
3.099739904472291130e+01,1.200000000009792700e+02,-2.954139297800155786e-04
3.099739922509699497e+01,1.200000000010275443e+02,-3.054329068695806363e-04
3.099739940546999861e+01,1.200000000010748380e+02,-3.153490288270969382e-04
3.099739958584076760e+01,1.200000000011349215e+02,-3.257861006247855773e-04
3.099739976622070614e+01,1.200000000012032046e+02,-3.359672872780342643e-04
3.099739994660719233e+01,1.200000000012747279e+02,-3.453768198685998173e-04
3.099740012698927316e+01,1.200000000013522339e+02,-3.546723954899440117e-04
3.099740030737653029e+01,1.200000000014274946e+02,-3.636283812815228563e-04
3.099740048776639867e+01,1.200000000015078570e+02,-3.729262780852934402e-04
3.099740066816050543e+01,1.200000000016009096e+02,-3.827193717857052015e-04
3.099740084855497102e+01,1.200000000016985666e+02,-3.924725012447332121e-04
3.099740102896057437e+01,1.200000000018008706e+02,-4.025110053932115213e-04
3.099740120936483478e+01,1.200000000019007871e+02,-4.123807660856329245e-04
3.099740138977033155e+01,1.200000000020039721e+02,-4.212680369107941157e-04
3.099740157017878417e+01,1.200000000021062050e+02,-4.296624789528938728e-04
3.099740175058902025e+01,1.200000000022079121e+02,-4.378129594520210215e-04
3.099740193099576047e+01,1.200000000023178757e+02,-4.460905471125395784e-04
3.099740211140550983e+01,1.200000000024296867e+02,-4.547241428924541002e-04
3.099740229181738727e+01,1.200000000025403182e+02,-4.631521115266746549e-04
3.099740247222606726e+01,1.200000000026567477e+02,-4.712289919722755026e-04
3.099740265264507499e+01,1.200000000027796148e+02,-4.792183536702869094e-04
3.099740283305949973e+01,1.200000000029005065e+02,-4.873724246002375331e-04
3.099740301348129279e+01,1.200000000030207303e+02,-4.960914662005972689e-04
3.099740319390416587e+01,1.200000000031399310e+02,-5.049807187416677787e-04
3.099740337432697146e+01,1.200000000032549679e+02,-5.131286132785324063e-04
3.099740355474938625e+01,1.200000000033761438e+02,-5.211719874753839750e-04
3.099740373517335001e+01,1.200000000034960266e+02,-5.287963360006156738e-04
3.099740391559380015e+01,1.200000000036209116e+02,-5.360203506821174671e-04
3.099740409600771684e+01,1.200000000037464076e+02,-5.433590882137756799e-04
3.099740427641444640e+01,1.200000000038758117e+02,-5.514765327296184110e-04
3.099740445682112266e+01,1.200000000040013646e+02,-5.595398237214411650e-04
3.099740463722391581e+01,1.200000000041297312e+02,-5.678353162827016760e-04
3.099740481763082300e+01,1.200000000042650186e+02,-5.764544703658776564e-04
3.099740499803912286e+01,1.200000000044020254e+02,-5.850297870234999042e-04
3.099740517844488608e+01,1.200000000045416897e+02,-5.943081667360668912e-04
3.099740535884863135e+01,1.200000000046871662e+02,-6.034652032347431316e-04
3.099740553924802100e+01,1.200000000048401603e+02,-6.134567773482935528e-04
3.099740571964184355e+01,1.200000000049824393e+02,-6.232882488020158275e-04
