q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999888324886e-01,2.295787581536741332e-06,-3.638639234969883645e-06,1.955705331271302255e-06
9.999999999795684547e-01,1.506943335374129894e-06,-6.180233794352609769e-06,6.300480598151896506e-07
9.999999999877989820e-01,4.130954844085289565e-07,-3.374451891697937065e-06,3.583951028522221783e-06
9.999999999884457980e-01,1.025549684881554609e-06,1.463248162133680784e-07,4.694165881670121745e-06
9.999999999519424421e-01,-4.074982556208347009e-06,6.376407740885734062e-06,6.233074185198444086e-06
9.999999999432027664e-01,-2.797103615671110514e-06,7.320907978545221137e-06,7.223228211476708969e-06
9.999999999475414070e-01,-3.937150107425377972e-06,6.259712835115364664e-06,7.087447128818076243e-06
9.999999999416835372e-01,-1.083224142269894526e-06,9.822811678600427361e-06,4.355681975713363539e-06
9.999999999406955498e-01,-3.382804830973724917e-06,7.748057063585637075e-06,6.865357501244701302e-06
9.999999999521672622e-01,-3.047698197193323602e-06,2.840532578072630924e-06,8.849191209916050564e-06
9.999999998645071608e-01,-9.224469387515467367e-06,3.671327320467810268e-06,1.313074101642867834e-05
9.999999998878507101e-01,-9.903427982438132860e-06,-1.420939459942056187e-06,1.114457331566699680e-05
9.999999998305901805e-01,-1.317026130256635878e-05,-3.354407763087272680e-06,1.241417963614869738e-05
9.999999997895737680e-01,-1.608915408526254235e-05,-4.174337652254640757e-06,1.202357967592037629e-05
9.999999997537976082e-01,-8.606710109842364358e-06,-1.293676627556143643e-06,2.041214939350225889e-05
9.999999996927789736e-01,-6.620129299026853512e-06,-7.276754171064363734e-06,2.275224835480454440e-05
9.999999996589861162e-01,-7.159450714813960081e-06,-1.264378133155574351e-05,2.170034271448585824e-05
9.999999996649741041e-01,-9.808958361850845931e-06,-1.359893119303773226e-05,1.972068040957236420e-05
9.999999996460882112e-01,-9.809942564315039199e-06,-1.656072500361135605e-05,1.836656804153791680e-05
9.999999995534187835e-01,-8.780117257502177285e-06,-1.829173634687533153e-05,2.194275255399145836e-05
9.999999995271483533e-01,8.664688383014079088e-07,-1.552298858311296884e-05,2.653279783586738225e-05
9.999999996131302415e-01,2.085535479481960302e-06,-1.612686579665602928e-05,2.256799272091625631e-05
9.999999994122682478e-01,8.377712096831672111e-06,-1.779570289395843212e-05,2.808185296732899160e-05
9.999999992984127672e-01,9.688962031469553477e-06,-1.884851812423401078e-05,3.088740672458259977e-05
9.999999992613916033e-01,1.850431349290410967e-06,-1.409432120830829771e-05,3.570914288105229246e-05
9.999999990275406647e-01,3.407585309849243451e-06,-1.179977476294147354e-05,4.235648962478704327e-05
9.999999989539153367e-01,8.778871601115674768e-06,-1.420437485486352759e-05,4.258328884089147376e-05
9.999999988080382485e-01,9.902814115396457937e-06,-1.809353888083685592e-05,4.425473701610293273e-05
9.999999985060723517e-01,1.058252097782843133e-05,-1.916628359053588362e-05,5.008512116453752225e-05
9.999999984367153871e-01,1.131786536513595909e-05,-1.971970751194999921e-05,5.108432547220700032e-05
9.999999982996446990e-01,8.414525327884507953e-06,-1.333943192613483124e-05,5.614237318185267390e-05
9.999999978475299089e-01,1.319726095734321392e-05,-1.791608370742142235e-05,6.172346921104770632e-05
9.999999979278489937e-01,1.224978799275850495e-05,-1.846079742937243554e-05,6.044372232386025439e-05
9.999999978741209716e-01,1.326182234614868327e-05,-1.134153113255608012e-05,6.282715768829899615e-05
9.999999978475253570e-01,1.457400678322254125e-05,-1.269798800893105600e-05,6.270014810578732468e-05
9.999999977320314093e-01,8.144642017040430758e-06,-1.426484710360927468e-05,6.531551309855628538e-05
9.999999975646381989e-01,1.365912571046524523e-05,-1.290939984458337815e-05,6.721234446110089817e-05
9.999999972366694356e-01,1.231998449799706173e-05,-1.481892764130613582e-05,7.180026957282379069e-05
9.999999972692509287e-01,1.168030733473029352e-05,-1.733728975659243487e-05,7.088361506424145999e-05
9.999999968859475397e-01,8.550187436854390756e-06,-1.280695043974464006e-05,7.740142993429897738e-05
9.999999971485826755e-01,4.067493536033191698e-06,-1.006583943673653470e-05,7.473265071216630832e-05
9.999999974863046370e-01,6.459697311079148717e-06,-1.242434791163940192e-05,6.950754334107946890e-05
9.999999970668017601e-01,8.211576424510921274e-06,-1.350493390154250270e-05,7.494386716708526745e-05
9.999999968773016779e-01,9.094224575944120706e-06,-1.472757615375312286e-05,7.710895005337059028e-05
9.999999970127917415e-01,1.197392731373292926e-05,-1.182795707347341319e-05,7.543965291098247527e-05
9.999999968062359690e-01,9.989293743181273602e-06,-1.298617488230810359e-05,7.822468481493821115e-05
9.999999966214323521e-01,5.862731664829465785e-06,-1.940852364515456221e-05,7.966224243733269835e-05
9.999999970903363788e-01,3.708673498504474995e-06,-2.131898482210127776e-05,7.315103461654035195e-05
9.999999976895489473e-01,3.304954527187372179e-06,-1.640406006965457699e-05,6.588540271391604437e-05
9.999999975378306427e-01,1.462098497948148032e-06,-2.135343883751222426e-05,6.682986990031765254e-05
9.999999981085142542e-01,1.811163387957932514e-07,-1.172196376243868028e-05,6.037825883750235211e-05
9.999999986764396276e-01,7.948127011786603305e-07,-7.494319051672368131e-06,5.089522770140104870e-05
9.999999988549072016e-01,-6.066064815302039230e-07,-2.770989659053234849e-06,4.777173990141062141e-05
9.999999984892442573e-01,-6.302650422316725699e-07,-5.037375297052135625e-06,5.473334572595203674e-05
9.999999987908436694e-01,1.854339111034763157e-06,-1.092364036777526587e-05,4.791187917862701779e-05
9.999999987628144238e-01,1.413835322167967835e-06,-7.203770836422215478e-06,4.919835049071408727e-05
9.999999987529559764e-01,2.138313908526217924e-06,-1.082377454045903511e-05,4.870689475310983077e-05
9.999999990531728278e-01,-1.970597030831279249e-06,-1.201006074368269416e-05,4.177953351215846374e-05
9.999999990379364601e-01,-1.106053823038155849e-06,-1.531448693367601065e-05,4.108978070254517211e-05
9.999999989443478787e-01,-1.201220923987571402e-06,-1.632554216282276806e-05,4.293411185631724444e-05
9.999999989238534948e-01,2.414601776612529142e-06,-1.311848067061933548e-05,4.443385980336741906e-05
9.999999987776652111e-01,1.634225415131813078e-06,-1.218882131303544897e-05,4.788978431344754371e-05
9.999999986654987127e-01,5.186256266947636077e-06,-1.502729214290329179e-05,4.915573042823378618e-05
9.999999987361009035e-01,5.621604555645850975e-06,-1.635382465976065910e-05,4.720961862695272559e-05
9.999999987784902178e-01,3.856977501886945245e-06,-1.016926810206756687e-05,4.821544653200538698e-05
9.999999984748042525e-01,1.755489114264067359e-07,-7.250333641708082505e-06,5.475210806136142724e-05
9.999999982751129890e-01,2.445943175849183326e-06,-7.114525170197948910e-06,5.825096595952223563e-05
9.999999983605072362e-01,3.678973497690118559e-06,-1.032336028789046685e-05,5.620390594646590036e-05
9.999999983123287750e-01,1.588297015790780827e-06,-9.451102676847975687e-06,5.730180189367058494e-05
9.999999982055000070e-01,2.116501150580847042e-06,-5.305626623628723104e-06,5.963531377250265745e-05
9.999999982552423283e-01,4.379395131760576473e-06,-3.324312138294594956e-06,5.881568913181527055e-05
9.999999980999955129e-01,1.333520788375019902e-05,6.357702796013370949e-06,5.984781282980014257e-05
9.999999979351209545e-01,1.132968085368463050e-05,2.841933951821117839e-06,6.319271960735570583e-05
9.999999982370482154e-01,1.085271099638372197e-05,5.239249030073994193e-06,5.814355119303217073e-05
9.999999984273496567e-01,1.164696123893291768e-05,4.083515279226915045e-06,5.470807842085960101e-05
9.999999985364991240e-01,1.119255697642794137e-05,5.871372083766802699e-06,5.260471014051307118e-05
9.999999985826920623e-01,1.123021225916055781e-05,-3.788336768547235988e-06,5.190516903566436379e-05
9.999999988131540452e-01,6.766908433850570107e-06,-5.602444582344956785e-06,4.792195209384558725e-05
9.999999987664606182e-01,3.142672229888019550e-06,-5.938178786111410326e-06,4.921321549402709374e-05
9.999999988222876279e-01,2.565019163302728473e-06,1.651325814020401860e-06,4.843674994742566112e-05
9.999999989462268202e-01,7.104888400539469992e-06,2.616724019626494224e-06,4.527935122335702978e-05
9.999999988964023423e-01,4.359322405261249297e-06,3.954881750008965953e-06,4.661062772331883637e-05
9.999999990948852391e-01,-1.613923699567678106e-06,-6.035804771746452369e-06,4.208555483321886636e-05
9.999999991039302261e-01,-6.568274555584050808e-06,-7.446435193572170385e-06,4.115273810757338131e-05
9.999999991960927259e-01,-8.648274305181241468e-06,-5.784122136424372891e-06,3.872422699736510906e-05
9.999999992166453966e-01,-8.490752406074881549e-06,-6.277305948725074601e-06,3.814723616633231869e-05
9.999999992629210466e-01,-4.846078641675115740e-06,-1.154054284397318534e-05,3.629723401788603076e-05
9.999999992808330518e-01,-8.522190877010187430e-06,-1.114914244476589728e-05,3.523354872388911407e-05
9.999999992833759066e-01,-6.410945726644253218e-06,-8.889796031223660424e-06,3.623699181392865085e-05
9.999999992709166508e-01,-5.678976424018543450e-06,-8.402585613186209219e-06,3.681456958319774932e-05
9.999999992442941688e-01,-9.693830778934125609e-07,-1.044459124319881263e-05,3.743504197862133372e-05
9.999999990967501917e-01,7.297271778081425813e-07,-1.478136007528350845e-05,3.984317366267240221e-05
9.999999991727782644e-01,6.416810296588400535e-07,-1.366386676836096933e-05,3.830574896720258840e-05
9.999999991276264932e-01,2.204220086738717572e-06,-1.227892838116006108e-05,3.986372244175804240e-05
9.999999989569491321e-01,-1.049775705517613951e-06,-1.062539477384489455e-05,4.440833962385728876e-05
9.999999992830453932e-01,-4.015500635568110402e-07,-9.098974696428160911e-06,3.675536214065556703e-05
9.999999990734091959e-01,1.675220273186253254e-06,-7.663247159967725221e-06,4.232788524870099338e-05
9.999999990262711247e-01,5.698979490674733652e-06,-1.089849768639290237e-05,4.238162285469991114e-05
9.999999992165320428e-01,6.202272843152779922e-06,-1.098008554105888582e-05,3.752206891408604411e-05
