Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.672045453659813228e-04,3.328755174178851627e-05,-7.472900892701417981e-04
3.592159878391775049e-04,-5.823461458053579920e-04,-6.551116337988106310e-04
7.170888778283688626e-04,-1.125986346686564266e-03,-2.417152235557425339e-04
3.339923112516446531e-04,-1.879521562188847441e-03,1.345922195528446563e-04
3.319353236987228274e-04,-1.958324947220083188e-03,-2.777501303555364258e-04
8.000793936057290457e-04,-1.368805572438897998e-03,2.776801586298621055e-04
1.178167871926636724e-03,-1.692880199984958620e-03,6.559692039529546300e-04
1.388795508922313756e-03,-8.055346932590001221e-04,5.959082436794666069e-04
1.842999328970286238e-03,-1.121959316450897018e-03,2.165996148574478243e-04
2.064141285226214415e-03,-1.407585250101532409e-03,-3.483906250913731571e-04
2.098617824794927773e-03,-5.103177663570960957e-04,3.313301139326260973e-04
1.799388074698752681e-03,-6.643673835615215373e-04,7.746946489641615228e-04
2.068413175027232140e-03,-1.000071321211416136e-03,7.224851441678797068e-04
2.096370115494203788e-03,-8.761885142987757341e-04,6.677971665819393537e-04
2.142129662351993126e-03,-3.474991586203945711e-04,2.578821205451328172e-04
2.216049280282565270e-03,-7.207964824047860411e-04,1.522359776513444783e-04
2.604418641480495730e-03,-8.267428646286559919e-04,4.996169274073450741e-04
2.470496022017105997e-03,-1.553183336143491161e-03,8.076171494182416170e-04
2.595128330989823155e-03,-1.047117743702881149e-03,1.331644937654809582e-03
2.720517018759647469e-03,-1.341086734164595017e-03,1.603098093175117861e-03
1.921853509721573820e-03,-7.842450781160815662e-04,1.447168360499302697e-03
1.837396301429643870e-03,-1.489423045527674648e-03,1.242677683701685085e-03
1.918155404408113281e-03,-1.622022775256246009e-03,1.050729822007970401e-03
2.243585356874086903e-03,-9.680731436851640944e-04,1.043668968675649658e-03
2.245263136723544325e-03,-9.315770716951771949e-04,4.708712013514932977e-04
2.167202385176733841e-03,-1.347298303624692474e-03,8.501793849897828169e-05
2.553196657860981600e-03,-7.838212853366658371e-04,-1.311382289115215643e-04
3.099328355148331469e-03,-9.205798588517856255e-04,9.769835936333263679e-04
3.303890128775326639e-03,-5.881543351750482184e-04,5.405327867857500843e-04
3.732781045037337694e-03,-9.555944895816668051e-04,3.465633620462428479e-04
3.717914764137297389e-03,-1.354058207472329462e-03,6.859580418774148059e-05
3.902825727442522409e-03,-1.746682008068909091e-03,-1.869169280465398145e-04
3.929184579721936750e-03,-2.341106333133400989e-03,-2.620661346590234418e-05
3.887780747144278706e-03,-3.171437689047623687e-03,5.541670762118941582e-04
4.124503828218687926e-03,-3.189275618914579405e-03,5.325847885625621539e-04
4.368760569746733477e-03,-3.256334717613402780e-03,3.587965285875677440e-04
4.735859441438367012e-03,-3.271874955423880339e-03,-2.381426657823260237e-04
5.543852395192705972e-03,-3.419525552221709848e-03,-5.705418589949528977e-04
5.781826446660120675e-03,-3.587535143395487527e-03,-1.309696331347168837e-03
5.791438236057044886e-03,-4.086660443099388550e-03,-1.534634677756806622e-03
5.824157435665984137e-03,-4.350456575412660169e-03,-1.589298077910893938e-03
6.326106113300153724e-03,-5.013849922113493979e-03,-1.710117242929785593e-03
6.298878474832995782e-03,-4.401144824604062179e-03,-1.554123372999383036e-03
6.524813133914973695e-03,-4.929988886085387954e-03,-2.026611762370705838e-03
6.979163689898460442e-03,-4.839717248466261779e-03,-2.078447169573355551e-03
6.834957365149679602e-03,-5.300805164433952145e-03,-1.795996528056238500e-03
7.260110825623098708e-03,-4.555770378228655645e-03,-1.615164076215966577e-03
6.756144865148552142e-03,-4.004558615127384001e-03,-1.190993022515895398e-03
6.693004864251369916e-03,-4.425445877115527851e-03,-1.370612575577566513e-03
6.987922654032927353e-03,-4.168026261968269149e-03,-1.308804373569887915e-03
6.706189124816039002e-03,-4.533454080584663204e-03,-1.101064712317761539e-03
6.466065342985355402e-03,-5.028844700345862229e-03,-1.717781472951254804e-03
5.763888461317716663e-03,-6.052183545789897694e-03,-1.645835391150589355e-03
5.942115716977321681e-03,-5.243714410887460355e-03,-1.128762490417189665e-03
6.301987007405722083e-03,-4.568799109385277869e-03,-6.389170268904932181e-04
6.714068671915664720e-03,-4.402234233675061600e-03,-6.946968676717046312e-04
6.445279236007668208e-03,-5.041721086294898187e-03,-6.838426570146827199e-04
5.829956921943251630e-03,-4.594507354127832371e-03,-3.178661994941723570e-04
5.910236805956411120e-03,-4.938269618697258695e-03,-7.808054506125444326e-05
5.894140982534108730e-03,-4.514415746447818407e-03,2.888071860456931756e-05
5.476958923410683508e-03,-5.048291544300728510e-03,7.844122895149396478e-04
4.922472017931605638e-03,-4.894629178677829644e-03,1.072968805042708810e-03
4.836354310843555063e-03,-4.713807711530536293e-03,1.653183314285798034e-03
5.150826773939155660e-03,-5.259047311606790051e-03,1.745835519331499948e-03
4.605727245944516053e-03,-5.185182973430147238e-03,1.192076036925329577e-03
3.934667284514289064e-03,-5.041115548504678835e-03,1.836524386249042051e-03
3.432940248908972636e-03,-4.307913627357821094e-03,1.730087965217903812e-03
3.479614370636077616e-03,-4.945640761179433999e-03,8.350083099692924603e-04
3.760149767262637062e-03,-4.959376223629922455e-03,5.616941518142623936e-04
3.807085579433873695e-03,-5.595544122757323442e-03,6.021318631164593793e-04
2.989860789629070464e-03,-5.980062667925592837e-03,6.493379920240432545e-04
2.755103737610133628e-03,-6.055647200059512299e-03,1.621015154717971897e-04
3.170191374475881015e-03,-5.873256359460804314e-03,3.075853186810230074e-04
2.459360300078189572e-03,-5.634865739224621806e-03,5.000925951850492988e-04
2.953091653361563339e-03,-6.212410432135054110e-03,1.023813762174309930e-03
