q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999759753289e-01,-6.521335585217541302e-06,2.905038953530602282e-07,-2.331797652039250039e-06
9.999999999658322203e-01,-5.716911558240545556e-06,-5.081946736314684300e-06,3.134721803683399129e-06
9.999999999299196141e-01,-2.109301761991348519e-06,-9.826097740652292968e-06,6.257760246629698307e-06
9.999999998605511031e-01,1.174586494791572273e-06,-1.640191638704604373e-05,2.914652018134660059e-06
9.999999998468398488e-01,-2.423777632741713455e-06,-1.708961609657036549e-05,2.896640728414157047e-06
9.999999999013470253e-01,2.423299918221665632e-06,-1.194506510982038249e-05,6.982038792834558193e-06
9.999999998216372310e-01,5.724563089011378662e-06,-1.477310780894668172e-05,1.028153881937651720e-05
9.999999998883288832e-01,5.200365641083553437e-06,-7.029553292596884611e-06,1.211956368901859732e-05
9.999999998209471164e-01,1.890345688281733175e-06,-9.790911671025126619e-06,1.608322170651916956e-05
9.999999997577021515e-01,-3.040060481697353355e-06,-1.228355332072011319e-05,1.801299347905967931e-05
9.999999998182040883e-01,2.891482257465835599e-06,-4.453309673587131088e-06,1.831390826703039888e-05
9.999999998370544541e-01,6.760577199089690726e-06,-5.797592984757643172e-06,1.570266240630421932e-05
9.999999997791338968e-01,6.305029809834235776e-06,-8.727154848348739308e-06,1.805036512021536120e-05
9.999999997864461587e-01,5.827769526486627330e-06,-7.646080607560700240e-06,1.829432498517526363e-05
9.999999998181441363e-01,2.250502730770693936e-06,-3.032460163420067984e-06,1.869361462959895782e-05
9.999999997923422201e-01,1.328631167643436036e-06,-6.290110234537069489e-06,1.933868651859116169e-05
9.999999997061913559e-01,4.360144164103285175e-06,-7.214593432642319723e-06,2.272787165022847441e-05
9.999999996509073563e-01,7.048081388523755356e-06,-1.355392960319745595e-05,2.155924039293375066e-05
9.999999996342882058e-01,1.162100125328776291e-05,-9.137562965326735966e-06,2.264687312816637580e-05
9.999999995518410456e-01,1.398994781911913562e-05,-1.170285739967416321e-05,2.374115338452807602e-05
9.999999997561958009e-01,1.262904113845321478e-05,-6.843617572317135706e-06,1.677142217052595051e-05
9.999999997281779907e-01,1.084461696690999146e-05,-1.299749416438641397e-05,1.603444851099507330e-05
9.999999997176817201e-01,9.169584407551282211e-06,-1.415466549593670924e-05,1.673919347321381579e-05
9.999999997311703748e-01,9.107895303756625817e-06,-8.447853556626045142e-06,1.957905270312333936e-05
9.999999997665571794e-01,4.109285694430561852e-06,-8.129463054215696800e-06,1.959365055799630156e-05
9.999999997517668993e-01,7.421438355200252257e-07,-1.175738166849368581e-05,1.891241730982871626e-05
9.999999997277336794e-01,-1.144244530664806252e-06,-6.840156584543375252e-06,2.228083623509027130e-05
9.999999995656212448e-01,8.526007501963132556e-06,-8.033344184087210511e-06,2.704681068629923046e-05
9.999999995600635794e-01,4.717186403092768992e-06,-5.132478826040718191e-06,2.883190464168071065e-05
9.999999994301009831e-01,3.024607510017409647e-06,-8.339036557286402655e-06,3.257468495927096010e-05
9.999999994036704587e-01,5.989946995207489122e-07,-1.181636756362532740e-05,3.244493403681188046e-05
9.999999993025074918e-01,-1.630638766033213346e-06,-1.524273155854457453e-05,3.405855466390939816e-05
9.999999992034270813e-01,-2.279953287946624848e-07,-2.043001465446418852e-05,3.428859923123544730e-05
9.999999990297906427e-01,4.836959010476931838e-06,-2.767585075503404965e-05,3.392742113851985886e-05
9.999999989541425993e-01,4.648680796454228475e-06,-2.783151284558667128e-05,3.599321523737968981e-05
9.999999988645914550e-01,3.132173763770820377e-06,-2.841676178840488965e-05,3.812471703769960442e-05
9.999999987362117038e-01,-2.077006778682304944e-06,-2.855258120217704705e-05,4.132811071626015626e-05
9.999999983720948560e-01,-4.977473287518151620e-06,-2.984123070766538880e-05,4.837909015351984107e-05
9.999999981717335729e-01,-1.142767693912042455e-05,-3.130772676866500791e-05,5.045559626966924339e-05
9.999999979972918895e-01,-1.339041155107496985e-05,-3.566351685549784767e-05,5.053935515997280020e-05
9.999999978915734555e-01,-1.386731251967828405e-05,-3.796560045043362335e-05,5.082483509571339902e-05
9.999999974076347886e-01,-1.492117272955073324e-05,-4.375491845235267291e-05,5.520503719869058389e-05
9.999999976597578888e-01,-1.356017371753655349e-05,-3.840797944504596891e-05,5.496756332128902690e-05
9.999999972971298501e-01,-1.768307423390186580e-05,-4.302327599378280484e-05,5.693897516835634629e-05
9.999999970889881240e-01,-1.813530088882708328e-05,-4.223560500940636827e-05,6.090392656617896259e-05
9.999999970284706441e-01,-1.567026720772229874e-05,-4.625918629590981585e-05,5.964553001434427814e-05
9.999999971033901591e-01,-1.409244666947124821e-05,-3.975748944478550142e-05,6.335585851679703348e-05
9.999999975973344890e-01,-1.039131439612567265e-05,-3.494697916944506359e-05,5.895812303524772106e-05
9.999999974770535927e-01,-1.195859542066902565e-05,-3.861999923724231077e-05,5.840702386594375867e-05
9.999999974139576198e-01,-1.141925470266134161e-05,-3.637358720675237843e-05,6.098071357969475913e-05
9.999999974588457130e-01,-9.606286969650673231e-06,-3.956241233700497908e-05,5.852216002875211065e-05
9.999999973327287073e-01,-1.498799492866398376e-05,-4.388579457566364473e-05,5.642640699541256257e-05
9.999999972371539370e-01,-1.435996664505734135e-05,-5.281598723927180658e-05,5.029865702154932025e-05
9.999999975600613045e-01,-9.847938066579222302e-06,-4.576055145774989588e-05,5.185429106720251450e-05
