Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.778374813925390853e-04,-4.870835063996811656e-04,1.472638969855050129e-04
-1.325055701716908868e-03,5.864038244717652629e-04,1.061339354347667864e-03
-1.376710774237074799e-03,6.596377915173342330e-04,1.467313607025731150e-03
-1.319110738451898879e-03,8.782047790386948239e-04,9.598177176763808506e-04
-1.604802927896353728e-03,1.215770147530663382e-03,1.835177984359094789e-03
-2.020705188611031551e-03,1.183280054441019280e-03,1.385923589600587379e-03
-2.077135008758700715e-03,1.139072163415190105e-03,1.499020126914737180e-03
-2.223580356236189159e-03,1.548463222678453941e-03,1.777748542791771167e-03
-2.109155669073913171e-03,1.457528143107168512e-03,1.732942435319334302e-03
-1.690210378061400695e-03,1.739838011383337693e-03,1.399973191325016046e-03
-1.918279501906221826e-03,1.885776406539114471e-03,1.285990656913926127e-03
-1.944471457329493419e-03,2.873342595705067823e-03,1.234858150134955602e-03
-1.711109837073544098e-03,2.091473743594437270e-03,1.254345385657803244e-03
-9.870577234948481847e-04,2.168387893318910516e-03,1.895538709044965317e-03
-9.494609109125728627e-04,2.292618339815662761e-03,1.614320494925713077e-03
-1.507566215343127992e-03,2.309236648631144556e-03,1.622652308106571108e-03
-1.313516058750462427e-03,2.500720941135139985e-03,1.318075878035234513e-03
-9.396062729021465755e-04,2.554883851973388954e-03,1.194449934352943962e-03
-1.558535282601032634e-03,2.965414947955524391e-03,1.257984726824845937e-03
-1.878713104096088474e-03,3.295380551803894775e-03,9.654837260586338413e-04
-2.253788041107824668e-03,2.779053486258790256e-03,1.545390370755876088e-03
-1.996177229397520965e-03,2.727557823030473446e-03,1.030862620488163465e-03
-2.079628491250525967e-03,2.583427664341417501e-03,4.028122075194387583e-04
-3.178335811872237422e-03,3.049770834829234646e-03,3.834605361692381494e-04
-3.179337390580408689e-03,3.516104613379975215e-03,1.577504106345902326e-03
-2.421623834768833403e-03,3.769211082981614377e-03,1.330681901387286651e-03
-2.209322949066162139e-03,4.400301220291052452e-03,1.159000370721956696e-03
-2.444944875700866532e-03,4.772472644716714736e-03,2.530649777452664796e-04
-2.411477921190325821e-03,5.746677554259681069e-03,3.333387166147014705e-04
-2.368046831862253947e-03,5.785221895828925043e-03,2.114860980753416450e-04
-2.670600697205522019e-03,6.158975396844061645e-03,-2.862901177835289949e-04
-2.313370465229450806e-03,5.655724138698337532e-03,-6.875274408329504986e-04
-2.572819978334142492e-03,5.438278491800987470e-03,-6.629853985658094211e-04
-2.054734653138216589e-03,5.730907608711324763e-03,-3.665810844119520300e-04
-2.555968860168745301e-03,5.809125448393619162e-03,-3.027513523924108539e-04
-2.418367883048347811e-03,6.203831870305796109e-03,-1.698915324761269695e-04
-2.464576890144070873e-03,6.703902872143767226e-03,-2.456422352509787625e-04
-2.019307421117258819e-03,7.012621655009616123e-03,-3.928480493882594363e-04
-1.592046909370413129e-03,6.583668023756793393e-03,-2.824328719014166755e-04
-1.619047685923952163e-03,6.126680344695084775e-03,-7.533534288406746769e-04
-1.589883030063224097e-03,6.012181725373125403e-03,-6.170303688144845606e-04
-1.370084512852269695e-03,5.666709387733915963e-03,-2.067934317221143130e-04
-1.887714787240821548e-03,5.815210275615658245e-03,-6.181799271450863498e-04
-2.068854778665703709e-03,5.682794295590416420e-03,1.755019532430866238e-04
-2.343843060223225246e-03,5.583830046299559369e-03,-4.042322929630475675e-04
-2.392680830296998584e-03,5.211729960895008541e-03,-9.323719653021847378e-04
-1.899595030679998488e-03,4.885392336787490811e-03,-1.345337399200761909e-03
-1.978105417803059912e-03,5.268070839065078399e-03,-1.566741351430586855e-03
-1.319465680644656223e-03,4.905757849541850235e-03,-1.485292335669676118e-03
-1.239875598493999894e-03,4.681938349475909221e-03,-1.552566002268404664e-03
-7.468299242792885914e-04,4.952822756662948397e-03,-1.933676665720137277e-03
-1.168475314826983259e-03,4.824620425255481820e-03,-1.717795890935132136e-03
-1.214296323161182401e-03,4.569904656285833471e-03,-1.605624688241870336e-03
-7.771492675619908830e-04,4.784849535857251673e-03,-1.205059114553081942e-03
-1.159863896727105674e-03,5.438387938688151770e-03,-1.466075687635321791e-03
-6.798184011390283549e-04,6.074946523037987392e-03,-1.483314154263404468e-03
-3.782425983273398642e-04,5.896132642888483877e-03,-1.681863076070422985e-03
2.435308566499085693e-05,6.288497205336853954e-03,-1.470089277629525000e-03
-1.078584322322931528e-04,6.562973645144894695e-03,-2.062314233888384342e-03
