pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084104948e+01,1.200000000000024301e+02,1.811231808756291678e-07
3.000000054126362414e+01,1.200000000000005969e+02,-1.823323817479008434e-07
3.000000072169099141e+01,1.200000000000080860e+02,-3.509043447112863690e-07
3.000000090211965187e+01,1.200000000000219700e+02,-1.797833593933495698e-06
3.000000108254268483e+01,1.200000000000318465e+02,-2.953295273293325247e-06
3.000000126296080083e+01,1.200000000000515143e+02,-4.288773489766043249e-06
3.000000144337321117e+01,1.200000000000611635e+02,-5.972639972751581595e-06
3.000000162378517388e+01,1.200000000000591172e+02,-7.278648278196262694e-06
3.000000180419474205e+01,1.200000000000529639e+02,-9.064310839153356811e-06
3.000000198460412904e+01,1.200000000000432152e+02,-1.079644516385629961e-05
3.000000216500981054e+01,1.200000000000377298e+02,-1.262404378537912059e-05
3.000000234541458610e+01,1.200000000000358682e+02,-1.485306301070267016e-05
3.000000252582175975e+01,1.200000000000411120e+02,-1.681891849941471697e-05
3.000000270622408038e+01,1.200000000000451337e+02,-1.910251551463757082e-05
3.000000288662232606e+01,1.200000000000554365e+02,-2.166311336105263360e-05
3.000000306701726771e+01,1.200000000000592451e+02,-2.496052218090444454e-05
3.000000324741019853e+01,1.200000000000600977e+02,-2.802692881520225298e-05
3.000000342779624063e+01,1.200000000000638636e+02,-3.066571416298083331e-05
3.000000360818081546e+01,1.200000000000747775e+02,-3.351186768705898770e-05
3.000000378856491778e+01,1.200000000000920011e+02,-3.726368880264205877e-05
3.000000396894174415e+01,1.200000000001090683e+02,-4.074603152083977728e-05
3.000000414931936632e+01,1.200000000001284093e+02,-4.410844735570080134e-05
3.000000432969127928e+01,1.200000000001514877e+02,-4.712153751900331153e-05
3.000000451005425717e+01,1.200000000001623732e+02,-5.064458287138867189e-05
3.000000469041913576e+01,1.200000000001784031e+02,-5.400457446327289689e-05
3.000000487078010636e+01,1.200000000001911076e+02,-5.670849218957369755e-05
3.000000505113649396e+01,1.200000000002057590e+02,-5.813942573452897692e-05
3.000000523149540399e+01,1.200000000002173408e+02,-5.949632894486138154e-05
3.000000541185645986e+01,1.200000000002246594e+02,-6.107801279962596992e-05
3.000000559221494356e+01,1.200000000002316938e+02,-6.216661202998733282e-05
3.000000577257760881e+01,1.200000000002460894e+02,-6.287831259808634912e-05
3.000000595294329386e+01,1.200000000002636398e+02,-6.454839386829535231e-05
3.000000613331478405e+01,1.200000000002812044e+02,-6.569193638239198606e-05
3.000000631368444104e+01,1.200000000002986553e+02,-6.662378877560184347e-05
3.000000649405602005e+01,1.200000000003238938e+02,-6.747168708429607947e-05
3.000000667442300895e+01,1.200000000003469580e+02,-6.856288636484287626e-05
3.000000685478832807e+01,1.200000000003648921e+02,-7.051092266054848252e-05
3.000000703515265599e+01,1.200000000003853700e+02,-7.185136167054624102e-05
3.000000721552385130e+01,1.200000000004109921e+02,-7.346231315727781480e-05
3.000000739589227194e+01,1.200000000004345537e+02,-7.471869628622427348e-05
3.000000757626404280e+01,1.200000000004662297e+02,-7.670725977756222324e-05
3.000000775663353281e+01,1.200000000005032348e+02,-7.739496470592787834e-05
3.000000793700001012e+01,1.200000000005438636e+02,-7.803750070480519835e-05
3.000000811735371187e+01,1.200000000005825598e+02,-7.916210704610534979e-05
3.000000829770510791e+01,1.200000000006211138e+02,-8.024303084836036245e-05
3.000000847804389892e+01,1.200000000006560441e+02,-8.093247549330861697e-05
3.000000865838302389e+01,1.200000000006866117e+02,-8.159414884320531712e-05
3.000000883870770707e+01,1.200000000007189982e+02,-8.211146996151807965e-05
3.000000901903649364e+01,1.200000000007509016e+02,-8.333714340312504618e-05
3.000000919936865174e+01,1.200000000007753584e+02,-8.445546411125289150e-05
3.000000937969755199e+01,1.200000000007992469e+02,-8.611800067853720060e-05
3.000000956002227426e+01,1.200000000008253096e+02,-8.726140600466057262e-05
3.000000974034558254e+01,1.200000000008426611e+02,-8.831116937268681686e-05
3.000000992067419858e+01,1.200000000008550245e+02,-8.925655299872198311e-05
3.000001010100252685e+01,1.200000000008728875e+02,-9.027440541233461334e-05
3.000001028133717185e+01,1.200000000008946444e+02,-9.122386665657802223e-05
3.000001046166381968e+01,1.200000000009106174e+02,-9.207380152510119802e-05
3.000001064198979606e+01,1.200000000009275141e+02,-9.265981135878478619e-05
