q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999896396208e-01,2.462936597781175971e-06,-6.495997500043512478e-07,-3.772654606527534001e-06
9.999999999610810208e-01,2.387986923380899221e-06,-9.962041180360297070e-09,-8.493258410645366442e-06
9.999999998738664519e-01,6.600605963275803764e-06,-6.343309223495499877e-06,-1.297927582757110948e-05
9.999999998491944098e-01,3.576656201923493165e-06,-4.195804611886740603e-06,-1.646857615695162169e-05
9.999999998703229531e-01,3.069575522776272818e-06,-5.554938945948865883e-06,-1.480115692377397759e-05
9.999999999040202203e-01,1.652338527024320157e-06,-2.523099035040683020e-06,-1.352269541985091123e-05
9.999999999095031677e-01,7.959488168192255353e-06,-2.441152584636444008e-06,-1.056792747137095161e-05
9.999999996820632120e-01,2.338900881021477749e-05,2.238041023247726062e-06,-9.155271109904467236e-06
9.999999996069922625e-01,2.585473601030124891e-05,-3.224714653525323394e-06,-1.035129700409370221e-05
9.999999993798844855e-01,3.072129586372179322e-05,-3.203097329679330410e-06,-1.691665566147893546e-05
9.999999992959638373e-01,3.135525507297314002e-05,-3.385887967136089955e-06,-2.033361186847580792e-05
9.999999993055593839e-01,3.163560457304178704e-05,-1.989357171721575644e-06,-1.959878301468003943e-05
9.999999990185259868e-01,3.586832063748156822e-05,-9.472355094882521176e-06,-2.422160105542627316e-05
9.999999990163646046e-01,3.371756648594031243e-05,-1.507766095509652152e-05,-2.455729339919555259e-05
9.999999991241720343e-01,3.337441005649085412e-05,-1.022913081894508952e-05,-2.309046162589499816e-05
9.999999990197382393e-01,3.633351738246859988e-05,-1.481778451923917933e-05,-2.051419493359689329e-05
9.999999987976893046e-01,4.121920308666437408e-05,-1.646045229149326121e-05,-2.084831414541098282e-05
9.999999988613792468e-01,3.890404848941964527e-05,-1.856380024125436692e-05,-2.047197870532012676e-05
9.999999987547688596e-01,4.009885381254781820e-05,-2.006924733555207779e-05,-2.190364216647827089e-05
9.999999988340745327e-01,4.432224359986394741e-05,-1.513201357064166729e-05,-1.176485835811516571e-05
9.999999989770091968e-01,4.038163113744915907e-05,-1.607932484788335072e-05,-1.252040956353671446e-05
9.999999989712371473e-01,4.028399386293756638e-05,-1.553083629862650261e-05,-1.391109291968389772e-05
9.999999989139596313e-01,4.352920156898167612e-05,-1.100995483717932027e-05,-1.249281337461394015e-05
9.999999987808658730e-01,4.447958706320911330e-05,-7.137976430074430840e-06,-2.022087629731275136e-05
9.999999985358891674e-01,5.047393897081474596e-05,-1.130571270483278707e-05,-1.589918005521714318e-05
9.999999988336825130e-01,4.523615375457983343e-05,-1.271728432974633385e-05,-1.116226225635075310e-05
9.999999989437111658e-01,4.314237244338911228e-05,-1.356375312491679908e-05,-8.205975416824271953e-06
9.999999986818735032e-01,4.785001641141681266e-05,-1.407194001419544141e-05,-1.219054134544070357e-05
9.999999987882628449e-01,4.673059072342939551e-05,-1.283553984013121204e-05,-8.658827153986164602e-06
9.999999987519396782e-01,4.671301551041181425e-05,-1.478273081314954770e-05,-9.771674824066426990e-06
9.999999988738764722e-01,4.286248834944500653e-05,-1.724921771899664359e-05,-1.084059632927698712e-05
9.999999988905748927e-01,4.421894025743969319e-05,-1.214669498120502306e-05,-1.077001069394754012e-05
9.999999989398211664e-01,4.303267521579817446e-05,-1.448324935591219358e-05,-7.666940568499298829e-06
9.999999991349572959e-01,4.041983149843885560e-05,-7.271248452431781762e-06,-6.591765924299205695e-06
9.999999992177703856e-01,3.780277813926729690e-05,-8.372149336319993049e-06,-8.081852853087880982e-06
9.999999992114712022e-01,3.594994614809794963e-05,-9.474586359143808467e-06,-1.396034266968492998e-05
9.999999990631247559e-01,3.845064125893900156e-05,-1.514979397038223307e-05,-1.287565277532608368e-05
9.999999991390698950e-01,3.908304802506933225e-05,-7.719337292161438662e-06,-1.160980047128957252e-05
9.999999992790880032e-01,3.603296548423681956e-05,-3.318927565481638222e-06,-1.150799403336514535e-05
9.999999990266940086e-01,4.249165010349145619e-05,-6.559663517540090828e-06,-9.901638822412354906e-06
9.999999989521792809e-01,4.244844572827309516e-05,-9.029450643626623442e-06,-1.456844686910328700e-05
9.999999989098083963e-01,4.215934567649924609e-05,-7.846382246444817799e-06,-1.847720261451879693e-05
9.999999988583276878e-01,4.229905510817385248e-05,-1.217029292652315310e-05,-1.860157091948842290e-05
9.999999988261650818e-01,4.167971453584037948e-05,-1.133349000912414249e-05,-2.195502725537616071e-05
9.999999986952837761e-01,4.500304391037064248e-05,-1.403499468721387855e-05,-1.967682346427232173e-05
9.999999989284806823e-01,3.848309393560800086e-05,-1.718515189194420826e-05,-1.915099721025337629e-05
9.999999990009410533e-01,3.752758164350885765e-05,-1.280249199750514876e-05,-2.063721475497219340e-05
9.999999990711482267e-01,3.762523897716171513e-05,-9.408034928295533217e-06,-1.880249297899139332e-05
9.999999990537105088e-01,3.662774441192993233e-05,-5.742816842624537080e-06,-2.275977502148849416e-05
9.999999987451350103e-01,4.251069732605900186e-05,-4.422064616684849804e-06,-2.613457056452752703e-05
9.999999985824745696e-01,4.177356776727851948e-05,-2.007723876099333737e-06,-3.295434521625385436e-05
9.999999984600124181e-01,4.344590257411864266e-05,-4.724137252290901858e-06,-3.420688541536644970e-05
9.999999985143034342e-01,4.353074422205027006e-05,-8.321740467609518797e-06,-3.173666873423105876e-05
9.999999985311444073e-01,4.111366294510720098e-05,-1.221473524970875099e-05,-3.313877178358540487e-05
9.999999987372715227e-01,3.911842759730885932e-05,-1.480693400057072079e-06,-3.151210913278406018e-05
9.999999986853821410e-01,4.097243493930711116e-05,-2.425006662226092042e-06,-3.073458036098513442e-05
9.999999985740208874e-01,4.020880543805342315e-05,-3.917083793169405870e-06,-3.492659020461450793e-05
9.999999982775535923e-01,4.313318082154081403e-05,-6.997574558302948919e-06,-3.918489118420485836e-05
9.999999982965209755e-01,3.677554562225286326e-05,-5.703639041611345573e-06,-4.496649651013874478e-05
9.999999979072372591e-01,4.087824470506640830e-05,-1.193768534927217389e-05,-4.870304334569589965e-05
