ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.499842909492768569e-04,-9.793991909457892220e+00
0.000000000000000000e+00,-1.499842917369262894e-04,-9.793991909601608370e+00
0.000000000000000000e+00,-1.499842925245758031e-04,-9.793991909745322744e+00
0.000000000000000000e+00,-1.499842933122252355e-04,-9.793991909889040670e+00
0.000000000000000000e+00,-1.499842940998746951e-04,-9.793991910032755044e+00
0.000000000000000000e+00,-1.499842948875241817e-04,-9.793991910176472970e+00
0.000000000000000000e+00,-1.499842956751736413e-04,-9.793991910320187344e+00
0.000000000000000000e+00,-1.499842964628231008e-04,-9.793991910463905270e+00
0.000000000000000000e+00,-1.499842972504725604e-04,-9.793991910607621421e+00
0.000000000000000000e+00,-1.499842980381220199e-04,-9.793991910751335794e+00
0.000000000000000000e+00,-1.499842988257714795e-04,-9.793991910895050168e+00
0.000000000000000000e+00,-1.499842996134209390e-04,-9.793991911038766318e+00
0.000000000000000000e+00,-1.499843004010703985e-04,-9.793991911182482468e+00
0.000000000000000000e+00,-1.499843011887198039e-04,-9.793991911326198618e+00
0.000000000000000000e+00,-1.499843019763692634e-04,-9.793991911469912992e+00
0.000000000000000000e+00,-1.499843027640187230e-04,-9.793991911613627366e+00
0.000000000000000000e+00,-1.499843035516681825e-04,-9.793991911757343516e+00
0.000000000000000000e+00,-1.499843043393176150e-04,-9.793991911901059666e+00
0.000000000000000000e+00,-1.499843051269670745e-04,-9.793991912044774040e+00
0.000000000000000000e+00,-1.499843059146165340e-04,-9.793991912188490190e+00
0.000000000000000000e+00,-1.499843067022659394e-04,-9.793991912332206340e+00
0.000000000000000000e+00,-1.499843074899153989e-04,-9.793991912475920714e+00
0.000000000000000000e+00,-1.499843082775648314e-04,-9.793991912619635087e+00
0.000000000000000000e+00,-1.499843090652142909e-04,-9.793991912763351237e+00
0.000000000000000000e+00,-1.499843098528637233e-04,-9.793991912907067388e+00
0.000000000000000000e+00,-1.499843106405131287e-04,-9.793991913050783538e+00
0.000000000000000000e+00,-1.499843114281625882e-04,-9.793991913194497911e+00
0.000000000000000000e+00,-1.499843122158120207e-04,-9.793991913338212285e+00
0.000000000000000000e+00,-1.499843130034614531e-04,-9.793991913481928435e+00
0.000000000000000000e+00,-1.499843137911108584e-04,-9.793991913625644585e+00
0.000000000000000000e+00,-1.499843145787602909e-04,-9.793991913769360735e+00
0.000000000000000000e+00,-1.499843153664097233e-04,-9.793991913913075109e+00
0.000000000000000000e+00,-1.499843161540591557e-04,-9.793991914056789483e+00
0.000000000000000000e+00,-1.499843169417085611e-04,-9.793991914200507409e+00
0.000000000000000000e+00,-1.499843177293579935e-04,-9.793991914344223559e+00
0.000000000000000000e+00,-1.499843185170074260e-04,-9.793991914487939709e+00
0.000000000000000000e+00,-1.499843193046568042e-04,-9.793991914631655860e+00
0.000000000000000000e+00,-1.499843200923062366e-04,-9.793991914775368457e+00
0.000000000000000000e+00,-1.499843208799556691e-04,-9.793991914919084607e+00
0.000000000000000000e+00,-1.499843216676050744e-04,-9.793991915062800757e+00
0.000000000000000000e+00,-1.499843224552544797e-04,-9.793991915206516907e+00
0.000000000000000000e+00,-1.499843232429038851e-04,-9.793991915350233057e+00
0.000000000000000000e+00,-1.499843240305532904e-04,-9.793991915493945655e+00
0.000000000000000000e+00,-1.499843248182027228e-04,-9.793991915637661805e+00
0.000000000000000000e+00,-1.499843256058521011e-04,-9.793991915781377955e+00
0.000000000000000000e+00,-1.499843263935015335e-04,-9.793991915925094105e+00
0.000000000000000000e+00,-1.499843271811508846e-04,-9.793991916068810255e+00
0.000000000000000000e+00,-1.499843279688003171e-04,-9.793991916212522852e+00
0.000000000000000000e+00,-1.499843287564496953e-04,-9.793991916356239003e+00
0.000000000000000000e+00,-1.499843295440991006e-04,-9.793991916499955153e+00
0.000000000000000000e+00,-1.499843303317484789e-04,-9.793991916643671303e+00
0.000000000000000000e+00,-1.499843311193979113e-04,-9.793991916787385676e+00
0.000000000000000000e+00,-1.499843319070473166e-04,-9.793991916931100050e+00
0.000000000000000000e+00,-1.499843326946966949e-04,-9.793991917074816200e+00
0.000000000000000000e+00,-1.499843334823461002e-04,-9.793991917218532350e+00
0.000000000000000000e+00,-1.499843342699954784e-04,-9.793991917362248500e+00
0.000000000000000000e+00,-1.499843350576448838e-04,-9.793991917505962874e+00
0.000000000000000000e+00,-1.499843358452942620e-04,-9.793991917649679024e+00
0.000000000000000000e+00,-1.499843366329436402e-04,-9.793991917793393398e+00
0.000000000000000000e+00,-1.499843374205929913e-04,-9.793991917937111324e+00
0.000000000000000000e+00,-1.499843382082423696e-04,-9.793991918080825698e+00
0.000000000000000000e+00,-1.499843389958917749e-04,-9.793991918224541848e+00
0.000000000000000000e+00,-1.499843397835411260e-04,-9.793991918368259775e+00
0.000000000000000000e+00,-1.499843405711905314e-04,-9.793991918511974148e+00
0.000000000000000000e+00,-1.499843413588399096e-04,-9.793991918655688522e+00
0.000000000000000000e+00,-1.499843421464892878e-04,-9.793991918799402896e+00
0.000000000000000000e+00,-1.499843429341386660e-04,-9.793991918943120822e+00
0.000000000000000000e+00,-1.499843437217880172e-04,-9.793991919086836972e+00
0.000000000000000000e+00,-1.499843445094373954e-04,-9.793991919230551346e+00
0.000000000000000000e+00,-1.499843452970867736e-04,-9.793991919374265720e+00
0.000000000000000000e+00,-1.499843460847360976e-04,-9.793991919517981870e+00
0.000000000000000000e+00,-1.499843468723854759e-04,-9.793991919661698020e+00
0.000000000000000000e+00,-1.499843476600348270e-04,-9.793991919805414170e+00
0.000000000000000000e+00,-1.499843484476842323e-04,-9.793991919949128544e+00
0.000000000000000000e+00,-1.499843492353335834e-04,-9.793991920092842918e+00
0.000000000000000000e+00,-1.499843500229829346e-04,-9.793991920236559068e+00
0.000000000000000000e+00,-1.499843508106322857e-04,-9.793991920380275218e+00
0.000000000000000000e+00,-1.499843515982816639e-04,-9.793991920523991368e+00
0.000000000000000000e+00,-1.499843523859310150e-04,-9.793991920667705742e+00
0.000000000000000000e+00,-1.499843531735803391e-04,-9.793991920811420115e+00
0.000000000000000000e+00,-1.499843539612297173e-04,-9.793991920955136266e+00
0.000000000000000000e+00,-1.499843547488790413e-04,-9.793991921098852416e+00
0.000000000000000000e+00,-1.499843555365283924e-04,-9.793991921242568566e+00
0.000000000000000000e+00,-1.499843563241777436e-04,-9.793991921386284716e+00
0.000000000000000000e+00,-1.499843571118270676e-04,-9.793991921530000866e+00
0.000000000000000000e+00,-1.499843578994764458e-04,-9.793991921673717016e+00
0.000000000000000000e+00,-1.499843586871257698e-04,-9.793991921817431390e+00
0.000000000000000000e+00,-1.499843594747751209e-04,-9.793991921961145763e+00
0.000000000000000000e+00,-1.499843602624244450e-04,-9.793991922104861914e+00
0.000000000000000000e+00,-1.499843610500738232e-04,-9.793991922248578064e+00
0.000000000000000000e+00,-1.499843618377231201e-04,-9.793991922392294214e+00
0.000000000000000000e+00,-1.499843626253724712e-04,-9.793991922536008587e+00
0.000000000000000000e+00,-1.499843634130217953e-04,-9.793991922679722961e+00
0.000000000000000000e+00,-1.499843642006711193e-04,-9.793991922823439111e+00
0.000000000000000000e+00,-1.499843649883204433e-04,-9.793991922967155261e+00
0.000000000000000000e+00,-1.499843657759697673e-04,-9.793991923110871411e+00
0.000000000000000000e+00,-1.499843665636191184e-04,-9.793991923254585785e+00
0.000000000000000000e+00,-1.499843673512684696e-04,-9.793991923398300159e+00
0.000000000000000000e+00,-1.499843681389177936e-04,-9.793991923542016309e+00
0.000000000000000000e+00,-1.499843689265670905e-04,-9.793991923685732459e+00
