gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.826612062254827903e-02,4.817559769727412788e-02,-4.085824578624667330e-03
4.248460423285525811e-02,-2.106757726845779125e-02,4.353054476987404386e-02
1.206382811949052031e-02,-9.890930477242591834e-02,-2.009279167885343401e-02
8.539724337437640603e-03,6.947018689803831359e-02,9.212613004343724737e-03
-1.646124952277407648e-03,2.993195325289644756e-02,3.186599168749619515e-02
4.464735929493547639e-02,-2.201563381774737649e-02,-4.873631969151789867e-02
-6.467254773584033001e-02,-5.256513451152418359e-02,3.927310449779208845e-02
4.354608919692243979e-02,6.634778915350991735e-02,5.269252220995011143e-02
-3.709255547683167759e-02,-5.560399993739613758e-03,4.582280935252729635e-03
1.114083342744676408e-01,2.774758992221886336e-02,3.950263328766217413e-02
-4.248607100684803628e-02,3.950828990841269255e-03,1.416367530699079100e-02
-2.805147928513691824e-02,3.132988913806065284e-03,-4.259007409915089443e-02
1.026248543409111766e-03,-2.526665353037469211e-02,-6.761630069031002166e-02
3.128408482599373541e-02,6.493341609211060851e-04,-3.361088736027918744e-02
-9.969909219869359587e-03,3.162279255341061707e-03,3.928849872160086742e-02
-1.588170515057208201e-02,-4.103353164685943216e-02,-2.027430623736591227e-03
-6.227321419506075782e-03,5.948606222594646220e-02,-4.631395548752938879e-02
8.800000625168349910e-02,-6.527971715738688230e-02,-3.296912985846875421e-02
-2.773749600099220322e-02,-2.668862030044735420e-02,6.021550015395914918e-02
-4.235843402383668299e-02,-1.171409277773096010e-02,1.639040687097312321e-02
7.276993332561086658e-02,6.197226108730004290e-03,-4.112889027327813751e-02
-6.690868124000616535e-02,1.144994068771452121e-02,2.505423963372603591e-02
1.827493707670045653e-02,1.915876611488710052e-02,4.754703850690203404e-02
-3.418874722636509184e-02,9.002373292308352148e-03,5.050005999149648206e-02
-1.616359060157052802e-02,-3.024812967654272669e-02,-8.554116725753652117e-02
-4.862258016354263634e-02,5.513531385512690508e-02,-6.572577047319229371e-02
-6.937565140111726092e-02,-6.164104488211863409e-03,-2.205378364827144388e-02
5.440065646744573352e-02,-6.977603026129339768e-03,-2.487826510059634733e-02
-2.619146543844768499e-02,7.105264806185226933e-02,-4.310070014700638497e-02
-1.470278646102278009e-03,3.507909983864377496e-02,4.372205177528867143e-02
4.380355938935652504e-02,2.118371583731469554e-02,-4.623027882607477768e-02
-4.698357082174077493e-02,6.641969735604109047e-03,2.122402543739299041e-02
2.264555742176490791e-02,-8.157162737106009309e-02,-6.110326229631750372e-02
3.293470778776809438e-02,-7.208145528013747139e-02,-4.029048397652146285e-02
-7.730721947854956276e-03,7.140398861375896189e-02,-3.466961853143046141e-02
3.241698183722453025e-02,-8.281943438518200862e-03,-1.372959869162524577e-02
5.127809176605961639e-02,-5.822910365309807296e-02,1.595529374827537109e-02
3.425669352665980383e-02,-7.937455285446216521e-03,-1.052111196711199084e-02
-8.046874400937598093e-03,1.761070664176429476e-02,-2.503627504597771142e-02
2.011106438297492402e-02,5.515788961093656684e-02,-6.555318248369349475e-03
1.165797833196041688e-02,2.884976916592644700e-02,-6.649410232317584657e-02
-1.199969616332045678e-02,-1.945608151005877653e-02,4.383873917174737483e-02
