gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.419260294457524774e-02,4.312296090175648383e-03,1.759212134370277680e-02
-1.270468470869995370e-02,-1.023207282234449428e-01,-4.471446769432096957e-02
-3.596251585543011609e-02,5.008236896658849885e-02,6.120537910945063852e-03
2.198447969554955320e-02,-6.566516897415645981e-02,-1.183868040925880986e-02
-5.742889222417790936e-03,-8.017223089150956120e-03,-4.625267120975414675e-02
5.580824874374793604e-02,2.084837653556808473e-02,-2.574415099889909922e-02
-4.648325126478251856e-02,3.763262339962829273e-02,8.651833150117629531e-03
1.295260395249031062e-02,3.453787244868250506e-02,1.507961167984968147e-02
-4.742025179114249533e-02,2.257028596415378788e-03,2.814416207725738139e-02
-6.537634293205363267e-03,-3.344602534557898719e-03,4.085563502885855569e-02
3.446771175564120049e-02,-2.733551636472705132e-03,-4.514152018440135278e-03
-8.339568019186854864e-02,1.354816284208701371e-02,-2.085100670229202147e-02
5.462795784000260696e-02,4.269651737897930260e-02,-5.506850446224060419e-02
-1.881293688684804524e-02,1.963050646288555263e-03,4.375075972352569786e-02
2.397974682027302976e-02,4.587270934540699230e-02,-3.174152896511572147e-02
-8.192344642554072465e-02,8.575141467555310107e-03,-3.796513145723060673e-02
4.750213658858468309e-03,-1.157391941950679758e-02,-3.460409931084314477e-03
1.102274770532476744e-01,-3.041673130740141229e-02,5.024094286318838559e-02
-1.720215086941297156e-02,1.657330792165790517e-02,1.007172604637756111e-02
-6.924265977424827467e-03,7.113853147684733036e-02,3.572288841108322427e-02
-5.236370979793860542e-02,-6.036663990269038743e-02,8.686221350277092967e-03
2.254555917301436646e-02,1.446521893122887023e-02,8.906118727775474628e-03
-9.328142097991221071e-02,2.638301852183316115e-02,-5.117557130904021789e-04
-1.669484499642777744e-02,-2.804437125192155850e-02,3.807949767324801671e-02
-3.603176141593380372e-02,-1.006726865227866585e-02,-3.002802597704039636e-02
-2.784585642880458775e-02,4.584726328376260290e-02,-3.304471662420462030e-02
-6.060417223360539066e-04,-4.327127429596934471e-02,8.568242922271002843e-03
-1.564549388372939512e-02,1.999428217650628739e-02,9.264250669951007433e-02
9.482997508574949469e-03,-1.702041312531624509e-02,-5.831295600354384490e-02
-6.603018729134908782e-02,-4.478363714536242463e-02,-2.702663121785134348e-02
-4.681617500600867459e-05,-2.569283838087051131e-02,-3.055423559236700518e-02
-2.885812533808459340e-02,-2.938440347645352238e-02,5.442452994884730555e-02
2.589739010182147069e-02,4.840458357810244888e-02,-1.124060729278658481e-04
-3.722209963277910844e-02,-2.258034911894412494e-02,-1.958173846667728146e-02
2.256393416148110356e-02,2.703674677950761163e-02,-5.983495444452664735e-02
7.434320806015415339e-03,2.053561448994056099e-02,2.597816624830246324e-03
-2.547804786868486035e-02,1.957602141699848705e-04,-1.396828296086050428e-02
4.159325947020027503e-02,-2.599666140431957772e-03,9.103193531639834635e-02
6.350138967809652868e-02,1.043987328912663812e-02,3.708741067348148013e-02
-7.333202094682576967e-06,4.440461670598288418e-02,-2.105465295338419113e-02
2.009495807586737098e-02,-1.145016062897983265e-02,2.294292864425036271e-02
1.126035764936961225e-02,-2.292856860774723435e-02,-1.814346487326152016e-02
3.199495334780090572e-02,-6.300821686836907687e-02,3.894865954261280544e-02
7.474808098979772442e-02,-3.185897715139621861e-02,-9.278688691241640529e-03
-6.607996515136292659e-03,3.457300802648147903e-02,-4.683009833688079465e-02
-4.046795627548654267e-02,-1.333374242409547661e-01,2.432399593502364288e-02
2.145289492954450400e-02,-1.262758021778669637e-01,2.074523454681868537e-02
2.913010104256242780e-02,-7.600293664909328617e-02,-2.377957970513525435e-02
-3.003649533084653059e-02,3.945739338192774670e-02,-3.158662073116611652e-02
-4.263575111339606982e-02,-5.884186109802886505e-02,-4.363533306745719098e-02
-2.767032401731633895e-02,-7.011545144883150719e-03,1.795545534800319434e-03
1.722652084398704903e-02,-7.325171615884040061e-03,2.541913906662151765e-02
-5.849887626641023589e-03,-4.439412061573629054e-02,-3.185631406107020808e-02
8.224977599656486948e-02,2.326731764389678575e-02,-6.532501191199939494e-02
3.258838140879342926e-02,3.232778491104989355e-02,-1.005318119834292152e-02
-5.782793935135737556e-02,-3.777798665297497829e-03,1.455499218785092155e-02
3.148038830111290348e-02,4.383081509567896689e-02,2.062421193851271886e-02
-2.931184373074188776e-02,-5.278801974134094549e-02,-3.197692900564377827e-02
1.316425067168616389e-02,1.552605305593695098e-02,4.782533760888894175e-02
1.388720502055393845e-02,6.805389355176511001e-02,5.154156761852211194e-02
-3.094868912490076826e-02,6.504522172829528895e-03,1.014900792283617188e-02
1.716450914105204645e-02,6.673681554482747968e-02,3.899218073189775896e-02
3.375415431800136284e-02,2.542130741216363024e-02,2.027368321008556767e-02
4.634097941986337760e-02,-8.298870099823326546e-03,2.655556506315663590e-02
1.849053050015103672e-02,5.243453691898566221e-02,7.837255404463660050e-03
-4.246550294961264592e-03,2.081487702712011417e-02,-7.321753588349912134e-02
4.040252761914196744e-02,-2.252762651027354762e-02,5.679157372119378495e-03
1.920245164715655983e-02,-2.402645794608639432e-02,-3.706772457358069057e-03
5.420615720130899512e-02,2.041222210679429286e-02,1.034998301715024382e-01
-4.455361823338884614e-02,2.039576086593915261e-02,-3.290888161041143761e-02
-1.877305549402195559e-02,-3.578492263214964192e-02,-9.988971381264936424e-04
5.029278046099788096e-02,4.824954809718021154e-03,5.300312685115219496e-02
7.639068744601033856e-02,-3.988115395502662280e-02,1.144547913311010773e-01
3.083933846418181884e-02,-6.458053636265851695e-03,6.937071917669921338e-03
6.469271262701552228e-02,9.085467841047620285e-02,-3.846650921532420581e-02
1.642610147261102521e-02,1.176519729292035835e-03,6.505449008898155083e-02
1.669096972113905467e-02,-7.021305237858047965e-04,6.281082132221199599e-02
1.741082845702077078e-03,-4.865536590232049513e-02,1.437982118845311866e-02
3.987665925930292815e-02,-5.822154995509506298e-02,-2.335952677732795399e-02
-2.343575139169558688e-02,1.680836735996920532e-03,2.714437213994754308e-02
-1.642019038756098795e-02,-5.861746578991475221e-02,3.728162472352285900e-02
-6.399704213742311854e-02,6.469867850151860000e-02,5.693968730225434927e-02
2.874188147393997098e-02,-6.401275001813841459e-02,-8.022050852781668906e-02
-8.413279290509828590e-02,-1.610210875633349970e-02,9.286846675867908157e-03
4.173888818884300550e-02,-7.645622454913813572e-03,3.896036368854196436e-02
-1.416398898245268233e-02,8.644739712608241755e-03,8.354441758659920253e-03
-2.204794933975219584e-02,-6.994358372366664845e-04,1.470227056968486518e-02
3.909117863131277709e-02,-5.170967747729534464e-02,-2.015637066162908470e-02
-7.328144204557842864e-03,-2.865382435426723842e-02,1.325349237705168715e-02
2.052570927519455080e-02,-2.459766486192944968e-02,5.173705081821011742e-02
7.181472416065729988e-03,1.734875383035998364e-02,2.403457235324597471e-02
-2.638484703913696397e-03,-5.017331736041216045e-02,-7.051611171770680309e-02
2.707168949873446206e-03,4.469752197832921325e-02,-4.564582068715526512e-03
-1.131047223808278289e-02,-1.690163044499317160e-02,1.349272870599494377e-02
-1.927732501814020255e-02,-3.413800151096645086e-02,-6.209083053048287948e-02
1.045361399503449279e-01,2.255710225865914867e-02,6.770155974847343050e-02
2.937503139334337460e-02,-4.122547814188268732e-03,8.716497966717308768e-03
7.108255239186038119e-03,9.447789161004990777e-02,7.124572013342413135e-02
7.552652543965461540e-02,7.966666053305011819e-02,-1.294746337750814213e-02
3.421843058184709935e-02,5.319683153330739822e-02,8.427687028176247472e-03
5.916521113926560133e-02,-2.318808679478878698e-02,-3.069006181230060290e-02
4.455542457900133618e-02,2.750048575615189617e-02,-7.149668435626195528e-02
5.455307906165200726e-02,3.932029304804111197e-02,-5.082128574607285010e-02
5.545695373840255765e-02,4.650910888506444574e-02,3.118686308010876554e-02
2.335594969783787167e-02,5.776792212816427713e-02,9.392764391537206797e-03
3.457759321574156719e-02,-1.947717842484094925e-03,3.085815197119583936e-02
2.924806729992566676e-02,-7.655164263662642132e-02,6.602055735824962496e-03
-2.777277319058121113e-02,1.132567852098115280e-02,1.372216146908799943e-02
4.413060282112907934e-02,5.271280709605118825e-02,-1.853733069029303571e-02
-5.642919153469324461e-02,4.727424538165996698e-02,-4.970244603942435002e-02
-2.662363501694917436e-02,-4.371053436682890286e-02,3.120866666379571580e-02
-3.967727867771855821e-02,6.635837478687366120e-02,-6.990365757986709283e-02
7.866890041376803366e-02,-3.849509873537577953e-02,2.474423762459766057e-02
4.937976345709221837e-02,3.109049738831242901e-02,2.593762114004247166e-02
1.355492268511564354e-02,-1.403344233201382282e-02,8.709013324155009950e-03
-5.688246431857327257e-02,-2.228960293411706272e-03,-3.358513303981865150e-02
-4.706410827887327897e-02,-2.799540596195053757e-02,3.698802298652900666e-02
3.725460881017896020e-02,2.923769179360825345e-03,-8.808542292221202899e-03
2.341305094163719652e-02,4.170818942790170680e-02,-1.305567285352988820e-02
-3.025453729454874799e-02,7.039175196708918891e-02,-1.535805772883052332e-02
2.507300655288584312e-02,4.418211999015835001e-02,-5.051362331249836107e-02
9.466130468063641348e-04,1.427150858571137222e-02,5.060426409221691763e-02
4.778524890104009736e-03,1.645528080323162626e-02,-4.495107926405308291e-02
4.363748084229706475e-02,2.095380332683625946e-02,-6.009186833895917984e-02
9.281563195882042150e-02,-8.790617400530727210e-02,7.054521936736364573e-02
-4.011771433233449029e-03,-6.471923132248073689e-03,-6.150516072328124362e-02
-1.915791854848101008e-02,1.261117297362347733e-02,9.681060891008028135e-02
2.479312465549998951e-04,-5.041856093908354819e-02,3.392845439877828495e-02
6.601496335640573421e-02,8.880382809702441760e-02,1.307618212008362923e-01
4.893874696352594478e-02,5.824747729439545829e-02,-4.007668109972808979e-02
-1.066223342549767715e-02,4.859327888909903415e-02,-8.553078561478442282e-03
8.551739994324113192e-02,7.063442376483118623e-02,4.671110683433156441e-02
-1.519647823252044325e-02,3.878529539558738665e-02,-7.816094634984244865e-04
5.239129147762905392e-02,4.738112259744001187e-02,9.452280044415051902e-03
-1.546157362471752006e-02,2.506810808024757461e-02,4.275698824334419473e-02
9.020267343475878163e-03,-3.743352012759873591e-03,-2.213610549064873659e-02
-1.021231369019324868e-02,-2.929881917147145881e-02,5.380538943118615136e-02
2.434427471368648052e-02,5.505320557130895243e-02,-2.519506697427009376e-02
3.894455213219952944e-02,-1.024128543777491455e-02,-9.993688310519381612e-02
-1.318770113758475568e-02,-1.428689762887070010e-02,9.297024628689041018e-03
-7.529687894114843114e-03,1.432756539141217395e-02,1.877086495384228809e-02
-2.751725853240849506e-03,9.364499310490964623e-02,4.692092354371241864e-02
6.908262028894000817e-02,-2.999605796163121868e-02,-1.255130987895438331e-02
8.317385849503962369e-02,3.253584936086952040e-02,-5.225364097917913932e-03
7.971912519434685984e-02,3.235694121925374034e-02,-1.997691120665629969e-02
4.001886327025679785e-02,-2.857505687677092468e-02,-8.016847343843719331e-02
-7.369766817403019220e-03,2.331444460842629560e-02,-3.350346070871822873e-02
