ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.071067811865473729e+00,-7.071067811865477282e+00,0.000000000000000000e+00
7.072918770746890793e+00,-7.069216368340715206e+00,0.000000000000000000e+00
7.076434256974834192e+00,-7.065697290905762706e+00,0.000000000000000000e+00
7.081445420629250975e+00,-7.060674950360553481e+00,0.000000000000000000e+00
7.087799473718749077e+00,-7.054296465300577523e+00,0.000000000000000000e+00
7.095358272620159390e+00,-7.046693620639446820e+00,0.000000000000000000e+00
7.103997002564113039e+00,-7.037984554370668278e+00,0.000000000000000000e+00
7.113602962041110978e+00,-7.028275243503196990e+00,0.000000000000000000e+00
7.124074443582047778e+00,-7.017660815563910859e+00,0.000000000000000000e+00
7.135319706421517694e+00,-7.006226708232665246e+00,0.000000000000000000e+00
7.147256035965131815e+00,-6.994049696446257514e+00,0.000000000000000000e+00
7.159808884662981043e+00,-6.981198803579584222e+00,0.000000000000000000e+00
7.172911088770770327e+00,-6.967736111004012578e+00,0.000000000000000000e+00
7.186502155504137512e+00,-6.953717478366114868e+00,0.000000000000000000e+00
7.200527615218941691e+00,-6.939193185267969355e+00,0.000000000000000000e+00
7.214938433449242794e+00,-6.924208503615195909e+00,0.000000000000000000e+00
7.229690477881051791e+00,-6.908804208691692317e+00,0.000000000000000000e+00
7.244744035615726219e+00,-6.893017035987242025e+00,0.000000000000000000e+00
7.260063376368034227e+00,-6.876880089918653738e+00,0.000000000000000000e+00
7.275616357540696022e+00,-6.860423209823593105e+00,0.000000000000000000e+00
7.291374067412009552e+00,-6.843673297949840695e+00,0.000000000000000000e+00
7.307310502960522314e+00,-6.826654613595360743e+00,0.000000000000000000e+00
7.323402279127403602e+00,-6.809389037062835826e+00,0.000000000000000000e+00
7.339628366580318364e+00,-6.791896306664989780e+00,0.000000000000000000e+00
7.355969855291007775e+00,-6.774194231644823816e+00,0.000000000000000000e+00
7.372409741471404487e+00,-6.756298883549893830e+00,0.000000000000000000e+00
7.388932735630068471e+00,-6.738224768315046020e+00,0.000000000000000000e+00
7.405525089711705533e+00,-6.719984981058397366e+00,0.000000000000000000e+00
7.422174441468277095e+00,-6.701591345375744524e+00,0.000000000000000000e+00
7.438869674381079378e+00,-6.683054538725054172e+00,0.000000000000000000e+00
7.455600791610144107e+00,-6.664384205321764121e+00,0.000000000000000000e+00
7.472358802590778559e+00,-6.645589057814521361e+00,0.000000000000000000e+00
7.489135621028352396e+00,-6.626676968876955343e+00,0.000000000000000000e+00
7.505923973162017759e+00,-6.607655053732126582e+00,0.000000000000000000e+00
7.522717315276859829e+00,-6.588529744520678300e+00,0.000000000000000000e+00
7.539509759543037148e+00,-6.569306857329416438e+00,0.000000000000000000e+00
7.556296007350155719e+00,-6.549991652613313065e+00,0.000000000000000000e+00
7.573071289386704485e+00,-6.530588889668893060e+00,0.000000000000000000e+00
7.589831311788024948e+00,-6.511102875750164998e+00,0.000000000000000000e+00
7.606572207743206526e+00,-6.491537510358284635e+00,0.000000000000000000e+00
7.623290494011476071e+00,-6.471896325182770582e+00,0.000000000000000000e+00
7.639983031853438078e+00,-6.452182520123834308e+00,0.000000000000000000e+00
7.656646991931607360e+00,-6.432398995782574680e+00,0.000000000000000000e+00
7.673279822779262460e+00,-6.412548382767076838e+00,0.000000000000000000e+00
7.689879222476703191e+00,-6.392633068127802964e+00,0.000000000000000000e+00
7.706443113210252882e+00,-6.372655219204493626e+00,0.000000000000000000e+00
7.722969618421828386e+00,-6.352616805138918465e+00,0.000000000000000000e+00
7.739457042286438160e+00,-6.332519616282514363e+00,0.000000000000000000e+00
7.755903851281314765e+00,-6.312365281705397457e+00,0.000000000000000000e+00
7.772308657634225959e+00,-6.292155284992898778e+00,0.000000000000000000e+00
7.788670204460079738e+00,-6.271890978497297375e+00,0.000000000000000000e+00
7.804987352414069157e+00,-6.251573596196115190e+00,0.000000000000000000e+00
7.821259067707092782e+00,-6.231204265293312616e+00,0.000000000000000000e+00
7.837484411344836310e+00,-6.210784016686353937e+00,0.000000000000000000e+00
7.853662529465816888e+00,-6.190313794410149839e+00,0.000000000000000000e+00
7.869792644666496528e+00,-6.169794464157870806e+00,0.000000000000000000e+00
7.885874048212833998e+00,-6.149226820968904050e+00,0.000000000000000000e+00
7.901906093047907476e+00,-6.128611596165345787e+00,0.000000000000000000e+00
7.917888187514399156e+00,-6.107949463610511387e+00,0.000000000000000000e+00
7.933819789719033011e+00,-6.087241045355657576e+00,0.000000000000000000e+00
7.949700402473414584e+00,-6.066486916734761259e+00,0.000000000000000000e+00
7.965529568752468315e+00,-6.045687610961230085e+00,0.000000000000000000e+00
7.981306867617586676e+00,-6.024843623275240923e+00,0.000000000000000000e+00
7.997031910557046430e+00,-6.003955414685581360e+00,0.000000000000000000e+00
8.012704338201050547e+00,-5.983023415345628315e+00,0.000000000000000000e+00
8.028323817373129501e+00,-5.962048027599184508e+00,0.000000000000000000e+00
8.043890038443482382e+00,-5.941029628728485612e+00,0.000000000000000000e+00
8.059402712953440684e+00,-5.919968573433369130e+00,0.000000000000000000e+00
8.074861571483300082e+00,-5.898865196067989203e+00,0.000000000000000000e+00
8.090266361738647660e+00,-5.877719812658654952e+00,0.000000000000000000e+00
8.105616846832795375e+00,-5.856532722724288043e+00,0.000000000000000000e+00
8.120912803745305553e+00,-5.835304210918703660e+00,0.000000000000000000e+00
8.136154021938569514e+00,-5.814034548512145406e+00,0.000000000000000000e+00
8.151340302116246050e+00,-5.792723994727820624e+00,0.000000000000000000e+00
8.166471455109061139e+00,-5.771372797947547539e+00,0.000000000000000000e+00
8.181547300874916218e+00,-5.749981196799375027e+00,0.000000000000000000e+00
8.196567667601604157e+00,-5.728549421138653841e+00,0.000000000000000000e+00
8.211532390901631118e+00,-5.707077692932990054e+00,0.000000000000000000e+00
8.226441313089676299e+00,-5.685566227060538047e+00,0.000000000000000000e+00
8.241294282534287419e+00,-5.664015232029981917e+00,0.000000000000000000e+00
8.256091153076143385e+00,-5.642424910629989299e+00,0.000000000000000000e+00
8.270831783506073620e+00,-5.620795460514974806e+00,0.000000000000000000e+00
8.285516037096757103e+00,-5.599127074733385001e+00,0.000000000000000000e+00
8.300143781182535818e+00,-5.577419942204179470e+00,0.000000000000000000e+00
8.314714886782439862e+00,-5.555674248146526217e+00,0.000000000000000000e+00
8.329229228261992191e+00,-5.533890174467336109e+00,0.000000000000000000e+00
8.343686683029815754e+00,-5.512067900110709573e+00,0.000000000000000000e+00
8.358087131265479641e+00,-5.490207601373047197e+00,0.000000000000000000e+00
8.372430455675329952e+00,-5.468309452187227748e+00,0.000000000000000000e+00
8.386716541273539605e+00,-5.446373624378775702e+00,0.000000000000000000e+00
8.400945275185662808e+00,-5.424400287896874673e+00,0.000000000000000000e+00
8.415116546472479087e+00,-5.402389611022617721e+00,0.000000000000000000e+00
8.429230245972002322e+00,-5.380341760556738073e+00,0.000000000000000000e+00
8.443286266157786102e+00,-5.358256901988864840e+00,0.000000000000000000e+00
8.457284501011892885e+00,-5.336135199650024141e+00,0.000000000000000000e+00
8.471224845910953150e+00,-5.313976816850157547e+00,0.000000000000000000e+00
8.485107197524046185e+00,-5.291781916001982999e+00,0.000000000000000000e+00
8.498931453721120022e+00,-5.269550658732659265e+00,0.000000000000000000e+00
8.512697513490916634e+00,-5.247283205984365040e+00,0.000000000000000000e+00
8.526405276867397021e+00,-5.224979718104922455e+00,0.000000000000000000e+00
8.540054644863808164e+00,-5.202640354929418010e+00,0.000000000000000000e+00
8.553645519413588971e+00,-5.180265275853721540e+00,0.000000000000000000e+00
8.567177803317443718e+00,-5.157854639900673277e+00,0.000000000000000000e+00
8.580651400195907996e+00,-5.135408605779678837e+00,0.000000000000000000e+00
8.594066214446870688e+00,-5.112927331940366749e+00,0.000000000000000000e+00
8.607422151207535066e+00,-5.090410976620834305e+00,0.000000000000000000e+00
8.620719116320350039e+00,-5.067859697891101689e+00,0.000000000000000000e+00
8.633957016302536758e+00,-5.045273653692156302e+00,0.000000000000000000e+00
8.647135758318786003e+00,-5.022653001871082878e+00,0.000000000000000000e+00
8.660255250156854601e+00,-4.999997900212621360e+00,0.000000000000000000e+00
8.673315400205732217e+00,-4.977308506467535310e+00,0.000000000000000000e+00
8.686316117436113871e+00,-4.954584978378065330e+00,0.000000000000000000e+00
8.699257311382956104e+00,-4.931827473700816533e+00,0.000000000000000000e+00
8.712138892129877021e+00,-4.909036150227251483e+00,0.000000000000000000e+00
8.724960770295254520e+00,-4.886211165802072820e+00,0.000000000000000000e+00
8.737722857019779354e+00,-4.863352678339719404e+00,0.000000000000000000e+00
8.750425063955386662e+00,-4.840460845839100301e+00,0.000000000000000000e+00
8.763067303255370533e+00,-4.817535826396794008e+00,0.000000000000000000e+00
8.775649487565587492e+00,-4.794577778218834574e+00,0.000000000000000000e+00
8.788171530016606781e+00,-4.771586859631244515e+00,0.000000000000000000e+00
8.800633344216770126e+00,-4.748563229089402427e+00,0.000000000000000000e+00
8.813034844245969168e+00,-4.725507045186413180e+00,0.000000000000000000e+00
8.825375944650184934e+00,-4.702418466660517105e+00,0.000000000000000000e+00
8.837656560436599307e+00,-4.679297652401685603e+00,0.000000000000000000e+00
8.849876607069305123e+00,-4.656144761457432502e+00,0.000000000000000000e+00
8.862036000465478125e+00,-4.632959953037996570e+00,0.000000000000000000e+00
8.874134656992044512e+00,-4.609743386520845476e+00,0.000000000000000000e+00
8.886172493462721533e+00,-4.586495221454669036e+00,0.000000000000000000e+00
8.898149427135425782e+00,-4.563215617562848436e+00,0.000000000000000000e+00
8.910065375710011892e+00,-4.539904734746491144e+00,0.000000000000000000e+00
8.921920257326283021e+00,-4.516562733087065240e+00,0.000000000000000000e+00
8.933713990562290874e+00,-4.493189772848636743e+00,0.000000000000000000e+00
8.945446494432843565e+00,-4.469786014479794289e+00,0.000000000000000000e+00
8.957117688388228416e+00,-4.446351618615279833e+00,0.000000000000000000e+00
8.968727492313137262e+00,-4.422886746077331566e+00,0.000000000000000000e+00
8.980275826525716099e+00,-4.399391557876825232e+00,0.000000000000000000e+00
8.991762611776820791e+00,-4.375866215214137434e+00,0.000000000000000000e+00
9.003187769249361594e+00,-4.352310879479856176e+00,0.000000000000000000e+00
9.014551220557789790e+00,-4.328725712255288904e+00,0.000000000000000000e+00
9.025852887747685571e+00,-4.305110875312825769e+00,0.000000000000000000e+00
9.037092693295436518e+00,-4.281466530616143906e+00,0.000000000000000000e+00
9.048270560108006677e+00,-4.257792840320291816e+00,0.000000000000000000e+00
9.059386411522787341e+00,-4.234089966771640512e+00,0.000000000000000000e+00
9.070440171307495802e+00,-4.210358072507759175e+00,0.000000000000000000e+00
9.081431763660162915e+00,-4.186597320257139820e+00,0.000000000000000000e+00
9.092361113209152634e+00,-4.162807872938890874e+00,0.000000000000000000e+00
9.103228145013241956e+00,-4.138989893662315289e+00,0.000000000000000000e+00
9.114032784561722167e+00,-4.115143545726452246e+00,0.000000000000000000e+00
9.124774957774583584e+00,-4.091268992619508715e+00,0.000000000000000000e+00
9.135454591002677205e+00,-4.067366398018270601e+00,0.000000000000000000e+00
9.146071611027950965e+00,-4.043435925787448149e+00,0.000000000000000000e+00
9.156625945063694871e+00,-4.019477739978963626e+00,0.000000000000000000e+00
9.167117520754811011e+00,-3.995492004831217692e+00,0.000000000000000000e+00
9.177546266178097767e+00,-3.971478884768300244e+00,0.000000000000000000e+00
9.187912109842566011e+00,-3.947438544399182181e+00,0.000000000000000000e+00
9.198214980689762399e+00,-3.923371148516849871e+00,0.000000000000000000e+00
9.208454808094108657e+00,-3.899276862097443175e+00,0.000000000000000000e+00
9.218631521863255074e+00,-3.875155850299333959e+00,0.000000000000000000e+00
9.228745052238441104e+00,-3.851008278462213497e+00,0.000000000000000000e+00
9.238795329894868402e+00,-3.826834312106126124e+00,0.000000000000000000e+00
9.248782285942080961e+00,-3.802634116930523778e+00,0.000000000000000000e+00
9.258705851924350583e+00,-3.778407858813255693e+00,0.000000000000000000e+00
9.268565959821080114e+00,-3.754155703809571420e+00,0.000000000000000000e+00
9.278362542047181805e+00,-3.729877818151121183e+00,0.000000000000000000e+00
9.288095531453492981e+00,-3.705574368244909600e+00,0.000000000000000000e+00
9.297764861327182828e+00,-3.681245520672249416e+00,0.000000000000000000e+00
9.307370465392155623e+00,-3.656891442187721442e+00,0.000000000000000000e+00
9.316912277809461074e+00,-3.632512299718106963e+00,0.000000000000000000e+00
9.326390233177701106e+00,-3.608108260361317932e+00,0.000000000000000000e+00
9.335804266533457962e+00,-3.583679491385311611e+00,0.000000000000000000e+00
9.345154313351693887e+00,-3.559226160226997671e+00,0.000000000000000000e+00
9.354440309546170340e+00,-3.534748434491165270e+00,0.000000000000000000e+00
9.363662191469865448e+00,-3.510246481949346631e+00,0.000000000000000000e+00
9.372819895915373678e+00,-3.485720470538755222e+00,0.000000000000000000e+00
9.381913360115337497e+00,-3.461170568361135125e+00,0.000000000000000000e+00
9.390942521742847049e+00,-3.436596943681653027e+00,0.000000000000000000e+00
9.399907318911857601e+00,-3.411999764927789336e+00,0.000000000000000000e+00
9.408807690177589222e+00,-3.387379200688204861e+00,0.000000000000000000e+00
9.417643574536944229e+00,-3.362735419711608387e+00,0.000000000000000000e+00
9.426414911428915744e+00,-3.338068590905616251e+00,0.000000000000000000e+00
9.435121640734976722e+00,-3.313378883335636349e+00,0.000000000000000000e+00
9.443763702779508051e+00,-3.288666466223699736e+00,0.000000000000000000e+00
9.452341038330169809e+00,-3.263931508947349069e+00,0.000000000000000000e+00
9.460853588598325814e+00,-3.239174181038460443e+00,0.000000000000000000e+00
9.469301295239420213e+00,-3.214394652182122947e+00,0.000000000000000000e+00
9.477684100353382490e+00,-3.189593092215476933e+00,0.000000000000000000e+00
9.486001946485016489e+00,-3.164769671126554496e+00,0.000000000000000000e+00
9.494254776624387659e+00,-3.139924559053131503e+00,0.000000000000000000e+00
9.502442534207210301e+00,-3.115057926281572520e+00,0.000000000000000000e+00
9.510565163115231258e+00,-3.090169943245667739e+00,0.000000000000000000e+00
9.518622607676617164e+00,-3.065260780525465911e+00,0.000000000000000000e+00
9.526614812666316823e+00,-3.040330608846133043e+00,0.000000000000000000e+00
9.534541723306457328e+00,-3.015379599076759121e+00,0.000000000000000000e+00
9.542403285266701118e+00,-2.990407922229217252e+00,0.000000000000000000e+00
9.550199444664622561e+00,-2.965415749456981942e+00,0.000000000000000000e+00
9.557930148066077436e+00,-2.940403252053970906e+00,0.000000000000000000e+00
9.565595342485563535e+00,-2.915370601453354027e+00,0.000000000000000000e+00
9.573194975386581262e+00,-2.890317969226415151e+00,0.000000000000000000e+00
9.580728994681996014e+00,-2.865245527081356158e+00,0.000000000000000000e+00
9.588197348734391667e+00,-2.840153446862119235e+00,0.000000000000000000e+00
9.595599986356425859e+00,-2.815041900547230025e+00,0.000000000000000000e+00
9.602936856811174593e+00,-2.789911060248606578e+00,0.000000000000000000e+00
9.610207909812487515e+00,-2.764761098210388734e+00,0.000000000000000000e+00
9.617413095525318312e+00,-2.739592186807759511e+00,0.000000000000000000e+00
9.624552364566083540e+00,-2.714404498545752276e+00,0.000000000000000000e+00
9.631625668002982366e+00,-2.689198206058096119e+00,0.000000000000000000e+00
9.638632957356348285e+00,-2.663973482106006152e+00,0.000000000000000000e+00
9.645574184598967094e+00,-2.638730499577016886e+00,0.000000000000000000e+00
9.652449302156409061e+00,-2.613469431483803174e+00,0.000000000000000000e+00
9.659258262907359338e+00,-2.588190450962973621e+00,0.000000000000000000e+00
9.666001020183935921e+00,-2.562893731273914621e+00,0.000000000000000000e+00
9.672677527772012951e+00,-2.537579445797569111e+00,0.000000000000000000e+00
9.679287739911535127e+00,-2.512247768035282380e+00,0.000000000000000000e+00
9.685831611296828569e+00,-2.486898871607587491e+00,0.000000000000000000e+00
9.692309097076911684e+00,-2.461532930253041762e+00,0.000000000000000000e+00
9.698720152855813126e+00,-2.436150117827000638e+00,0.000000000000000000e+00
9.705064734692857797e+00,-2.410750608300460396e+00,0.000000000000000000e+00
9.711342799102979484e+00,-2.385334575758857767e+00,0.000000000000000000e+00
9.717554303057019283e+00,-2.359902194400859354e+00,0.000000000000000000e+00
9.723699203982015149e+00,-2.334453638537193232e+00,0.000000000000000000e+00
9.729777459761491443e+00,-2.308989082589437469e+00,0.000000000000000000e+00
9.735789028735762685e+00,-2.283508701088823312e+00,0.000000000000000000e+00
9.741733869702194681e+00,-2.258012668675067225e+00,0.000000000000000000e+00
9.747611941915511835e+00,-2.232501160095128778e+00,0.000000000000000000e+00
9.753423205088058268e+00,-2.206974350202057344e+00,0.000000000000000000e+00
9.759167619390082038e+00,-2.181432413953757532e+00,0.000000000000000000e+00
9.764845145450006925e+00,-2.155875526411817233e+00,0.000000000000000000e+00
9.770455744354700656e+00,-2.130303862740300147e+00,0.000000000000000000e+00
9.775999377649743138e+00,-2.104717598204533857e+00,0.000000000000000000e+00
9.781476007339687584e+00,-2.079116908169918787e+00,0.000000000000000000e+00
9.786885595888328737e+00,-2.053501968100726494e+00,0.000000000000000000e+00
9.792228106218948014e+00,-2.027872953558897517e+00,0.000000000000000000e+00
9.797503501714574625e+00,-2.002230040202835237e+00,0.000000000000000000e+00
9.802711746218237820e+00,-1.976573403786205940e+00,0.000000000000000000e+00
9.807852804033210248e+00,-1.950903220156731344e+00,0.000000000000000000e+00
9.812926639923256644e+00,-1.925219665254975565e+00,0.000000000000000000e+00
9.817933219112870091e+00,-1.899522915113156518e+00,0.000000000000000000e+00
9.822872507287520705e+00,-1.873813145853922890e+00,0.000000000000000000e+00
9.827744470593875903e+00,-1.848090533689162873e+00,0.000000000000000000e+00
9.832549075640045544e+00,-1.822355254918779810e+00,0.000000000000000000e+00
9.837286289495800418e+00,-1.796607485929502035e+00,0.000000000000000000e+00
9.841956079692813830e+00,-1.770847403193645864e+00,0.000000000000000000e+00
9.846558414224857003e+00,-1.745075183267951857e+00,0.000000000000000000e+00
9.851093261548047764e+00,-1.719291002792320722e+00,0.000000000000000000e+00
9.855560590581051272e+00,-1.693495038488647353e+00,0.000000000000000000e+00
9.859960370705293187e+00,-1.667687467159582271e+00,0.000000000000000000e+00
9.864292571765171047e+00,-1.641868465687330358e+00,0.000000000000000000e+00
9.868557164068263887e+00,-1.616038211032444716e+00,0.000000000000000000e+00
9.872754118385534738e+00,-1.590196880232590315e+00,0.000000000000000000e+00
9.876883405951526029e+00,-1.564344650401363612e+00,0.000000000000000000e+00
9.880944998464565643e+00,-1.538481698727053093e+00,0.000000000000000000e+00
9.884938868086951658e+00,-1.512608202471425134e+00,0.000000000000000000e+00
9.888864987445151300e+00,-1.486724338968534509e+00,0.000000000000000000e+00
9.892723329629975026e+00,-1.460830285623492264e+00,0.000000000000000000e+00
9.896513868196784358e+00,-1.434926219911232259e+00,0.000000000000000000e+00
9.900236577165648200e+00,-1.409012319375319899e+00,0.000000000000000000e+00
9.903891431021536462e+00,-1.383088761626737107e+00,0.000000000000000000e+00
9.907478404714492370e+00,-1.357155724342636871e+00,0.000000000000000000e+00
9.910997473659797663e+00,-1.331213385265153093e+00,0.000000000000000000e+00
9.914448613738148453e+00,-1.305261922200182223e+00,0.000000000000000000e+00
9.917831801295815097e+00,-1.279301513016145808e+00,0.000000000000000000e+00
9.921147013144812732e+00,-1.253332335642773465e+00,0.000000000000000000e+00
9.924394226563046928e+00,-1.227354568069907392e+00,0.000000000000000000e+00
9.927573419294480672e+00,-1.201368388346258032e+00,0.000000000000000000e+00
9.930684569549285357e+00,-1.175373974578182601e+00,0.000000000000000000e+00
9.933727656003984663e+00,-1.149371504928491383e+00,0.000000000000000000e+00
9.936702657801602001e+00,-1.123361157615200057e+00,0.000000000000000000e+00
9.939609554551811499e+00,-1.097343110910316444e+00,0.000000000000000000e+00
9.942448326331067676e+00,-1.071317543138610828e+00,0.000000000000000000e+00
9.945218953682745777e+00,-1.045284632676419356e+00,0.000000000000000000e+00
9.947921417617276774e+00,-1.019244557950395480e+00,0.000000000000000000e+00
9.950555699612271709e+00,-9.931974974362955955e-01,0.000000000000000000e+00
9.953121781612662033e+00,-9.671436296577561320e-01,0.000000000000000000e+00
9.955619646030806180e+00,-9.410831331850695314e-01,0.000000000000000000e+00
9.958049275746622797e+00,-9.150161866339606709e-01,0.000000000000000000e+00
9.960410654107700879e+00,-8.889429686643623985e-01,0.000000000000000000e+00
