pos_lat (deg),pos_lon (deg),pos_alt (m)
3.199650000000000460e+01,1.200040000000000049e+02,0.000000000000000000e+00
3.199650063768376285e+01,1.200039992517129690e+02,0.000000000000000000e+00
3.199650127536386179e+01,1.200039985034155023e+02,-8.919794439029204608e-07
3.199650191304392521e+01,1.200039977551333976e+02,-2.760830431686332859e-06
3.199650255072761951e+01,1.200039970068505966e+02,-4.973635579277646928e-06
3.199650318841414176e+01,1.200039962585707087e+02,-6.979597067667961399e-06
3.199650382610547084e+01,1.200039955102854350e+02,-8.848306680960600729e-06
3.199650446379084201e+01,1.200039947619882099e+02,-1.041350256787608534e-05
3.199650510147569804e+01,1.200039940136901606e+02,-1.241835093105144408e-05
3.199650573915845797e+01,1.200039932653978241e+02,-1.463711826491494655e-05
3.199650637684113974e+01,1.200039925170946589e+02,-1.624116816775179412e-05
3.199650701452144475e+01,1.200039917687903710e+02,-1.772496537096114700e-05
3.199650765220278714e+01,1.200039910204863247e+02,-1.943930332544705684e-05
3.199650828987536144e+01,1.200039902721819658e+02,-2.132007938758301711e-05
3.199650892755285625e+01,1.200039895238838596e+02,-2.333950866076522606e-05
3.199650956522830114e+01,1.200039887755879420e+02,-2.491251615767710033e-05
3.199651020290473724e+01,1.200039880272956054e+02,-2.682457227626540381e-05
3.199651084058040595e+01,1.200039872790104027e+02,-2.934414949773688506e-05
3.199651147825031572e+01,1.200039865307269480e+02,-3.117128644723877573e-05
3.199651211591971744e+01,1.200039857824367999e+02,-3.190716090164465347e-05
3.199651275359210345e+01,1.200039850341523646e+02,-3.284855212727205145e-05
3.199651339126378602e+01,1.200039842858823391e+02,-3.475872250939528402e-05
3.199651402892981267e+01,1.200039835376107789e+02,-3.678894326282526405e-05
3.199651466658913179e+01,1.200039827893375275e+02,-3.859763913186840459e-05
3.199651530425009227e+01,1.200039820410722484e+02,-3.970697992987896337e-05
3.199651594190276427e+01,1.200039812928065288e+02,-3.977136190088401222e-05
3.199651657955633155e+01,1.200039805445416761e+02,-4.001181479470097526e-05
3.199651721720985620e+01,1.200039797962728585e+02,-4.055302184731178402e-05
3.199651785486339506e+01,1.200039790479922743e+02,-4.138622108746078444e-05
3.199651849251947056e+01,1.200039782997152713e+02,-4.106952383506925737e-05
3.199651913016668914e+01,1.200039775514424036e+02,-3.997820511199265989e-05
3.199651976781680318e+01,1.200039768031647043e+02,-3.930336574277274402e-05
3.199652040546914478e+01,1.200039760548810222e+02,-3.862574249279493254e-05
3.199652104312289325e+01,1.200039753065953789e+02,-3.802528076038770609e-05
3.199652168077963665e+01,1.200039745583028719e+02,-3.722796700226358346e-05
3.199652231843447225e+01,1.200039738100011419e+02,-3.685358568079922934e-05
3.199652295609032393e+01,1.200039730617004210e+02,-3.651478407303661631e-05
3.199652359375309629e+01,1.200039723134073455e+02,-3.582020487263705644e-05
3.199652423142370239e+01,1.200039715651169843e+02,-3.479592377935242584e-05
3.199652486909020865e+01,1.200039708168201003e+02,-3.379805329810111860e-05
3.199652550676196938e+01,1.200039700685238131e+02,-3.203618309273119873e-05
3.199652614442615572e+01,1.200039693202221684e+02,-3.036013324116089291e-05
3.199652678209247370e+01,1.200039685719263503e+02,-2.875052131477810340e-05
3.199652741976112225e+01,1.200039678236372822e+02,-2.765923859212281516e-05
3.199652805742439909e+01,1.200039670753438799e+02,-2.701987704523670835e-05
3.199652869508209463e+01,1.200039663270513728e+02,-2.612996146509031996e-05
3.199652933273901212e+01,1.200039655787580699e+02,-2.553800264922475075e-05
3.199652997039563829e+01,1.200039648304645254e+02,-2.492282999028831668e-05
3.199653060805277605e+01,1.200039640821659077e+02,-2.456388563754294545e-05
3.199653124571758767e+01,1.200039633338653289e+02,-2.495045102435322759e-05
3.199653188338181664e+01,1.200039625855726371e+02,-2.528297108809985858e-05
3.199653252105041545e+01,1.200039618372801300e+02,-2.507777752920838023e-05
3.199653315871704606e+01,1.200039610889898825e+02,-2.397336565586696312e-05
3.199653379638695583e+01,1.200039603407026760e+02,-2.379472703209337524e-05
3.199653443405732389e+01,1.200039595924053515e+02,-2.309216314994771277e-05
3.199653507172904199e+01,1.200039588441008647e+02,-2.189097434550865232e-05
3.199653570939872438e+01,1.200039580957958805e+02,-2.118489179166155623e-05
3.199653634706598737e+01,1.200039573474831229e+02,-2.080870800938114542e-05
3.199653698473647623e+01,1.200039565991667132e+02,-2.040359906634127337e-05
3.199653762241170440e+01,1.200039558508509288e+02,-2.081629227725641202e-05
3.199653826008876578e+01,1.200039551025225961e+02,-2.126816971532207102e-05
3.199653889775618154e+01,1.200039543541931835e+02,-2.182803108430262089e-05
3.199653953542755147e+01,1.200039536058680767e+02,-2.217386226240678599e-05
3.199654017309767084e+01,1.200039528575438936e+02,-2.312510554324677647e-05
3.199654081076941381e+01,1.200039521092232491e+02,-2.352705300867826780e-05
3.199654144843769643e+01,1.200039513608989097e+02,-2.451361382894027348e-05
3.199654208611034178e+01,1.200039506125757640e+02,-2.555373589699931380e-05
3.199654272378145592e+01,1.200039498642594396e+02,-2.635028494980200497e-05
3.199654336144897826e+01,1.200039491159421203e+02,-2.684090393015139996e-05
3.199654399911110403e+01,1.200039483676171841e+02,-2.743815529466824544e-05
3.199654463677041605e+01,1.200039476192848298e+02,-2.790385756741877024e-05
3.199654527442995189e+01,1.200039468709502444e+02,-2.852619264862313943e-05
3.199654591207771404e+01,1.200039461226166395e+02,-2.938203160717794897e-05
3.199654654972431800e+01,1.200039453742888611e+02,-3.035798440557525119e-05
3.199654718737082604e+01,1.200039446259590790e+02,-3.107190004881372586e-05
3.199654782501934847e+01,1.200039438776283021e+02,-3.113128012551324373e-05
3.199654846267229047e+01,1.200039431292955641e+02,-3.054604481724564009e-05
3.199654910031966182e+01,1.200039423809627266e+02,-2.912110725052842277e-05
3.199654973795929536e+01,1.200039416326313102e+02,-2.763664710952353276e-05
3.199655037560327742e+01,1.200039408842994817e+02,-2.616528496653057118e-05
3.199655101324636419e+01,1.200039401359633473e+02,-2.493350435636930079e-05
3.199655165088077169e+01,1.200039393876268434e+02,-2.378429129635536849e-05
3.199655228851231925e+01,1.200039386392908227e+02,-2.241834706587951930e-05
3.199655292614352220e+01,1.200039378909500698e+02,-2.090740060217035463e-05
3.199655356376633009e+01,1.200039371426099564e+02,-1.933800185715887674e-05
3.199655420138590500e+01,1.200039363942622970e+02,-1.794999426233051461e-05
3.199655483900495057e+01,1.200039356459180340e+02,-1.595460430306041181e-05
3.199655547662818478e+01,1.200039348975723072e+02,-1.402138639900219765e-05
3.199655611424918433e+01,1.200039341492202567e+02,-1.178405183452127334e-05
3.199655675186384229e+01,1.200039334008704657e+02,-9.572192975773982337e-06
3.199655738947638284e+01,1.200039326525256200e+02,-7.760613906607011036e-06
3.199655802708610253e+01,1.200039319041869987e+02,-6.065750295658232924e-06
3.199655866469382204e+01,1.200039311558426078e+02,-4.868909103571295529e-06
3.199655930229748080e+01,1.200039304075017270e+02,-3.123560503470937637e-06
3.199655993990416292e+01,1.200039296591612157e+02,-2.114599248496670336e-06
3.199656057750969396e+01,1.200039289108246123e+02,-1.938890083109924021e-06
3.199656121511666740e+01,1.200039281624835183e+02,-1.110074135047713000e-06
3.199656185272206699e+01,1.200039274141416286e+02,1.281864228006288587e-07
3.199656249032591759e+01,1.200039266657865227e+02,1.115358873703645031e-06
3.199656312792725643e+01,1.200039259174407533e+02,2.690997188933391886e-06
3.199656376553497594e+01,1.200039251690959645e+02,4.137840869950608482e-06
3.199656440314518591e+01,1.200039244207549274e+02,5.626658731963478129e-06
3.199656504092509479e+01,1.200039236726045715e+02,6.506910188718661310e-06
3.199656567901984872e+01,1.200039229248299648e+02,6.907517250427097768e-06
3.199656631756810299e+01,1.200039221775849541e+02,6.996143477641913627e-06
3.199656695668715756e+01,1.200039214310089193e+02,7.116942772942497092e-06
3.199656759647917781e+01,1.200039206852316198e+02,7.415835346672214138e-06
3.199656823705518605e+01,1.200039199403784096e+02,8.053809540377382994e-06
3.199656887849918263e+01,1.200039191965477130e+02,8.913739189049289330e-06
3.199656952088009021e+01,1.200039184538356238e+02,9.959770847920722844e-06
3.199657016427712009e+01,1.200039177123491783e+02,1.147388568463678805e-05
3.199657080874636250e+01,1.200039169721506198e+02,1.301683907059758269e-05
3.199657145434939665e+01,1.200039162333234799e+02,1.434943775129040231e-05
3.199657210113569761e+01,1.200039154959158481e+02,1.584718587271938939e-05
3.199657274914884297e+01,1.200039147599828198e+02,1.815796728051543600e-05
3.199657339842659098e+01,1.200039140255851464e+02,2.098208912523599659e-05
3.199657404901308766e+01,1.200039132927695107e+02,2.373886941478130664e-05
3.199657470093301015e+01,1.200039125615856221e+02,2.718325983605698483e-05
3.199657535421723153e+01,1.200039118320605240e+02,3.153175765045146487e-05
3.199657600888214759e+01,1.200039111042455886e+02,3.572068138082260436e-05
3.199657666494741548e+01,1.200039103781735008e+02,4.018099740381905326e-05
3.199657732243565533e+01,1.200039096538644685e+02,4.498111822821423495e-05
3.199657798136245290e+01,1.200039089313499119e+02,4.938402411043248884e-05
3.199657864174124455e+01,1.200039082106546005e+02,5.379944894174784945e-05
3.199657930358057101e+01,1.200039074918097981e+02,5.789841625944899535e-05
3.199657996689342809e+01,1.200039067748298010e+02,6.251823609994502820e-05
3.199658063169088962e+01,1.200039060597437555e+02,6.796320049265726598e-05
3.199658129798571693e+01,1.200039053465721253e+02,7.384012519421760722e-05
3.199658196578062430e+01,1.200039046353276433e+02,7.964739923184875690e-05
3.199658263508506550e+01,1.200039039260306311e+02,8.552047128957273746e-05
