Yaw (deg),Pitch (deg),Roll (deg)
3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.499968066612728990e+01,-8.097889337691187284e-05,1.079487805689689214e-04
-4.499992746746806915e+01,4.979938496325527495e-04,-2.436165214912154381e-04
-4.500037137195594283e+01,5.933559968752347581e-04,-8.170714340057590088e-05
-4.500075693901502660e+01,9.579524183048776943e-04,-3.731331063162940051e-05
-4.500097405212174095e+01,3.317860804473123158e-04,-1.553763097431351504e-04
-4.500080083112010954e+01,3.704127475932571874e-04,9.663904706118686433e-05
-4.500114223048997530e+01,6.961967227089456943e-04,2.850691964323280765e-04
-4.500100421288939856e+01,8.293736567652516692e-04,-2.939137412262316921e-06
-4.500034984251162484e+01,1.040887631612085005e-03,-6.181462135043115241e-06
-4.499973852709383237e+01,1.461786667620780782e-03,3.488669371652997129e-04
-4.500001118209383577e+01,1.993106290704209100e-03,-3.392753414312211797e-04
-4.499922410750446033e+01,2.130050948040924930e-03,-7.340358078222109948e-04
-4.499944147289508578e+01,2.094396158790522936e-03,-6.428697734657107645e-04
-4.499943892226563236e+01,2.036656397222387765e-03,-5.331374246015379995e-04
-4.499991105609920794e+01,2.698523758163710179e-03,-1.244131217429214923e-04
-4.500035697312662819e+01,3.400781060678798214e-03,2.877500244411472139e-04
-4.500036382257170686e+01,3.886183143902807290e-03,3.140565347616420351e-04
-4.500028323281266296e+01,3.104552641973002108e-03,5.580319230369063053e-04
-4.500039293217011505e+01,3.458758888950893944e-03,5.499645441477075871e-04
-4.500047217246819997e+01,2.507035124920220341e-03,4.903432229723719751e-04
-4.500018399212012099e+01,2.404729346328791147e-03,5.895145300656014047e-04
-4.499976081331005417e+01,2.334603210254167140e-03,9.333070653104742331e-04
-4.500008451723933689e+01,2.335888080240119177e-03,1.321321621007347409e-03
-4.500074905181125473e+01,1.653477099274415930e-03,1.435720785323376346e-03
-4.500049563769663763e+01,1.267406894323087375e-03,8.908837749179936800e-04
-4.500073958652104977e+01,1.313215406519119104e-03,1.057513331088522426e-03
-4.500095347180047156e+01,1.186789771531453035e-03,1.082984480521272889e-03
-4.500113320437135656e+01,1.481753233014745019e-03,1.184518210529257728e-03
-4.500103133672303102e+01,1.965028327954045605e-03,2.416019533015419281e-03
-4.500060111738114443e+01,2.275789557669042305e-03,3.500748809805779432e-03
-4.500062567674387282e+01,3.302036130225477050e-03,3.286253935867244642e-03
-4.500061388054103872e+01,3.515987055728395354e-03,2.727573469902047024e-03
-4.500017573328455001e+01,3.347135234797685849e-03,2.291192577040881279e-03
-4.499972817394365165e+01,3.074240978058286489e-03,2.710952079128658900e-03
-4.499985994539414946e+01,3.121745618844420141e-03,2.360779038382053528e-03
-4.500078827007362747e+01,3.267707874108632168e-03,2.871201134370784339e-03
-4.500035606417249312e+01,2.800965091349006796e-03,2.611384078221744634e-03
-4.500111325857078981e+01,2.427826634526550342e-03,2.930063898560571548e-03
-4.500103792072240338e+01,2.060410212727617138e-03,3.164135371352575637e-03
-4.500052057084365487e+01,2.253170215540120126e-03,3.284500531909382952e-03
-4.500088072215521606e+01,2.527085980223092027e-03,3.061952315891909582e-03
-4.500103477519245843e+01,2.972546341817469250e-03,3.391733030723185355e-03
-4.500100594834269430e+01,3.087761690386275123e-03,2.433541830592080794e-03
-4.500043517014590577e+01,3.010022724738630872e-03,2.518976345825886184e-03
-4.500050380946588291e+01,3.224969212299794771e-03,2.789972425403208691e-03
-4.500122939959554458e+01,3.365660238925848209e-03,2.383782653826951436e-03
-4.500120867513363265e+01,2.345627176117946050e-03,2.551391075482166600e-03
-4.500165990814296180e+01,2.833927262284146632e-03,2.486230959311542393e-03
-4.500214473099605073e+01,2.675680414766052392e-03,2.118405358812865558e-03
-4.500241400034654760e+01,2.789319599292042380e-03,2.505594178531066109e-03
-4.500230076384764288e+01,2.377068253364561512e-03,2.532346846100082781e-03
-4.500225372197494522e+01,1.778852552619635636e-03,1.807257481352219199e-03
-4.500215450709604426e+01,1.248435282529346702e-03,1.492039021843121838e-03
-4.500190652286693194e+01,2.110022343614462430e-03,6.571569837817480084e-04
-4.500254660576414523e+01,1.941937389600752618e-03,7.626032240360253167e-05
-4.500276278858027723e+01,2.432951868349983535e-03,1.342259199163407986e-04
-4.500310506569087465e+01,2.456519726933503733e-03,3.000579202683994660e-04
-4.500356841128608920e+01,2.305891624773777869e-03,-6.873602498086502522e-04
-4.500378047132969783e+01,1.770734848559277468e-03,-2.282122060231623869e-04
-4.500455605940741322e+01,2.155626599889960519e-03,-9.535384981665497636e-04
-4.500450863410993918e+01,1.576340920405994552e-03,-1.265238890217676828e-03
-4.500450018364624327e+01,2.812728567921063492e-03,-1.238445655739579951e-03
-4.500469828169104858e+01,3.460904208319567649e-03,-1.862082780014343193e-03
-4.500422400790454702e+01,3.521015311857818384e-03,-2.765597142777154530e-03
-4.500304792779051866e+01,3.661898122944211471e-03,-2.130293993518642907e-03
-4.500292576115781173e+01,3.241306457945201513e-03,-1.906885154691582117e-03
-4.500257553123936560e+01,3.383393216778508936e-03,-2.001364163045169214e-03
-4.500251997308132701e+01,3.856425641396424384e-03,-1.959470165189732601e-03
-4.500274856850089122e+01,4.745314000098503279e-03,-2.104653521347727742e-03
-4.500233132512665435e+01,4.939449133345403566e-03,-2.511197129457031635e-03
-4.500196833410547015e+01,4.543756705101466287e-03,-2.108674425475419272e-03
-4.500209538071162996e+01,4.674249816996589417e-03,-2.089298047215154379e-03
-4.500229296394558531e+01,5.490836823040608564e-03,-2.108818322730260635e-03
-4.500257478205129757e+01,5.371579610835328956e-03,-2.234517189087336601e-03
-4.500243634463747355e+01,4.384226208269670355e-03,-2.465995810552735513e-03
-4.500262738618855707e+01,3.897389197046655269e-03,-1.971801424011429722e-03
-4.500242177240776442e+01,3.108091268021852000e-03,-2.356427660019447864e-03
-4.500322731369946183e+01,3.048552629474436931e-03,-1.381425576739919855e-03
-4.500291082167066747e+01,2.861273178100802016e-03,-1.470894060131418659e-03
-4.500237593403853964e+01,2.760776875247555363e-03,-9.754484258904223912e-04
