q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999692822383e-01,3.067346296565683395e-06,-3.805831393037349392e-06,6.127195312551491620e-06
9.999999999470303713e-01,1.799311483779441957e-06,-9.260040147252902344e-06,4.117426198517411045e-06
9.999999998946803581e-01,6.470505122864820509e-06,-1.015928222254323650e-05,8.096970132176835292e-06
9.999999999150591679e-01,4.539080722540696318e-06,-8.624109506105000439e-06,8.654663733704518765e-06
9.999999998566909687e-01,4.218040215450465650e-06,-1.256370789059358387e-05,1.053467949223530475e-05
9.999999997956002806e-01,3.743484377782275376e-06,-1.236754850692388356e-05,1.555087668320669368e-05
9.999999998932397327e-01,1.559933195492951909e-06,-7.678006628051316557e-06,1.233430909270862285e-05
9.999999999450749355e-01,-4.519016741122380074e-07,-7.725627202924303087e-06,7.068275248005437682e-06
9.999999998699291570e-01,-7.118514364068464531e-06,-1.175996090489801979e-05,8.436326611855115429e-06
9.999999998516994060e-01,-1.221947007275455339e-05,-6.314598449322297151e-06,1.036395920424469938e-05
9.999999999646813631e-01,-1.977996520909394934e-06,-6.226424635367234427e-06,5.287371327824668994e-06
9.999999999138660112e-01,-5.901297775394981434e-07,-1.124466765175166865e-05,6.743674615307231813e-06
9.999999998424270453e-01,1.385428040992926388e-08,-1.711358051455311185e-05,4.719212347912952083e-06
9.999999998927616707e-01,-3.767438561157164567e-06,-1.360616455530391089e-05,3.893014964155207251e-06
9.999999998929578471e-01,-6.645781662635736916e-06,-7.222778264662083770e-06,1.085124083510769047e-05
9.999999998715031202e-01,-5.432720552302677591e-06,-1.080817901451188702e-05,1.051963181277878902e-05
9.999999997579619437e-01,-5.755754566482753464e-06,-1.582513275281401615e-05,1.416025018941825494e-05
9.999999998812024726e-01,-4.286806330029836806e-06,-1.416272150281991118e-05,4.316881086033568249e-06
9.999999998602906448e-01,-1.718906641888233923e-06,-1.305412509619847810e-05,1.029824315463166675e-05
9.999999998415872726e-01,-4.711777610095609084e-06,-1.093089875794447675e-05,1.323405281849958660e-05
