Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.021235256201627641e-04,-4.361183063697839134e-04,3.514893220293372465e-04
4.718203780347538564e-04,-1.061123286078297524e-03,2.061815390315283394e-04
9.278368982138609534e-04,-1.164173992047665921e-03,7.414558435780915172e-04
9.917469244579938271e-04,-9.882546551217045398e-04,5.201317836091183056e-04
1.207179274462744914e-03,-1.439699966233966982e-03,4.833366376885117588e-04
1.781993898492032673e-03,-1.417223335481139403e-03,4.289496721261236130e-04
1.413406336119750169e-03,-8.798369544838764277e-04,1.787443246967313837e-04
8.099650804389556822e-04,-8.852912996002499551e-04,-5.179037485156769084e-05
9.667414119487358851e-04,-1.347585372433631563e-03,-8.157330278042287724e-04
1.187631084906242166e-03,-7.235851687295127887e-04,-1.400255625511472903e-03
6.058895349345673172e-04,-7.134945076742906910e-04,-2.266654776062371104e-04
7.727689482936980813e-04,-1.288543540909417150e-03,-6.763258076875197037e-05
5.407818733932116470e-04,-1.961071879248465263e-03,1.578328877441802249e-06
4.461125281844702554e-04,-1.559149928104632985e-03,-4.317227281764702369e-04
1.243466105267884182e-03,-8.276611580204285999e-04,-7.615594629295172882e-04
1.205467738589339425e-03,-1.238519534511295459e-03,-6.225569467579428976e-04
1.622655583681510433e-03,-1.813417294257613612e-03,-6.595865679053552122e-04
4.946850911044473617e-04,-1.622926216496384418e-03,-4.912388267347213332e-04
1.180094309940169688e-03,-1.495890517989390900e-03,-1.969875970195854374e-04
1.516516646925241329e-03,-1.252581584670000789e-03,-5.399465190023370080e-04
1.271283528012500698e-03,-1.462989174344091290e-03,-2.967535381404494887e-04
1.827566879760970106e-03,-1.052716038727651493e-03,-1.862566321352943728e-04
2.428223057891586243e-03,-1.062187959852415025e-03,-3.221618864801935669e-05
2.331954880483909105e-03,-7.535565416860169575e-04,-5.882561145857515185e-05
2.206809759141208777e-03,-7.347223478478817280e-04,-4.264879211546480269e-04
1.950022336889579424e-03,-7.448613610666636378e-04,-1.209658218460399684e-03
1.883363709905012690e-03,-1.168992452044848810e-03,-2.630061674319499596e-04
2.022417450518195110e-03,-4.652027839425988340e-04,4.088364845336144439e-04
1.766713891211091087e-03,-4.021742155128118492e-04,8.830289541691901684e-04
1.285460858863235727e-03,-6.712969527379557396e-04,1.140795651433782571e-03
1.452242714339801576e-03,-1.367729483465389287e-03,1.106680571586301804e-03
1.203704922094144415e-03,-1.329175780686403475e-03,4.225153890596825717e-04
1.303954123048482608e-03,-1.320404817851565833e-03,6.747908646877390356e-04
9.291445018558380483e-04,-1.631710222975332834e-03,7.543885793577875896e-04
1.023040571045045252e-03,-1.562733071987550213e-03,8.988567836933328455e-04
2.787232155433583703e-04,-1.570444051575797502e-03,7.698806764776944126e-04
4.483923113242238188e-04,-1.829504833040817994e-03,9.863852920325827910e-04
1.001843767621709560e-03,-1.807147070984475943e-03,1.301984195542683562e-03
1.202025622624184643e-03,-1.930031666707545746e-03,1.096564915998576861e-03
1.121776193099996389e-03,-1.660401494337876774e-03,1.110970460975839501e-03
1.553333452472801688e-03,-1.822384993139694424e-03,1.321306705431132085e-03
1.683247167020816143e-03,-2.368077082959797134e-03,1.197261559617069726e-03
1.607595006438209198e-03,-2.532101681330519490e-03,8.633488272518552355e-04
1.625957356180873347e-03,-2.733685775737717573e-03,4.364795065179737023e-04
2.317995850690711662e-03,-3.021687144130440986e-03,4.411191789385795190e-04
2.038762025391856539e-03,-2.532409838855653999e-03,1.706100575028883504e-04
1.691966818936667437e-03,-2.466346849849713942e-03,1.132125743820639244e-04
1.739917377542410208e-03,-2.159188808071992385e-03,1.031978269256884385e-03
2.915090075265926693e-03,-2.154978329122321512e-03,7.722386347530990017e-04
3.019826181640232997e-03,-2.324785107914420675e-03,1.869470944705368216e-03
3.476469199307177793e-03,-2.267876121067003044e-03,1.512281216098412470e-03
3.286033917440856628e-03,-2.209852356276508292e-03,1.411068294395464301e-03
3.622823218278975466e-03,-2.577625553871068422e-03,7.008730317783229977e-04
3.790141853599738545e-03,-2.885916191701533642e-03,8.892948169954101268e-04
3.832369690704141851e-03,-2.555503401171483821e-03,1.148062942593723384e-03
4.027136182524769341e-03,-2.407802971899883609e-03,1.121304212089734281e-03
4.542131646405205871e-03,-2.820957647095805997e-03,9.616378679212392137e-04
5.016776363197971399e-03,-2.881370833127690819e-03,5.756743519285741507e-04
4.473258371438714777e-03,-3.193769646242731585e-03,-2.776671525017485845e-04
4.544448916940052076e-03,-3.041658712581415784e-03,2.932159041187659015e-04
4.344718701220744682e-03,-3.932284760440150385e-03,1.551842931256985239e-06
4.301225009450809593e-03,-4.127434905926505825e-03,6.758183417774045682e-04
4.998462809492954829e-03,-3.787075678059424570e-03,8.012114924220249462e-04
5.296362131519477372e-03,-3.562351052062073895e-03,9.380196674213997282e-04
5.471609903361165927e-03,-3.573150292033518659e-03,6.066682513395284942e-04
5.897830917590275203e-03,-2.935093971809943011e-03,4.188821668476440776e-04
5.845085687550273523e-03,-2.114200498882069009e-03,4.399628053325541294e-04
6.247085216047437196e-03,-1.703657980024837239e-03,6.592688088744910052e-04
