pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000009021000480e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042016237e+01,1.200000000000014353e+02,1.850797131506955305e-07
3.000000027062315411e+01,1.199999999999999147e+02,-3.124785457161265652e-08
3.000000036082003518e+01,1.200000000000014921e+02,-5.976466219880982705e-07
3.000000045102116175e+01,1.199999999999973994e+02,-1.095332136522909882e-06
3.000000054122169857e+01,1.199999999999952394e+02,-1.361981070557105627e-06
3.000000063142336160e+01,1.199999999999989768e+02,-5.240862279223398952e-07
3.000000072162566056e+01,1.200000000000077023e+02,2.361776356524228247e-07
3.000000081181705625e+01,1.200000000000131735e+02,6.833998121539406658e-07
3.000000090200857983e+01,1.200000000000190710e+02,1.369370300935720489e-06
3.000000099219982630e+01,1.200000000000229647e+02,2.106335465320902946e-06
3.000000108238998564e+01,1.200000000000269580e+02,1.895232695891339328e-06
3.000000117257377497e+01,1.200000000000368914e+02,2.660838873618622768e-06
3.000000126274909107e+01,1.200000000000490417e+02,4.499147839627941357e-06
3.000000135293127457e+01,1.200000000000517417e+02,7.060094316099255841e-06
3.000000144311552219e+01,1.200000000000636504e+02,9.102992658686594922e-06
3.000000153329942520e+01,1.200000000000758718e+02,1.122356226012280654e-05
3.000000162348528576e+01,1.200000000000819540e+02,1.211468090811362779e-05
3.000000171366608015e+01,1.200000000000903952e+02,1.277210631490319283e-05
3.000000180385172044e+01,1.200000000000988649e+02,1.248811003901001999e-05
3.000000189404052620e+01,1.200000000001049045e+02,1.191456920423217927e-05
3.000000198423357034e+01,1.200000000001145679e+02,1.130864978448060034e-05
3.000000207442847255e+01,1.200000000001250555e+02,1.105965052601412985e-05
3.000000216462625957e+01,1.200000000001453060e+02,1.079583983556356471e-05
3.000000225482102678e+01,1.200000000001671623e+02,1.051712843194035816e-05
3.000000234501814944e+01,1.200000000001872422e+02,9.823129496375052928e-06
3.000000243522152488e+01,1.200000000002104628e+02,9.060724522703960757e-06
3.000000252542312396e+01,1.200000000002329585e+02,7.915793131684318183e-06
3.000000261562236048e+01,1.200000000002586660e+02,6.680376943489458336e-06
3.000000270582155082e+01,1.200000000002917915e+02,5.903552678361939057e-06
3.000000279601403363e+01,1.200000000003281002e+02,4.525665420414314369e-06
3.000000288620595867e+01,1.200000000003538929e+02,2.781873097153470643e-06
3.000000297638792901e+01,1.200000000003816041e+02,5.743764342647776491e-07
3.000000306656843918e+01,1.200000000004113758e+02,-1.952117867301907984e-06
3.000000315674288487e+01,1.200000000004450840e+02,-4.674131761844873200e-06
3.000000324691394482e+01,1.200000000004823733e+02,-8.182203731480105336e-06
3.000000333708694455e+01,1.200000000005240679e+02,-1.158403247809652262e-05
3.000000342725983415e+01,1.200000000005611724e+02,-1.517296052430327653e-05
3.000000351743315363e+01,1.200000000006004512e+02,-1.896867785747110766e-05
3.000000360760444806e+01,1.200000000006411653e+02,-2.199819131181323894e-05
3.000000369777550091e+01,1.200000000006767067e+02,-2.560389425615816996e-05
3.000000378794114297e+01,1.200000000007110401e+02,-2.953208138066272146e-05
3.000000387809942382e+01,1.200000000007442935e+02,-3.393435897976338617e-05
3.000000396825249283e+01,1.200000000007789254e+02,-3.837844706782024784e-05
3.000000405840785334e+01,1.200000000008148788e+02,-4.237156414294055123e-05
3.000000414855421838e+01,1.200000000008577956e+02,-4.572650853514195020e-05
3.000000423870136146e+01,1.200000000008994050e+02,-4.966174684302700833e-05
3.000000432885331136e+01,1.200000000009352590e+02,-5.395777029855585599e-05
3.000000441900139592e+01,1.200000000009734720e+02,-5.848883552592822255e-05
3.000000450914733463e+01,1.200000000010102639e+02,-6.248452579606548021e-05
3.000000459928547158e+01,1.200000000010429062e+02,-6.556203346273981524e-05
3.000000468941857434e+01,1.200000000010763870e+02,-6.953296728407886828e-05
3.000000477954046829e+01,1.200000000011152679e+02,-7.362724553083018310e-05
3.000000486966644075e+01,1.200000000011606147e+02,-7.836944645432803705e-05
3.000000495978860116e+01,1.200000000012030767e+02,-8.258140146579844530e-05
3.000000504990849137e+01,1.200000000012471730e+02,-8.661321209344220707e-05
3.000000514002900687e+01,1.200000000012888250e+02,-9.098982825496686883e-05
3.000000523015078002e+01,1.200000000013285160e+02,-9.554772971691301916e-05
3.000000532027177869e+01,1.200000000013680364e+02,-9.942863264453342389e-05
3.000000541039026558e+01,1.200000000014100436e+02,-1.030988183612803065e-04
3.000000550050966552e+01,1.200000000014475461e+02,-1.075313227927411695e-04
3.000000559062784333e+01,1.200000000014839827e+02,-1.130847350458254928e-04
3.000000568075297025e+01,1.200000000015201920e+02,-1.191225175820126111e-04
3.000000577087636700e+01,1.200000000015500348e+02,-1.253279364471353860e-04
3.000000586099989519e+01,1.200000000015813413e+02,-1.328148369326151500e-04
3.000000595112333812e+01,1.200000000016228654e+02,-1.394113825706649098e-04
3.000000604124657499e+01,1.200000000016687096e+02,-1.456012888583958114e-04
