vel_x (m/s),vel_y (m/s),vel_z (m/s)
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000001572026490759e+00,1.403368407749280858e-05,-1.850797131506955146e-05
9.999222254562585288e-01,-1.470797492465249291e-05,2.163275677223081743e-05
9.998544668787371359e-01,1.524533517344241036e-05,5.663987674164856447e-05
9.999015396201875738e-01,-3.955528890547113034e-05,4.976855145348114756e-05
9.998950175964766984e-01,-2.095361482500317923e-05,2.666489340341957371e-05
9.999074670503704798e-01,3.608167078274466622e-05,-8.378948426347657531e-05
9.999144902693763992e-01,8.422910258048102504e-05,-7.602638635747626522e-05
9.997936403862781596e-01,5.276015678448365333e-05,-4.472221765015178368e-05
9.997950761842938627e-01,5.701356500997576115e-05,-6.859704887817797466e-05
9.997919450184988843e-01,3.763376652686892569e-05,-7.369651643851825925e-05
9.997799873753198119e-01,3.860560541591526315e-05,2.111027694295636683e-05
9.997093291737912946e-01,9.577151511199768173e-05,-7.656061777272831685e-05
9.996154156349958964e-01,1.173995757220544132e-04,-1.838308966009318522e-04
9.996915787500840755e-01,2.597983244585751552e-05,-2.560946476471314586e-04
9.997144254869521074e-01,1.149755817288943607e-04,-2.042898342587339217e-04
9.997106039261184351e-01,1.179499144198759518e-04,-2.120569601436211480e-04
9.997323371342468068e-01,5.868496030148015631e-05,-8.911186479908220670e-05
9.996760798948605142e-01,8.157322194348964168e-05,-6.574254067895648980e-05
9.997298752405993083e-01,8.178938948218936493e-05,2.839962758931720874e-05
9.997649740071019586e-01,5.809908756688701031e-05,5.735408347778414031e-05
9.998118930099597623e-01,9.332352367539420044e-05,6.059194197515793305e-05
9.998324997896298472e-01,1.012224236226529620e-04,2.489992584664700207e-05
9.998645503605384510e-01,1.955354824661243069e-04,2.638106904505653095e-05
9.998310138787566137e-01,2.107954548680504830e-04,2.787114036232071244e-05
9.998571216471130452e-01,1.937476331566099867e-04,6.939989355653058414e-05
9.999264150339899349e-01,2.241141104518878729e-04,7.624049736710922394e-05
9.999067427737696745e-01,2.169886195721100778e-04,1.144931391019642574e-04
9.998805775781940408e-01,2.479392207430463724e-04,1.235416188194859576e-04
9.998800677201853393e-01,3.196812134831396313e-04,7.768242651275190751e-05
9.998056855111944197e-01,3.503625836246602142e-04,1.377887257947624147e-04
9.997994762379758260e-01,2.490091764285120592e-04,1.743792323260843742e-04
9.996891828658160950e-01,2.673909683546487996e-04,2.207496662888693028e-04
9.996729782307113288e-01,2.871823141195444786e-04,2.526494301566685583e-04
9.996057036441013954e-01,3.253735232720505847e-04,2.722013894542964674e-04
9.995682296717456339e-01,3.596041714418493998e-04,3.508071969635233084e-04
9.995897442490055962e-01,4.024037004670224008e-04,3.401828746616417966e-04
9.995885007204601269e-01,3.580287925578899580e-04,3.588928046206754045e-04
9.995932813389771798e-01,3.790628501671476159e-04,3.795717333167832074e-04
9.995708553038564759e-01,3.928875427532385329e-04,3.029513454342131688e-04
9.995681826159961147e-01,3.429136961950968805e-04,3.605702944344932781e-04
