ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581308534365960396e-03,-1.803922933145346650e-05,-2.151867244086849273e-03
3.581308527590936278e-03,-1.803922933094901434e-05,-2.151867255362382731e-03
3.581308520815913027e-03,-1.803922933044455878e-05,-2.151867266637915322e-03
3.581308514040888909e-03,-1.803922932994011000e-05,-2.151867277913448780e-03
3.581308507265865658e-03,-1.803922932943565106e-05,-2.151867289188981371e-03
3.581308500490841540e-03,-1.803922932893119890e-05,-2.151867300464514830e-03
3.581308493715817422e-03,-1.803922932842673995e-05,-2.151867311740048288e-03
3.581308486940793304e-03,-1.803922932792228779e-05,-2.151867323015580445e-03
3.581308480165769186e-03,-1.803922932741783224e-05,-2.151867334291113470e-03
3.581308473390745935e-03,-1.803922932691337668e-05,-2.151867345566646494e-03
3.581308466615720949e-03,-1.803922932640892452e-05,-2.151867356842179519e-03
3.581308459840697699e-03,-1.803922932590447235e-05,-2.151867368117712110e-03
3.581308453065673147e-03,-1.803922932540002018e-05,-2.151867379393245135e-03
3.581308446290649029e-03,-1.803922932489556124e-05,-2.151867390668778159e-03
3.581308439515624911e-03,-1.803922932439110908e-05,-2.151867401944310750e-03
3.581308432740599925e-03,-1.803922932388665352e-05,-2.151867413219843775e-03
3.581308425965575807e-03,-1.803922932338220136e-05,-2.151867424495376366e-03
3.581308419190551689e-03,-1.803922932287774580e-05,-2.151867435770909390e-03
3.581308412415527137e-03,-1.803922932237329364e-05,-2.151867447046441548e-03
3.581308405640503019e-03,-1.803922932186884147e-05,-2.151867458321974572e-03
3.581308398865478901e-03,-1.803922932136438253e-05,-2.151867469597507597e-03
3.581308392090453915e-03,-1.803922932085993036e-05,-2.151867480873039754e-03
3.581308385315429797e-03,-1.803922932035547142e-05,-2.151867492148572779e-03
3.581308378540404812e-03,-1.803922931985101925e-05,-2.151867503424105370e-03
3.581308371765380260e-03,-1.803922931934656709e-05,-2.151867514699637961e-03
3.581308364990355275e-03,-1.803922931884211492e-05,-2.151867525975170985e-03
3.581308358215331156e-03,-1.803922931833766276e-05,-2.151867537250703143e-03
3.581308351440306171e-03,-1.803922931783320382e-05,-2.151867548526235734e-03
3.581308344665281619e-03,-1.803922931732875165e-05,-2.151867559801768325e-03
3.581308337890256634e-03,-1.803922931682429271e-05,-2.151867571077300482e-03
3.581308331115231648e-03,-1.803922931631984054e-05,-2.151867582352833506e-03
3.581308324340207530e-03,-1.803922931581538499e-05,-2.151867593628365664e-03
3.581308317565182978e-03,-1.803922931531093282e-05,-2.151867604903898255e-03
3.581308310790157125e-03,-1.803922931480648066e-05,-2.151867616179430846e-03
3.581308304015132574e-03,-1.803922931430202510e-05,-2.151867627454963437e-03
3.581308297240107588e-03,-1.803922931379757632e-05,-2.151867638730495160e-03
3.581308290465082603e-03,-1.803922931329311399e-05,-2.151867650006027751e-03
3.581308283690057617e-03,-1.803922931278866183e-05,-2.151867661281560776e-03
3.581308276915032198e-03,-1.803922931228420966e-05,-2.151867672557092066e-03
3.581308270140007213e-03,-1.803922931177975411e-05,-2.151867683832624223e-03
3.581308263364982661e-03,-1.803922931127529856e-05,-2.151867695108156814e-03
3.581308256589956808e-03,-1.803922931077084300e-05,-2.151867706383689405e-03
3.581308249814931823e-03,-1.803922931026639422e-05,-2.151867717659221128e-03
3.581308243039906403e-03,-1.803922930976193528e-05,-2.151867728934753719e-03
3.581308236264881418e-03,-1.803922930925748312e-05,-2.151867740210285877e-03
3.581308229489855999e-03,-1.803922930875302756e-05,-2.151867751485817600e-03
3.581308222714830146e-03,-1.803922930824857201e-05,-2.151867762761350625e-03
