ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.099999995939229791e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000013978458924e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000032017688412e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000050056917544e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000068096147032e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000086135376520e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000104174605653e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000122213835141e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000140253064274e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000158292293762e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000176331522539e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000194370752382e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000212409981870e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000230449210648e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000248488440491e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000266527669268e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000284566898756e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000302606127889e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000320645357377e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000338684587220e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000356723815997e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000374763045485e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000392802274618e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000410841504106e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000428880733594e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000446919962727e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000464959192215e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000482998421347e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000501037650835e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000519076879968e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000537116109456e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000555155338233e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000573194568076e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000591233797564e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000609273026342e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000627312256185e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000645351484962e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000663390714806e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000681429943583e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000699469173071e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000717508402914e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000735547631692e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000753586861180e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000771626090312e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000789665319800e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000807704548933e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000825743778421e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000843783007554e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000861822237042e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000879861466530e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000897900695662e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000915939925150e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000933979153928e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000952018383771e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000970057612548e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100000988096842391e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001006136071169e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001024175300657e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001042214529789e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001060253759277e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001078292988765e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001096332217898e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001114371447386e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001132410676519e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001150449906007e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001168489135139e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001186528364627e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001204567593405e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001222606823248e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001240646052025e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001258685281513e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001276724510646e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001294763740134e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001312802969622e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001330842198755e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001348881428243e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001366920657375e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001384959886863e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001402999115996e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001421038345484e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001439077574261e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001457116804104e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001475156032882e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001493195262370e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001511234491502e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001529273720990e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001547312950123e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001565352179611e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001583391408744e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001601430638232e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001619469867009e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001637509096852e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001655548325630e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001673587555118e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001691626784250e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001709666013738e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001727705243582e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001745744472359e+01,1.209999997790000066e+02,9.798446079999999503e-01
3.100001763783701847e+01,1.209999997790000066e+02,9.798446079999999503e-01
