gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.223674858359423193e-03,3.020753743723457452e-02,1.481699211508069429e-02
-3.741544152864578754e-02,-5.486110048268620643e-02,-4.416266145342083449e-02
9.143319092724365438e-02,-1.033902635338540023e-02,-2.273243753199514355e-03
2.606110935228931540e-04,-5.490302181797484388e-02,-1.557697917303408307e-02
-6.089814231007444068e-02,-2.898537834599049581e-02,-2.463950587129635009e-02
5.076654775611501129e-03,-3.408360830175794897e-03,3.809424466080747751e-02
-3.701581596826021558e-02,4.505053444333752960e-02,4.556632780210762707e-02
-3.454629307072824493e-03,1.945489748979650768e-02,8.778686112876835437e-03
9.466621592960505760e-02,8.902679619352395907e-03,-5.835148410909487930e-03
-2.638782719779638603e-02,-2.206119789659118438e-02,3.322347149682556428e-02
2.314338890384284864e-02,-1.681505394496545652e-02,-3.708816462911138871e-03
-8.907631789508131670e-03,5.649749674670741240e-02,-7.147055285952130799e-02
-2.101670992859764383e-03,5.052963341357859239e-03,2.703887049753279231e-02
2.070967063016010412e-02,-4.807317201489223930e-03,1.792025393216706980e-02
1.961062813155760309e-02,-4.364761784594708288e-02,-1.781782327379357808e-02
6.054687208451479258e-02,3.825716807041996959e-02,1.889616345375092626e-02
4.110506319707914885e-02,2.410550227985609143e-03,-2.254364381799885998e-03
5.846096945758828128e-02,-5.743196855929864897e-02,-5.510571033253791606e-02
2.333334780770430356e-02,9.504914521273760686e-02,9.397353015473578581e-04
-4.035418715794858446e-02,-1.805299479834844567e-02,-2.513628926186201734e-02
7.735521079769212480e-03,9.073132436265773926e-02,6.910940565432474592e-02
4.076844043890377051e-02,-1.820908407111308802e-02,-4.103637820859529217e-02
-2.839615578508141239e-02,-6.984260795019998913e-02,-2.254113320019406064e-02
6.350025161543153274e-02,-2.842918766309065690e-02,5.200978669777604063e-02
6.741753635607171391e-02,-7.877412842479719970e-03,6.537940457486859924e-02
-1.507143866472732173e-03,6.667275949138418145e-02,3.177150615861597184e-04
1.193167587832380397e-03,4.921032498074293104e-02,2.488226651133921066e-02
3.205696433598754624e-03,-9.074587805414632835e-02,-4.603985869281423948e-02
-9.628341213806241704e-04,-2.575298007257036462e-02,6.197756888860749686e-02
-7.200274162263596567e-02,-1.592861356602544645e-02,3.538811666181232440e-02
-4.093160495003542870e-02,-3.246358877336929377e-02,2.745623162474992995e-02
5.199893372020451127e-02,-3.171669525040505394e-02,3.239512967646990260e-02
4.768317426376146410e-03,3.380475625567925385e-02,1.386026893614462387e-02
1.400708991136486239e-02,-2.593557410816589928e-02,8.345831802233960595e-02
-8.680664611813086740e-02,2.200993718564240101e-02,-2.105727153066273491e-02
3.076484528933713658e-03,-4.182556694795631913e-02,3.779660398887414860e-04
-4.748334504126326683e-02,-5.062146304465368722e-03,2.400006481737048530e-02
2.606309051810961827e-02,-4.193376463220022110e-02,-2.553763225248759094e-02
3.845720676561569656e-02,5.483899979450700818e-02,3.007265015873319958e-02
1.056638805810208338e-02,-3.933842164786784806e-02,2.802466116629248952e-02
5.136070101092111290e-02,-1.839511397223896408e-03,-2.680550984935125766e-02
1.746564039117287984e-02,8.902394333281668862e-03,9.305240863439075139e-02
4.374244987381604999e-02,7.202319028205150797e-02,-3.170829039950789213e-02
-5.564865802866186817e-02,7.727484289861566782e-03,-6.261695776737461958e-03
3.435763122993705510e-02,2.238011065009963205e-02,-5.895156044350032681e-03
9.756311845273693550e-02,1.222698063379888331e-02,2.447453587798110661e-02
2.868982760719691535e-02,1.183197635348739660e-02,4.918966789586094734e-02
-4.682052096256347773e-02,-4.115737532857965952e-02,1.900226731352439025e-02
-6.165777823985908040e-02,5.381541233183401857e-02,4.685018856074562449e-02
1.358428712444771820e-02,-7.307371973932927367e-02,3.565816711207009382e-02
-3.619711552015465739e-02,3.419095048786850027e-02,-2.426644150353904003e-02
-2.692475446712247131e-02,6.472384090434503065e-03,-7.765969376316018968e-02
4.023401186299138677e-02,-3.088753699315754594e-02,4.472636614832100482e-02
-4.078410765758677670e-02,-2.071819745357484852e-02,-2.949321180237956391e-02
6.677092954766647437e-02,3.116800236182869568e-02,-5.938866115126082562e-02
-3.834389690868533068e-02,-7.000223937653440864e-03,-6.681453183828576885e-03
-4.114088763678701299e-02,-3.851094214627090451e-02,-2.000559961860172030e-04
1.876290030754572749e-02,-9.103971048772815195e-04,-4.535548326486660287e-02
-1.775834545069351206e-02,4.793834055785514518e-03,4.040427614440137566e-02
