accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.399935621646275906e-03,1.116184194455350142e-03,-9.804923340264135589e+00
-3.224508471550605049e-03,-5.640645810259459041e-03,-9.794489552490020401e+00
-4.267179941623424483e-03,-7.125118736304500607e-03,-9.796482195664916404e+00
-9.917765162863642972e-03,-1.046137672412584234e-04,-9.793403265821313042e+00
-5.374705730565716884e-03,6.230046828543508910e-04,-9.794545355171742074e+00
4.333761231652626979e-03,-2.346351348075956505e-03,-9.800317692732667396e+00
1.876526852541023560e-03,-7.709437524860867415e-04,-9.791549174354024387e+00
1.319061179146700574e-03,4.464480668301864207e-03,-9.795674717505519880e+00
2.731004032483817269e-03,-8.224534217895334079e-03,-9.794454716821270779e+00
6.229438033255893167e-03,-1.401870797936026437e-03,-9.789925293996827094e+00
-4.210414810966484934e-03,1.474899649327168208e-03,-9.797882692993244547e+00
-2.915462570312453254e-03,-3.746983844768729966e-04,-9.805733450731116463e+00
-2.749843297390118686e-03,-4.515944513041429687e-03,-9.798573510005018861e+00
2.752653548305672871e-03,-4.639467892907526980e-03,-9.795889621255325252e+00
6.025227849369916601e-03,-1.206861950545955577e-03,-9.803785590273422557e+00
1.426166149223842246e-03,-2.454299238773863592e-03,-9.803054231308008681e+00
-3.246131208576764991e-03,1.947314313856060618e-03,-9.797068483517048065e+00
1.148423797704913388e-03,-8.736216229932050603e-03,-9.793651969313764027e+00
-3.277283470766736984e-03,6.922575143231399220e-03,-9.788875960684789490e+00
-5.507025967859549911e-03,1.057353458656294133e-02,-9.800567268301415780e+00
1.326915257555631679e-03,-9.196123209929778913e-03,-9.793080851793838804e+00
-1.336658176027489360e-03,2.913586638822300741e-03,-9.794350913568976580e+00
-2.424633167409229097e-03,-5.944105886157282845e-04,-9.795647054482325089e+00
-6.739828227092046348e-03,-1.062168561360260673e-02,-9.805666758237846281e+00
2.906198019298462162e-03,-2.491201992689670228e-03,-9.796190864595960335e+00
5.151062413525950984e-03,4.437708144928110589e-03,-9.794927602191801697e+00
3.070907236098530373e-03,-2.081873614757027112e-03,-9.801382607942958458e+00
6.375176263339025692e-03,-7.102227024687472572e-03,-9.801079975404295652e+00
-1.053767656943474691e-02,-9.474404625671799599e-03,-9.798610930245038375e+00
-5.829424740092358642e-03,1.011563920885114216e-02,-9.798804847282978514e+00
-5.891690650072290911e-03,3.322918563585364801e-03,-9.791366182905530735e+00
8.819027195949331746e-04,-1.784641361245295835e-03,-9.790920263883764463e+00
-6.694860391823366898e-04,-1.257383562780035619e-03,-9.790926720582211473e+00
-1.788219884348218750e-03,-1.054057040310960470e-03,-9.799468240173597522e+00
3.953491353667224796e-03,-1.517641489885882856e-03,-9.784962439211399854e+00
-1.616763429319702575e-04,-2.580869843431277469e-03,-9.799936951103864757e+00
-2.307208958152568833e-03,7.224566566620122324e-03,-9.786128925877887852e+00
8.703029195213178018e-04,3.121195179963427626e-03,-9.796491569299872637e+00
1.526108168799388942e-03,-4.492369839178511582e-04,-9.803617688636006022e+00
-5.302350146451498443e-03,2.290231510327201715e-03,-9.793061996742817854e+00
-5.221541854547483673e-03,-6.298996710716060071e-03,-9.792740400292467839e+00
4.650854590095758120e-03,-1.200182116595438974e-03,-9.792505065440694878e+00
-4.796007551220998234e-03,-3.820100068925518389e-03,-9.801143942421914446e+00
2.829344215567457677e-03,4.930820074390352206e-03,-9.788895148862092555e+00
5.771041756500266268e-03,8.285349629323091047e-04,-9.801880336826043205e+00
-1.750736253165295284e-03,-3.395579694258269929e-03,-9.794347255170514188e+00
3.731524187224573037e-03,2.064774794308995871e-03,-9.796383777446079577e+00
2.053587008025026662e-04,5.957333048552755118e-03,-9.794879553889344947e+00
-5.169957400393660266e-03,6.718162170203181589e-04,-9.788782819222847209e+00
