vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999986298472798518e+00,3.628520997676975228e-05,1.531001021822563683e-06
1.999965008913476172e+00,4.062321736928557622e-05,-8.895281226361137733e-05
1.999983797093249915e+00,7.422930002529391248e-06,-3.842648260087647838e-05
1.999954665042482205e+00,5.891544675262580007e-06,9.840787067765095709e-06
1.999943088825049342e+00,-1.027005156422907637e-04,5.294515901085654027e-05
1.999989290368391570e+00,-7.644393021011752429e-05,4.816052195865033259e-05
2.000040120061904236e+00,-9.064831829971299289e-05,5.520552719291361629e-05
2.000040764176490793e+00,-1.325606742702725282e-04,-4.073900776050105399e-05
2.000067405310540725e+00,-1.135157615708094943e-04,2.581934115394999738e-05
2.000006010780064791e+00,-9.905412282100877917e-05,6.592831309509177354e-05
2.000039214248431563e+00,-5.083286479414680600e-05,5.704910479788833955e-05
1.999995299154089246e+00,-4.831828994761642695e-05,-2.210336891765848151e-06
2.000053351557797399e+00,1.524226591040898812e-05,-1.436362692771159504e-04
2.000124854223124693e+00,5.299539287736790993e-05,-1.180996794998333895e-04
2.000142131440977522e+00,8.985480716968910356e-05,-1.544225121761917912e-04
2.000078199652603583e+00,1.025929489516726222e-04,-1.212548772723823302e-04
2.000178341300944407e+00,3.296418686087614254e-05,-1.010705043135796185e-04
2.000114934233508723e+00,3.382447675011424022e-05,-9.520899417250687871e-05
2.000077948673631312e+00,6.450348030452366765e-05,-1.965797198949816287e-04
2.000039175227255495e+00,1.273519537858579047e-04,-2.177690480794552204e-04
1.999987736326120258e+00,1.352858140378252827e-04,-2.263120833486753712e-04
1.999938533073305935e+00,2.172144040334630423e-04,-2.428255300450587681e-04
1.999984818248590202e+00,2.089401099624176321e-04,-2.308129383411493816e-04
1.999921873829807462e+00,2.548575065100969835e-04,-2.541372483340866755e-04
1.999982274858666642e+00,1.855410784490800003e-04,-2.734805862016822381e-04
2.000022874159486097e+00,2.703900455225681011e-04,-2.493935843572586426e-04
1.999920626910122401e+00,2.660136687543612440e-04,-1.745077169017466136e-04
1.999988404610636872e+00,1.960780886655852384e-04,-1.515823398200513705e-04
1.999911440940072005e+00,1.889221509181127014e-04,-2.109431551466831826e-04
1.999913747129956620e+00,2.153888496298581728e-04,-1.807048864636623593e-04
1.999902104859011320e+00,1.364912048571828443e-04,-1.869529270646038712e-04
1.999875495308521600e+00,2.138208424382996033e-04,-1.575746524356960515e-04
1.999893911484427189e+00,1.891767713741206310e-04,-1.342377604978929812e-04
1.999871727587596792e+00,1.609177843218058033e-04,-1.699062738110244681e-04
1.999922453448583326e+00,9.337399361422001076e-05,-1.915556064657799034e-04
1.999940092434529859e+00,1.657913487304097148e-04,-2.250555657998373944e-04
1.999931360305132744e+00,2.068371266692523155e-04,-2.412686138020088075e-04
1.999937841447664066e+00,1.858301129592294281e-04,-2.485992987357888285e-04
1.999869812249317702e+00,8.272380312883187209e-05,-2.172193631800468493e-04
1.999886734818300704e+00,1.396396906785644671e-04,-1.836427350870299029e-04
1.999962421884382113e+00,1.047518375262108871e-04,-2.133853129520959504e-04
1.999997755797782828e+00,1.912461302165941314e-04,-2.175382477153475866e-04
2.000002970281827608e+00,2.172835974636999330e-04,-2.114844697713232243e-04
1.999966332149746728e+00,1.568159575349437323e-04,-2.256413757301249949e-04
1.999994630224393832e+00,1.490322989336998480e-04,-2.555035624753029030e-04
2.000039016504916667e+00,1.519287969060960841e-04,-2.023928484807394133e-04
1.999997535428996720e+00,1.474605982524227268e-04,-2.937557907092929995e-04
1.999995467473406174e+00,1.151216979646759754e-04,-1.930141212044038596e-04
1.999928114380018718e+00,1.417525766829898616e-04,-1.428796622699677601e-04
1.999974202756057862e+00,2.323101340160202899e-04,-2.370305689995542324e-05
2.000020217276413881e+00,2.565137844685166642e-04,6.118018994911953736e-05
2.000035863347372711e+00,3.414735712375609579e-04,-5.568836497386352234e-05
2.000003414582400385e+00,3.395209793731427533e-04,-1.812782882165998595e-04
2.000068095240314925e+00,3.048824825108386563e-04,-1.861149027227882314e-04
2.000066032312042275e+00,2.341565280630237135e-04,-1.541326082738841367e-04
2.000052173819165002e+00,2.348851634612246974e-04,-1.528061250981732622e-04
2.000035879670541306e+00,2.890491183405724659e-04,-2.017164380545616504e-04
2.000004952561780680e+00,2.443365693463486039e-04,-1.358366290500876458e-04
1.999893328075297072e+00,2.839348809787637989e-04,-2.025590738750130911e-04
1.999876259037386195e+00,3.033394962852883274e-04,-2.028144584075836207e-04
1.999829058491464640e+00,2.952212133201719360e-04,-1.954282006999182866e-04
1.999921128033274709e+00,2.836911932114996745e-04,-1.880449993282199241e-04
1.999918488311667852e+00,2.834943141537223706e-04,-2.481604712047970058e-04
1.999870098884111158e+00,3.196773310425142381e-04,-1.991150409490120106e-04
1.999906140572343061e+00,3.023792403571663257e-04,-2.011511891426202663e-04
1.999888549226022549e+00,2.424599790646070200e-04,-2.814375546748868547e-04
1.999868784269214661e+00,2.440933910984919122e-04,-3.253807361084706242e-04
1.999915424947623199e+00,2.516782743949898282e-04,-2.717788069680161442e-04
1.999821976297880388e+00,1.590220985467055009e-04,-2.347206296153076736e-04
1.999796509919440357e+00,1.419399793150927756e-04,-1.762172320484984417e-04
1.999866349681079347e+00,9.830511586889740475e-05,-2.222968308879950451e-04
1.999773213795468241e+00,1.238627195274945531e-04,-2.332990590889292963e-04
1.999793264349019273e+00,1.635219518273359923e-04,-2.607317402570045605e-04
1.999875004360296860e+00,9.033052735860865642e-05,-2.882973170877126080e-04
1.999932799442500686e+00,1.555611852762251585e-04,-2.967832945172065289e-04
1.999928087777566255e+00,1.947243665442739246e-04,-3.989348436068383425e-04
1.999848012329585201e+00,1.394152025886247692e-04,-4.498124839682934558e-04
1.999801242080936126e+00,2.624010856690738285e-05,-4.421585872342852913e-04
1.999797979193069786e+00,-5.393143038929821154e-05,-5.701735312257119560e-04
1.999865557218506673e+00,-6.895772201547195699e-05,-6.064777998881201639e-04
1.999822808819630149e+00,-1.206034053980423897e-04,-7.144155555179899355e-04
1.999813337892365483e+00,-1.996926120162510309e-04,-7.473418990694510487e-04
1.999793878694483107e+00,-1.960779295970599325e-04,-7.641224675508759452e-04
1.999774270179250912e+00,-1.667260095417762123e-04,-7.511149527901067862e-04
1.999818437621700751e+00,-2.076542374281741411e-04,-7.142728908514795610e-04
1.999893643263747078e+00,-2.338402928956968157e-04,-7.978726379793169791e-04
1.999866959737526706e+00,-3.053593785875358341e-04,-8.023473520835800853e-04
1.999875153476496248e+00,-2.370992082708958107e-04,-6.783831065704208499e-04
1.999874874506878397e+00,-2.013598282745863901e-04,-5.606451711054484099e-04
1.999860139876262988e+00,-1.757671365048150600e-04,-5.497511191708450828e-04
1.999855788398669620e+00,-2.002651977798070525e-04,-4.509724621593357626e-04
1.999884772016995438e+00,-2.424178949072008135e-04,-4.283413423856860438e-04
1.999955241378326143e+00,-2.785961560934545008e-04,-4.126046525343279045e-04
1.999959116673703630e+00,-3.151110645621158792e-04,-4.144594184888785848e-04
1.999928228061760960e+00,-2.551996301913982590e-04,-3.675049756802745799e-04
1.999934635197792021e+00,-2.125044329795810593e-04,-4.825659043069003705e-04
1.999985303532185732e+00,-2.424680423316740514e-04,-5.301071769025710815e-04
2.000045255532915345e+00,-1.725269312340638682e-04,-5.479919098162487666e-04
2.000110823243539837e+00,-1.469223591692470922e-04,-5.231191791232761654e-04
