Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.055022874311483343e-04,-7.041296801679177092e-04,-2.296522061763358810e-04
3.599935743903163641e-04,-7.642236478082764951e-04,-5.173599778654514860e-04
1.929532209192646194e-04,-7.311457223803346887e-04,-2.096065963125303181e-04
4.088016850945051382e-04,-5.793215753269885700e-04,9.905730550143317581e-05
9.200958799037496942e-04,-8.239324914087220756e-04,-4.713115941990643834e-04
7.772468198095180058e-04,-2.225493948289649460e-05,3.272376466478108437e-04
1.170115413997053220e-03,1.015660465869236461e-04,2.617858758525775861e-04
5.225631762765575641e-04,5.245159992042111542e-04,4.656789260714159183e-04
-2.608519710517913175e-04,7.441693346598941263e-04,8.007123481150626824e-04
5.955075677991942748e-04,1.093274245168170903e-03,8.519472361900031366e-04
9.419266614453219565e-04,1.101998979203421773e-03,1.198600173659462864e-03
1.321044777335958140e-03,1.471266636952822887e-03,1.762971190923946036e-03
1.271958863419867403e-03,1.690972265443241394e-03,1.957060935590873921e-03
9.432957378931950332e-04,1.950784443798580679e-03,1.922102462492278818e-03
1.463601185536419699e-03,1.792480956234631133e-03,1.572572422771336981e-03
1.505371358833527918e-03,1.697497299585373287e-03,1.555930967024201673e-03
9.379723295558024853e-04,1.894373555957038846e-03,1.608525533622344201e-03
7.410617728795806458e-04,1.972285148240791007e-03,2.125379858086807495e-03
5.067891009881052506e-04,2.213572733990133018e-03,1.739062428225727217e-03
3.357737704905545896e-04,2.256413544098049249e-03,1.766327473250044449e-03
1.305376028744536338e-04,3.020219565873267283e-03,1.867042807695596784e-03
-2.587645654238117528e-04,2.924099079053484127e-03,1.678208295926826273e-03
6.190428526251114507e-04,3.148382232726772666e-03,1.668555292474104999e-03
6.312039295343451059e-04,3.199928300598071929e-03,1.860953792994369648e-03
3.042065261338079696e-04,3.180780920839342083e-03,1.759900622130462821e-03
6.145683770619685777e-04,3.175395228294966826e-03,1.479986070163232838e-03
4.537886332292743541e-04,2.646792093569161775e-03,1.035104059683103310e-03
9.705916482350732902e-04,2.761538105959894084e-03,1.282268567326254587e-03
9.403854131685858951e-04,3.194612383834858748e-03,1.562766082624430673e-03
1.139766067523985274e-03,3.247868443077602495e-03,1.428335355985380041e-03
1.058353433569429215e-03,2.461706171093067368e-03,1.927607976812469037e-03
6.223865816478936410e-04,2.031105290090052303e-03,1.487287152487628758e-03
5.208111956456473995e-04,1.858955635556055943e-03,1.526926411785181972e-03
1.293525008640938672e-03,1.915033994174699392e-03,1.533290332238635562e-03
1.361767191538126344e-03,2.707448800264295689e-03,1.592051535426707671e-03
9.441253737595915047e-04,2.477112042102777491e-03,1.776377007111909576e-03
7.551155746929187921e-04,2.785620720868740938e-03,1.897204527169421388e-03
5.896733169391988206e-04,2.842378049894029018e-03,1.447934498457902021e-03
6.136156325609083565e-04,2.239238926757731486e-03,1.853781608996739414e-03
6.095785684992820978e-04,2.371081395088128589e-03,1.456980665990832008e-03
3.086296718520432805e-04,1.851786799490454539e-03,1.715528745975927099e-03
4.583353207236473287e-04,1.583745073810659742e-03,2.137327655386082707e-03
1.372500600187673671e-03,1.809324221460075063e-03,2.740509378341326931e-03
9.736329746369808136e-04,1.746405054257660783e-03,2.546032158481788613e-03
7.835307020757079554e-04,1.044528245802726994e-03,3.131461342814424731e-03
7.696327166325178876e-04,1.080541058123945077e-03,2.930716730462395742e-03
1.374547087785557521e-03,7.753722815129797863e-04,2.789439264999200429e-03
1.798389580491452930e-03,1.161300029334450760e-03,2.138254528141972453e-03
1.872671690742082904e-03,1.772546445732088669e-03,1.872096457839296383e-03
1.869222965880936024e-03,1.645979757509788075e-03,2.389519465570856711e-03
1.586322639675591178e-03,2.820812330898782565e-03,2.019460415986056197e-03
2.033119166186891837e-03,2.535526993979861279e-03,2.458336374940961726e-03
2.994931130492262117e-03,2.603298979296923919e-03,2.003060173841899726e-03
3.031266882067356998e-03,2.738713870835270906e-03,1.723440316267769263e-03
3.574872269691264752e-03,2.035237161433406210e-03,1.888975044365398927e-03
3.149814890843997441e-03,1.933403153719874708e-03,2.082681118235881444e-03
3.424082084511865555e-03,1.848468334007654246e-03,2.623855460953647672e-03
3.013780818228818225e-03,1.645736566524214333e-03,2.529087150533411866e-03
2.924618107388405382e-03,1.433144521756271996e-03,2.207439442744743054e-03
3.460834860477903212e-03,1.782600633875033045e-03,2.199463482137539987e-03
2.515519408895830304e-03,1.739365191697899620e-03,2.182498418758560110e-03
3.120691413501004360e-03,1.426302559436494477e-03,2.113463097647623815e-03
3.142658567743276867e-03,7.737817723468382557e-04,2.034084492255797561e-03
3.249762792111937464e-03,1.105295601267497875e-03,2.277308630196199935e-03
4.237532668922213211e-03,1.172040032713464377e-03,2.312259927788344518e-03
4.202973661419252306e-03,1.022811570587962068e-03,2.575963360809446680e-03
4.631848177182416350e-03,1.222874984903246512e-03,2.255465432073717851e-03
4.773945251089099090e-03,2.170366159639685547e-03,2.880583040763821066e-03
4.425965392384965252e-03,2.390668688920140426e-03,2.528840806155183488e-03
4.525890673302365545e-03,2.442512301258630437e-03,2.254183339276588476e-03
4.542952015655253410e-03,2.096421919288396496e-03,2.501019409551095887e-03
4.015285925482793214e-03,1.854640256691088805e-03,2.148632905787333305e-03
4.355020049070684393e-03,2.453362039051506984e-03,2.455541094110887806e-03
4.654592584947709992e-03,1.904401256297461346e-03,2.497417591769833696e-03
5.222119339543491306e-03,1.578362414813121173e-03,3.067147136135160972e-03
5.105375315181804804e-03,1.102955900411269714e-03,2.603558396453578908e-03
4.604900252401705751e-03,9.462909147502158091e-04,2.937693457637166779e-03
4.865105510911927993e-03,1.670414609345214968e-03,2.812823945776874238e-03
5.372906912845858141e-03,1.592909336514228150e-03,3.037986917292804546e-03
5.211423096401943469e-03,2.555165828871099661e-03,3.210884278185492224e-03
5.219309524886086953e-03,2.207067899601086389e-03,3.132204333666292924e-03
5.701631879759116658e-03,2.354666951288399233e-03,3.718739681310596467e-03
5.478842902425583306e-03,2.965199467877130662e-03,3.349616902010943940e-03
4.985607444933166238e-03,3.217298271851624925e-03,3.327294619118487552e-03
5.226935187889449920e-03,3.689382153982238149e-03,3.800768755843722622e-03
5.652224192367810880e-03,3.639892232299359043e-03,3.722449443378050490e-03
6.079838425135297361e-03,3.535379140043184033e-03,3.050819777756585017e-03
6.181756037503593169e-03,3.836398721740586111e-03,3.920300686860792895e-03
6.393394319665257966e-03,4.231046947417920617e-03,3.841212578485481404e-03
6.331653878148628053e-03,4.381919085914477534e-03,3.180465173023503886e-03
6.164337121431179983e-03,4.063115765199849620e-03,2.980085545623589217e-03
6.260847757777784038e-03,3.999170320433909250e-03,1.948460698895314834e-03
6.363401108279528873e-03,4.210168114862244959e-03,1.489831263781994132e-03
6.264647497815518766e-03,4.729187015721248236e-03,1.584792846552269272e-03
6.588962030041179904e-03,4.523598004629056021e-03,1.418446831011514666e-03
6.597433821931616288e-03,5.029783017698605078e-03,1.162606231662864512e-03
6.861502351862444789e-03,5.497382733371984111e-03,1.092288414615401326e-03
6.824108011453254748e-03,4.716004185364441881e-03,9.427002698538106129e-04
7.053931473400301862e-03,4.655097266260396945e-03,4.058466110284142977e-04
6.974559518195594908e-03,4.679282812623576822e-03,6.065611385230098304e-04
7.476718838136464131e-03,4.740511143531829855e-03,6.495665009086220567e-04
7.690488492508517140e-03,5.237176721002906321e-03,9.978151471770528667e-04
7.855201949739806788e-03,5.218560724525526072e-03,1.074508598311401785e-03
8.073632380825394514e-03,5.091480718106410064e-03,1.980924878483318868e-03
8.311268019460728296e-03,5.231621678432093157e-03,2.128894121952440866e-03
8.231714138649367379e-03,5.222237827637914165e-03,1.817488713951536262e-03
8.056592124159406287e-03,5.077906158528181120e-03,2.001060126653024258e-03
8.005635000256867972e-03,5.615632162754950751e-03,1.701898330660281790e-03
8.311800521737045325e-03,5.363087149423849051e-03,1.631054998225771194e-03
7.902167912114455017e-03,5.855208475802224644e-03,2.206104382813756353e-03
8.565705383860132763e-03,6.565182095612417425e-03,1.524362466098443071e-03
8.310710507016268178e-03,6.293448456665755655e-03,1.874779860067504874e-03
9.529467967224080141e-03,6.330997845870029068e-03,1.067750162142179363e-03
9.787892751023371390e-03,6.175008648831616098e-03,8.657090330626589355e-04
9.374426288291857340e-03,5.778758423642485834e-03,1.271252734038342321e-03
9.143914151643919158e-03,5.800928939363591587e-03,1.085218892801267368e-03
9.111932252034417312e-03,5.531908969502833361e-03,1.297398615449734966e-03
9.219375339094029037e-03,4.998311250196250943e-03,1.004665868852328480e-03
