q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999786894911e-01,-2.004099223383729900e-06,-6.144688794787626735e-06,-9.206934565451017112e-07
9.999999999626352221e-01,-4.514796564509284686e-06,-6.669123621242044163e-06,3.141506469647925545e-06
9.999999999765544212e-01,-1.829151876113284006e-06,-6.380453163648737215e-06,1.683822832765906145e-06
9.999999999804837225e-01,8.644561000161640759e-07,-5.055531374737683338e-06,3.567472066442004065e-06
9.999999999334575618e-01,-4.112911828168350513e-06,-7.190200418743862459e-06,8.029321695876009908e-06
9.999999999729006772e-01,2.855688502457535900e-06,-1.941916149638006730e-07,6.782758607691614232e-06
9.999999999448635490e-01,2.284503683812408167e-06,8.863542881175312043e-07,1.021118127625008649e-05
9.999999999708693021e-01,4.063794385096414604e-06,4.577284114557173155e-06,4.560205386589776158e-06
9.999999999519094684e-01,6.987548200703064399e-06,6.494086634712665369e-06,-2.276408255238332529e-06
9.999999999133483142e-01,7.434592581355577677e-06,9.540656238411513858e-06,5.196712957838239935e-06
9.999999998652734368e-01,1.045968067324951269e-05,9.616841247127609957e-06,8.219760187397655025e-06
9.999999997327823076e-01,1.538467793251913659e-05,1.283940085280229644e-05,1.152809293360526295e-05
9.999999996836822502e-01,1.707841469399079781e-05,1.475670636346149743e-05,1.109968303491514358e-05
9.999999996805407632e-01,1.677336812510082370e-05,1.702394384299509957e-05,8.231522671742269855e-06
9.999999997019308751e-01,1.372308345926515454e-05,1.564252250770836874e-05,1.277211514437715577e-05
9.999999997118133033e-01,1.357786454899413270e-05,1.481363683038905146e-05,1.313664219738762537e-05
9.999999997313370192e-01,1.403689801281808921e-05,1.653164280221518478e-05,8.185120666050490782e-06
9.999999996589706841e-01,1.854732687932122883e-05,1.721155475430805452e-05,6.466664718568961751e-06
9.999999996884890718e-01,1.517609720050846568e-05,1.931713333435349490e-05,4.422276052058490110e-06
9.999999996830442051e-01,1.541405733673092905e-05,1.969096797797129968e-05,2.929875399378166237e-06
9.999999995192907498e-01,1.629299210456959139e-05,2.635640633253978220e-05,1.138726058153495156e-06
9.999999995646362549e-01,1.464518776621275421e-05,2.551754521558361445e-05,-2.258520534344742630e-06
9.999999995019678289e-01,1.456074337281966995e-05,2.747489668979977899e-05,5.401767934132544178e-06
9.999999994630720535e-01,1.623973163319900319e-05,2.792473178291043754e-05,5.507839915055534095e-06
9.999999994933019831e-01,1.535795648741824579e-05,2.775759069070082564e-05,2.654276440916183683e-06
9.999999995182803358e-01,1.291516628346399217e-05,2.771062015307041048e-05,5.362762936161677356e-06
9.999999996846122841e-01,9.032895500721874229e-06,2.309765409219670547e-05,3.959844237274274388e-06
9.999999996111447187e-01,1.118970007496864723e-05,2.409906095803843269e-05,8.469740308816425925e-06
9.999999994847384999e-01,1.363747800357214219e-05,2.787836412093410798e-05,8.206030649285873176e-06
9.999999994711931128e-01,1.246429547737806875e-05,2.834312297113052116e-05,9.945982001964535449e-06
9.999999995851227563e-01,1.682135452700675795e-05,2.148259430728807648e-05,9.235514661233566429e-06
9.999999997439407151e-01,1.297893259495674300e-05,1.772480787430697711e-05,5.431117483778650679e-06
9.999999997693117537e-01,1.332487292839781765e-05,1.622250880317661141e-05,4.544718908357732782e-06
9.999999997071303826e-01,1.338029369482962793e-05,1.671197528033798515e-05,1.128791156374053769e-05
9.999999995537653952e-01,1.389298979737816882e-05,2.362711304365600870e-05,1.188333230866407054e-05
9.999999996122639345e-01,1.550163565812402375e-05,2.161700825292251857e-05,8.238713057999065017e-06
9.999999995457697910e-01,1.655607259735142147e-05,2.430923573860548282e-05,6.589224035282825569e-06
9.999999995993025248e-01,1.263548453088914910e-05,2.480449279490441283e-05,5.145557024726405586e-06
9.999999996638859745e-01,1.617719170240798746e-05,1.954113262758514801e-05,5.354490441907054222e-06
9.999999996909517685e-01,1.271444480598649987e-05,2.069165622114019405e-05,5.319313449020666778e-06
9.999999997537400986e-01,1.497076898891725583e-05,1.615992866638422905e-05,2.693060044268468366e-06
9.999999997225520465e-01,1.865164710779350571e-05,1.382085762394129184e-05,3.999472430185771834e-06
9.999999995176503953e-01,2.391526679594188995e-05,1.578961888721802458e-05,1.197694961514793826e-05
9.999999996009475423e-01,2.221819251874015635e-05,1.524044790932765252e-05,8.496211940529762118e-06
9.999999995616949411e-01,2.732709308409869158e-05,9.115415357954903989e-06,6.837346174685439127e-06
9.999999996059407703e-01,2.557526485895841265e-05,9.429671352082415412e-06,6.716071303060803136e-06
9.999999996088901888e-01,2.434236856038744849e-05,6.766691610224867556e-06,1.199502148792002098e-05
9.999999996514081779e-01,1.865963183046264991e-05,1.013454739958382488e-05,1.569372059931462113e-05
9.999999996133849267e-01,1.633687076066755433e-05,1.546865279014318062e-05,1.634189069237570473e-05
9.999999995463896285e-01,2.085225679657200622e-05,1.436422323616154914e-05,1.631174807556094253e-05
9.999999994459213282e-01,1.762277590908723320e-05,2.461647533052995442e-05,1.384284270912945678e-05
9.999999993677031185e-01,2.145263934398493363e-05,2.212702777507245745e-05,1.774183707465675010e-05
9.999999992476422683e-01,1.747940381043755175e-05,2.271852614013743427e-05,2.613530742327407934e-05
9.999999992514359004e-01,1.503922176397670205e-05,2.390018499087306171e-05,2.645243433642818556e-05
9.999999992198028709e-01,1.648386291750120877e-05,1.776130900950567492e-05,3.119635293161125418e-05
9.999999993147357102e-01,1.817435761119772341e-05,1.687262496760339543e-05,2.748701367700767323e-05
9.999999991613310879e-01,2.289697642552040671e-05,1.613161345481690457e-05,2.988038374319159995e-05
9.999999993074756288e-01,2.207007119447398539e-05,1.436234130139940855e-05,2.629988212311179651e-05
9.999999994105681633e-01,1.926322395477532645e-05,1.250703692028587526e-05,2.552186673880953713e-05
9.999999992387440528e-01,1.919346994005785312e-05,1.555670482945958918e-05,3.020118299443110222e-05
9.999999994624887423e-01,1.904555844922895276e-05,1.517924283419085900e-05,2.195175893900187773e-05
9.999999993816411914e-01,1.844310586050827244e-05,1.244734016231000985e-05,2.723294047947856573e-05
9.999999994435990747e-01,1.775055063182270456e-05,6.753006617646174484e-06,2.742474976598577798e-05
9.999999993538826182e-01,1.987299328775615228e-05,9.646087315544348795e-06,2.835933861679104746e-05
9.999999990603806177e-01,2.017789620967989353e-05,1.022872494022514331e-05,3.697924221590453238e-05
9.999999990348757972e-01,2.247919363436698661e-05,8.926539259573102708e-06,3.667766371843920548e-05
9.999999989324551697e-01,1.968221760752175304e-05,1.067239298495534183e-05,4.042029050572189112e-05
9.999999986369025873e-01,2.513704013904433717e-05,1.894106496156066388e-05,4.166005532710929916e-05
9.999999987929901746e-01,2.206749334952840241e-05,2.086337231317193059e-05,3.862337391047486766e-05
9.999999987994089290e-01,1.967061873426816614e-05,2.131571775734681832e-05,3.949542759431379143e-05
9.999999988086383240e-01,2.182478636411322280e-05,1.829559774815674142e-05,3.964433589828921309e-05
9.999999990793490001e-01,1.874979218157852006e-05,1.618544645837182697e-05,3.503967641579441676e-05
9.999999988190588773e-01,2.142782481640124489e-05,2.141043702982612943e-05,3.800426061767554970e-05
9.999999987994767636e-01,2.179340481574756650e-05,1.661992133569118216e-05,4.061862075010009502e-05
9.999999985085661347e-01,2.676528035639044544e-05,1.377503020937725919e-05,4.557121949858785887e-05
9.999999987031055193e-01,2.271990429200887928e-05,9.626118225610012357e-06,4.455258568606631261e-05
9.999999988298734488e-01,2.563587975231711885e-05,8.258976262341268418e-06,4.018512383731991756e-05
9.999999986912450067e-01,2.454590065228164962e-05,1.457815953357843720e-05,4.245569696361386938e-05
9.999999984527568886e-01,2.651078536370008362e-05,1.390199933724958893e-05,4.688708944894776743e-05
9.999999983247247481e-01,2.801923716260619108e-05,2.229930260234101632e-05,4.547762103215393704e-05
9.999999984037126755e-01,2.733276194680025903e-05,1.926154577031600931e-05,4.554654144965677830e-05
9.999999980245097841e-01,3.245110327296104279e-05,2.054996019824561712e-05,4.975545762450839037e-05
9.999999980950327050e-01,2.922968456976753223e-05,2.587764438950954896e-05,4.781116748222765804e-05
9.999999982378929841e-01,2.903490157071494156e-05,2.807748718214589506e-05,4.350681728910375757e-05
9.999999978914018151e-01,3.316649581755332213e-05,3.219744582962938905e-05,4.561254647040243398e-05
9.999999977514760774e-01,3.248293269074646567e-05,3.176565417162741561e-05,4.932392919861068950e-05
9.999999977622158198e-01,2.662178804775297688e-05,3.085341563917661797e-05,5.305577779900146106e-05
9.999999973993594082e-01,3.420927119894865098e-05,3.348074003299074972e-05,5.394485276772268540e-05
9.999999972001718529e-01,3.351884326796642768e-05,3.692472016094134598e-05,5.579165284262237065e-05
9.999999973572581968e-01,2.775268155395005476e-05,3.824099128646329422e-05,5.525304221709432341e-05
9.999999975863803625e-01,2.600424493060224563e-05,3.545877290017608249e-05,5.379306729812090439e-05
9.999999977539330009e-01,1.700162046645917858e-05,3.490027366376350628e-05,5.463561018935150809e-05
