vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999900916630258818e+00,-5.171015630514395601e-05,4.870671823895103862e-05
1.999865920094075378e+00,-2.170695992876208420e-05,1.022293365735118587e-04
1.999797594517031651e+00,-1.341998834507440996e-05,6.972580254355252929e-05
1.999852446438622255e+00,3.912996412750805857e-05,9.136327593298526812e-05
1.999796712790751885e+00,7.700989898807829586e-05,1.109653967263642631e-04
1.999797814966156384e+00,3.835053735576033566e-05,9.556800850951233963e-05
1.999818913260089426e+00,5.509578169001665745e-05,2.061798910032733518e-04
1.999729309149765655e+00,6.619628206599705239e-05,1.729868599323009860e-04
1.999670719137126795e+00,6.693058817351370282e-05,1.636445868406084499e-04
1.999664852731164455e+00,6.887069721571500850e-05,1.634751569721346206e-04
1.999620946719690595e+00,2.104604205447219042e-05,1.274778836732757474e-04
1.999623209038024818e+00,4.755038908779540667e-05,1.014319304210328603e-04
1.999636055684529179e+00,9.347139346425416587e-05,1.267847592105945768e-04
1.999584742919530367e+00,9.586625740226673075e-05,2.226121426312678152e-04
1.999555938025365798e+00,7.310995448156425527e-05,2.201492280839134597e-04
1.999570163688585644e+00,7.960293736152505720e-05,2.691207927128377799e-04
1.999517838832021610e+00,1.180936097919942117e-04,2.240441194649660348e-04
1.999563147271610664e+00,1.827608765502787775e-04,2.920156504244857164e-04
1.999577912097760146e+00,1.594537853343759191e-04,3.371087194826515422e-04
1.999658054653008499e+00,2.035195220621425810e-04,3.101101442386212069e-04
1.999631496528281538e+00,1.239668207431366873e-04,3.915365564675941717e-04
1.999543714034814235e+00,3.986329507622518066e-05,3.593040302383197836e-04
1.999558140121999728e+00,2.818274442826424991e-05,3.965366565898730878e-04
1.999554704027684204e+00,4.878425020312929163e-05,3.221628679697951820e-04
1.999571761423714067e+00,6.499655464785868717e-05,3.837926439722217807e-04
1.999591099749810752e+00,8.187786266506193210e-05,3.962032590933817601e-04
