gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.517726337944941207e-03,1.399292179074650144e-02,-4.896325455868244525e-02
-1.127457495245654667e-02,9.920503550638287704e-02,-2.448611716574182473e-02
-1.919710377391949108e-02,-3.993035445660726018e-03,-1.699086408385817870e-02
-7.867585153129328518e-03,-4.232238865913932890e-02,6.544094990194865291e-02
-4.469532961962232459e-02,7.364822782269860035e-03,1.367780588312174014e-02
-8.678869629389750207e-02,1.717362870390834809e-02,-5.780847031116235352e-02
-2.931968077379028606e-02,-1.179096801911449881e-02,-2.995452691960815567e-02
2.248535725272155297e-02,8.134148404663621088e-03,-7.787636635558468391e-03
-5.479027546907799112e-02,-2.950398842634508606e-02,4.763732987027221449e-02
3.029948105890798229e-02,-2.879103047218552550e-02,5.442253703218886268e-02
4.920532098616409861e-02,-8.262352772399336742e-02,-5.288617243432129633e-02
9.080742979747572288e-03,-1.059609212549306595e-01,3.435125137744164669e-02
-4.161710964410971110e-03,1.742202927993580924e-02,1.882932717874341230e-02
-4.964141798429790031e-02,-1.654657759371382791e-02,9.510323689437572350e-03
7.563946631855790470e-02,2.551039515564523102e-03,3.048322673834539739e-02
3.991904201071028863e-02,-1.963543660897712831e-02,-4.762577515615320015e-03
-7.315954507362727732e-04,-1.955727644742589338e-02,4.357456223758635061e-02
-5.932304605329831448e-02,6.363675486753260502e-02,-1.511771341424682398e-02
3.644238673413468382e-02,-4.246837954351322629e-03,-5.563972755817338765e-03
7.997080417361261684e-02,-8.421549309174136341e-03,6.166418003791483693e-02
1.569329924461029813e-02,3.495993672806874814e-02,-2.912039564727786009e-02
-1.913615094082198737e-02,-2.996650639617448944e-02,2.681141101911187208e-02
4.504203968322036296e-03,7.104354888375993826e-02,-6.464457576333958698e-03
4.145677403926115862e-02,-2.573468966871963765e-03,3.408193241094352455e-02
-1.025188974514447682e-01,-5.231359124983448600e-02,-4.465643476529275284e-03
7.667074032542405687e-03,2.912565322362532447e-02,-3.289051655488500758e-02
2.495846987257651847e-02,4.730897302768479612e-02,-1.641614183553997616e-02
2.427759939966928071e-02,2.396682080865034092e-02,3.505468102817299592e-02
-3.167177987777942266e-02,9.850114534431499147e-03,-1.315302000172280106e-01
-2.484167416301878012e-02,4.224010072310355884e-02,-2.448827131506338753e-02
1.123055745788572365e-03,-5.112776913459902289e-02,2.329018893717881011e-02
3.234297507036616032e-02,-7.975400345115469733e-03,1.439765575428153359e-02
-4.187395838732448777e-02,-3.031725184142063448e-02,-9.103991848405658741e-03
-2.863031886790053104e-02,-9.102751428254721167e-02,1.925443684612700157e-02
2.366037841078660539e-02,-6.252388437893084683e-02,-6.035803440416381144e-02
2.044271065684457288e-03,-4.391948360429726028e-02,-2.539488988120433555e-02
4.774731874634136064e-02,-1.104223871498900660e-02,-4.873478894178102233e-02
5.087501835248202375e-02,2.030853574763634775e-02,-3.812165745828307445e-02
1.261328905375056625e-02,-2.077961627933598218e-02,-1.723251452005050352e-02
4.018516851905212794e-02,-2.008199996791155267e-02,8.122129886969396695e-02
-5.180748371927657026e-02,1.133243130080773507e-02,-4.448766772674050268e-02
-3.908925898682206503e-03,-1.732270067645318504e-02,5.426308799470420767e-03
-1.552799233774898938e-02,-3.540123214227566123e-02,-5.872536148299535227e-03
-2.723946445361279459e-02,-5.707529436765049896e-02,6.097311695201870080e-02
-1.479838486227975447e-03,7.385620688768607112e-02,6.024696097852965532e-02
-1.974852980089963905e-02,4.488525145156688212e-02,3.767353889331909872e-02
-5.522574497098055139e-03,1.893459630164338187e-02,7.792664794754135260e-02
9.268651626696624429e-03,-6.890246170351348523e-03,-2.016091678332451384e-02
