q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999637245729e-01,5.685667250708373059e-07,-3.190771167554343176e-07,-8.492696441448926748e-06
9.999999999849051857e-01,2.771187392137660367e-07,3.988273343016455807e-07,-5.473014630785664428e-06
9.999999999466268052e-01,-5.196486256207577538e-06,-7.059899355021399908e-07,-8.901932737039585993e-06
9.999999999788543592e-01,-5.501093993271984251e-06,2.626140533002799560e-06,-2.265561245159156520e-06
9.999999999131313766e-01,-1.020020561880160660e-05,4.313990997672865148e-06,-7.147210922440745511e-06
9.999999999113396987e-01,-1.140765056463708470e-05,-7.551490653836284004e-08,-6.868789872154657937e-06
9.999999998865664042e-01,-1.098523455299142015e-05,-8.037782767636331171e-06,-6.448721136387654153e-06
9.999999997562354359e-01,-1.523940071757893527e-05,-1.421067959139636433e-05,-7.303847727638543700e-06
9.999999997365901505e-01,-1.601684618560734278e-05,-1.416887382237549997e-05,-8.338062640017486837e-06
9.999999998737761908e-01,-1.259067434866751460e-05,-9.676317664476334613e-06,-5.395568557551289944e-07
9.999999998298435555e-01,-1.024125286629808488e-05,-1.459835728559183867e-05,4.724123562960117705e-06
9.999999997319055645e-01,-7.893395963171663470e-06,-2.030262765983973478e-05,7.854071513878482653e-06
9.999999997066090218e-01,-1.236871286414977228e-05,-2.037493361429682884e-05,4.319609632477741307e-06
9.999999997524209316e-01,-7.998295278080153203e-06,-1.672902279168818592e-05,1.230143862164605987e-05
9.999999997113629968e-01,-9.890146124625779893e-06,-1.836744064618529688e-05,1.192041262639562632e-05
9.999999996207425967e-01,-9.188573988459991913e-06,-2.306444399697951030e-05,1.192126141239544823e-05
9.999999996802382274e-01,-3.078842804082599596e-06,-2.321207573651077287e-05,9.552163943878635709e-06
9.999999998005912882e-01,-1.198605952039708101e-06,-1.746046010624591470e-05,9.618376078586577025e-06
9.999999997644578587e-01,-1.300993297482276473e-07,-1.701021524741136085e-05,1.348034942562421792e-05
9.999999997732952339e-01,5.231916703963433874e-06,-1.574785308344777527e-05,1.334321922668695692e-05
9.999999997752321290e-01,3.905828550057723982e-06,-1.227581095827555379e-05,1.683997774150646404e-05
9.999999997184457756e-01,6.487793508666100902e-07,-1.403435939724678033e-05,1.912391868847152800e-05
9.999999997548523201e-01,1.737822904038522402e-06,-1.137028727756999443e-05,1.892067451433382378e-05
9.999999997237937199e-01,3.596780763594558061e-07,-1.258265438624194496e-05,1.984842340453157265e-05
9.999999997603463697e-01,3.962085043368033059e-06,-8.154173786287335798e-06,1.992783420424405392e-05
9.999999997605383273e-01,1.860455818648385770e-06,-1.154984106797096651e-05,1.849495009491180172e-05
9.999999996497314081e-01,4.577491244071302183e-06,-7.692622879324772264e-06,2.490797686459571164e-05
9.999999998054813766e-01,2.094430443382186573e-06,-2.711682251082954919e-06,1.942413961941704675e-05
9.999999999205514412e-01,4.773075064832842873e-06,-1.901163304296279187e-06,1.151088299416650817e-05
9.999999998837385551e-01,4.317319390436054653e-06,2.370590632734617398e-06,1.443134638859929819e-05
9.999999998357115283e-01,9.131359904376008690e-06,-3.712567298995897290e-06,1.521223574710506595e-05
9.999999999012416652e-01,6.783081430000428692e-06,-7.545836869589604859e-06,9.724547913181822692e-06
9.999999998445304739e-01,9.404625102079961949e-06,-1.106687953560913089e-05,1.000082481847570562e-05
9.999999997906601212e-01,1.401042250073979564e-05,-6.953446931681659381e-06,1.319231115848910469e-05
9.999999997727768708e-01,1.673861646188417918e-05,-3.998710394839544061e-06,1.258073944945345903e-05
9.999999997872196511e-01,1.433089827242069327e-05,-3.818106102949195526e-06,1.433904440690436670e-05
9.999999998592443706e-01,1.088676374680760874e-05,-1.984854278144478618e-06,1.261151381176122988e-05
9.999999998629826026e-01,1.210798812807004378e-05,-4.120879913205001654e-07,1.128102762452430017e-05
9.999999998563303683e-01,1.350154125553322637e-05,2.641404464442514491e-06,9.903046929875282525e-06
9.999999998513390276e-01,1.377477692001270798e-05,3.311850018666203442e-06,9.828992572070111448e-06
9.999999999201842904e-01,1.095760311665935734e-05,-1.755703033060317768e-07,6.287408999182542660e-06
9.999999999493259795e-01,9.635396058390797281e-06,6.998281950185250912e-07,2.831499326012942882e-06
9.999999999424440400e-01,9.909615881343660185e-06,2.129738158085337987e-06,-3.517909342884617522e-06
9.999999999468314194e-01,8.632166065292437441e-06,2.144679573807134199e-06,-5.217574084664793212e-06
9.999999999080733115e-01,1.003000090217490107e-05,-2.740526001673715225e-06,-8.702993491829767600e-06
9.999999999649274995e-01,5.431360234385561516e-06,-3.314834018660756381e-06,-5.445850592368657697e-06
9.999999999040086740e-01,7.397013374556072144e-06,-1.073084318774120030e-05,-4.702737350455293819e-06
9.999999998095393527e-01,6.747008287981590950e-06,-1.426696749599665484e-05,-1.148272146601846947e-05
9.999999997413263619e-01,1.166014438863791750e-05,-1.302438073139210157e-05,-1.455176294164745535e-05
9.999999997682019748e-01,8.332845421372081656e-06,-1.398314159963493910e-05,-1.409367006762448965e-05
9.999999997049568989e-01,7.551327115231888205e-06,-1.464641663383132531e-05,-1.784786882404355637e-05
9.999999996823935033e-01,2.984459579035512478e-07,-1.000171153362709376e-05,-2.313200305114674585e-05
9.999999997168211863e-01,2.447931936727892375e-06,-8.488294680530140854e-06,-2.209783532642558242e-05
9.999999996385359191e-01,1.141111809088190453e-05,-8.880758898712810771e-06,-2.266818568037188962e-05
9.999999994622690291e-01,2.154412356795325231e-05,-5.290400866530402459e-06,-2.415211126929451047e-05
9.999999995067185843e-01,2.425368580335823462e-05,-2.127011866937943913e-06,-1.984433112060552873e-05
9.999999996447734851e-01,2.231288914844863384e-05,-3.147261763466092395e-06,-1.423666798341712223e-05
9.999999996239444799e-01,2.579815798677138658e-05,-2.689584679685459778e-06,-8.906868166677627357e-06
9.999999993205849202e-01,3.604903686084382462e-05,-3.678023751227998456e-06,-6.765293864213426071e-06
9.999999993749539851e-01,3.387707920803949502e-05,-4.432587991876284258e-06,-9.098758015510867469e-06
9.999999995497106386e-01,2.860741594169083501e-05,-4.977806458091950865e-06,-7.577326642015594027e-06
9.999999995071102710e-01,2.876591845963215709e-05,-6.597778774695907065e-06,-1.071311220595611902e-05
9.999999994448139917e-01,3.120360743957893528e-05,-1.228149050274560480e-07,-1.169151988194799611e-05
9.999999996049826478e-01,2.619950140016214714e-05,2.520219643325153502e-08,-1.017940347640264199e-05
9.999999995030470767e-01,2.667341070477170222e-05,-3.584131234815600113e-06,-1.641916730368178946e-05
9.999999993146138078e-01,3.240603169365605574e-05,-5.344438854633462632e-06,-1.708971926326958193e-05
9.999999992099140034e-01,3.328779669109550887e-05,-5.190334433405350962e-06,-2.109870035902984122e-05
9.999999988837213749e-01,3.994616521294980016e-05,-4.067509200854950946e-06,-2.490615262229036708e-05
9.999999984726050117e-01,4.549480705994594741e-05,-2.778329333309163783e-06,-3.126169424347868163e-05
9.999999982186552616e-01,5.463552930728722410e-05,3.875033663643224952e-06,-2.371987488946509178e-05
9.999999981559335449e-01,5.677509573270083060e-05,2.331865652537704971e-06,-2.143091105660795573e-05
9.999999981775412605e-01,5.395045260917490798e-05,-5.483660365630872485e-06,-2.653668543236379902e-05
9.999999983515136526e-01,5.150676760617823013e-05,-7.005144966063335956e-06,-2.439166386751259901e-05
9.999999982093382700e-01,5.220089505555408215e-05,-1.655968037887226882e-06,-2.921725155880867380e-05
