vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999999953320504176e+00,4.611641563199846036e-05,-1.018633809577978294e-04
2.000032375477740043e+00,8.161390964338971227e-05,-3.753048870433031464e-05
2.000001973543341194e+00,2.318226155304797397e-04,-1.048729525927239754e-04
2.000058722603576644e+00,2.292934794750601754e-04,-1.229984842955207636e-04
2.000043811156368978e+00,1.955029055012037623e-04,-9.819108548248171148e-05
2.000071515329187921e+00,1.502407559067579757e-04,-1.412295733661088088e-04
2.000087607471181084e+00,1.970475934730652324e-04,-1.701317294888522063e-04
2.000018505464054908e+00,2.525124445703215122e-04,-1.753042373738867015e-04
2.000038470083694619e+00,3.680760277996631292e-04,-1.836452843724103523e-04
2.000004012451013669e+00,3.863222091079547256e-04,-2.800439843944233995e-04
1.999904069160437725e+00,4.032780038021997358e-04,-2.750716721502763514e-04
1.999802551174179266e+00,4.034931285604298739e-04,-3.476092149001317865e-04
1.999716400801019534e+00,3.688018053046528588e-04,-3.042180576822828123e-04
1.999647159596676271e+00,3.444746643195561748e-04,-2.348659816451614064e-04
1.999661972654073416e+00,2.789975860263534330e-04,-2.572848584261780533e-04
1.999643915263815686e+00,3.075400502942274143e-04,-2.436862861082844276e-04
1.999676676941996911e+00,2.946482901711176589e-04,-2.541684195917132995e-04
1.999683132751293169e+00,3.366800275866986677e-04,-1.873964425298603779e-04
1.999728222865663207e+00,3.987849446782668278e-04,-1.267900595502068854e-04
1.999715041370306867e+00,4.396081116618608250e-04,-4.239996505651163084e-05
1.999698256825804155e+00,3.861130858561530191e-04,-1.829787942182514770e-06
1.999711245407679971e+00,4.472735003886922720e-04,-3.931593443316587342e-05
1.999664123303284580e+00,3.646282419594147769e-04,-9.291456441853777112e-05
1.999672460829634124e+00,2.424030676484986225e-04,-1.434980744788743625e-04
1.999700293302052012e+00,3.010299876310978560e-04,-1.620016827381498114e-04
1.999609201889375409e+00,2.075325128219858222e-04,-1.994251845588620987e-04
1.999606141008472893e+00,2.002509813170158081e-04,-2.336674658179332823e-04
1.999650582571343538e+00,2.728634655215425716e-04,-2.197876899602541740e-04
1.999656704837792232e+00,2.081702468129339491e-04,-1.514353823420052541e-04
1.999561983723295189e+00,2.009219298504312003e-04,-1.925536412619694262e-04
1.999550906288714236e+00,2.483067519603989002e-04,-1.795820419449146261e-04
1.999529335088463089e+00,2.125482787600746872e-04,-1.449397650520168983e-04
1.999548631668951693e+00,2.179875851022805892e-04,-1.496016466937172870e-04
1.999518746358011523e+00,1.921930035235063644e-04,-1.445314360293239368e-04
1.999526112685519719e+00,2.948154743135954822e-04,-1.350345383196521146e-04
1.999632659604826612e+00,2.683945322919092588e-04,-1.845951084185357496e-04
1.999682410921314046e+00,3.133091726506205305e-04,-1.725201198505674671e-04
1.999744491666735735e+00,3.168756397522623871e-04,-2.330566191078491741e-04
1.999810463255542903e+00,2.826325102693104754e-04,-1.773092411390113528e-04
1.999807419311676604e+00,3.255163950641076537e-04,-1.163908453844026336e-04
