pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.099999995939229791e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000013978026203e+01,1.209999997789988129e+02,8.444808167975176305e-01
3.100000032016108875e+01,1.209999997789881689e+02,8.444820077882785325e-01
3.100000050054637057e+01,1.209999997789837920e+02,8.444842397936174194e-01
3.100000068093584105e+01,1.209999997789688138e+02,8.444866692500482275e-01
3.100000086132912358e+01,1.209999997789564219e+02,8.444890319850109073e-01
3.100000104172462656e+01,1.209999997789477106e+02,8.444912122998398107e-01
3.100000122211075038e+01,1.209999997789458774e+02,8.444932939973444075e-01
3.100000140248781832e+01,1.209999997789403068e+02,8.444961805168605951e-01
3.100000158287934937e+01,1.209999997789358019e+02,8.444993198968512305e-01
3.100000176326892287e+01,1.209999997789318940e+02,8.445021127615209844e-01
3.100000194365670936e+01,1.209999997789273323e+02,8.445051725579356683e-01
3.100000212405398514e+01,1.209999997789272612e+02,8.445080270095579600e-01
3.100000230444565119e+01,1.209999997789354040e+02,8.445110998845598571e-01
3.100000248484652232e+01,1.209999997789452948e+02,8.445141382275841435e-01
3.100000266524707015e+01,1.209999997789560808e+02,8.445177539034243175e-01
3.100000284564608322e+01,1.209999997789791593e+02,8.445214807550648350e-01
3.100000302604224700e+01,1.209999997789975055e+02,8.445247081677189627e-01
3.100000320644345564e+01,1.209999997790189639e+02,8.445285789700238688e-01
3.100000338684272094e+01,1.209999997790389301e+02,8.445317002585611688e-01
3.100000356724515171e+01,1.209999997790558268e+02,8.445350822106271194e-01
3.100000374764490374e+01,1.209999997790810227e+02,8.445372385689368100e-01
3.100000392804187399e+01,1.209999997791020832e+02,8.445388095446214605e-01
3.100000410843998822e+01,1.209999997791260284e+02,8.445415708865116056e-01
3.100000428883413761e+01,1.209999997791504569e+02,8.445445748030466770e-01
3.100000446922556918e+01,1.209999997791795607e+02,8.445470562919257240e-01
3.100000464962491264e+01,1.209999997792108672e+02,8.445490653233890255e-01
3.100000483001119633e+01,1.209999997792334057e+02,8.445506803604319046e-01
3.100000501039900769e+01,1.209999997792562567e+02,8.445525966446937316e-01
3.100000519079606320e+01,1.209999997792809552e+02,8.445539964688817403e-01
3.100000537120230604e+01,1.209999997793028967e+02,8.445550910154983049e-01
3.100000555160988824e+01,1.209999997793286184e+02,8.445558693888564061e-01
3.100000573201691267e+01,1.209999997793528195e+02,8.445573655912715916e-01
3.100000591242530135e+01,1.209999997793751021e+02,8.445596661465919475e-01
3.100000609283143760e+01,1.209999997794021738e+02,8.445617519826702502e-01
3.100000627323688462e+01,1.209999997794206053e+02,8.445642807567210752e-01
3.100000645363798313e+01,1.209999997794342619e+02,8.445669900433228072e-01
3.100000663403397994e+01,1.209999997794479327e+02,8.445698247513393486e-01
3.100000681442362449e+01,1.209999997794680979e+02,8.445727727579118715e-01
3.100000699481190480e+01,1.209999997794754307e+02,8.445757641197499943e-01
3.100000717520211424e+01,1.209999997794814846e+02,8.445785402080517867e-01
3.100000735559318343e+01,1.209999997794868278e+02,8.445815200858348692e-01
3.100000753598741809e+01,1.209999997795027156e+02,8.445854433003635586e-01
3.100000771638674379e+01,1.209999997795211755e+02,8.445896056309906141e-01
3.100000789678019686e+01,1.209999997795404454e+02,8.445940749433563655e-01
3.100000807717059104e+01,1.209999997795620743e+02,8.445989121914894149e-01
3.100000825756137601e+01,1.209999997795865170e+02,8.446036335110275184e-01
3.100000843795294614e+01,1.209999997796245594e+02,8.446079140048939893e-01
3.100000861834593380e+01,1.209999997796743543e+02,8.446121479131180054e-01
3.100000879874134796e+01,1.209999997797288529e+02,8.446164245711811347e-01
3.100000897913357889e+01,1.209999997797854405e+02,8.446200782590229661e-01
3.100000915952735880e+01,1.209999997798506115e+02,8.446236874332366806e-01
3.100000933992829744e+01,1.209999997799160241e+02,8.446278258408322914e-01
3.100000952033831680e+01,1.209999997799842646e+02,8.446323954042241899e-01
3.100000970075353024e+01,1.209999997800522067e+02,8.446364362766628497e-01
3.100000988117135492e+01,1.209999997801169371e+02,8.446403733544239900e-01
3.100001006159308403e+01,1.209999997801934484e+02,8.446437965929101122e-01
