ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.099999995939229791e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000013978459634e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000032017689833e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000050056919321e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000068096148809e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000086135378652e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000104174608140e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000122213838338e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000140253067826e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000158292297670e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000176331527157e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000194370756645e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000212409986133e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000230449216687e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000248488446175e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000266527675663e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000284566905151e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000302606134994e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000320645365193e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000338684594681e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000356723824169e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000374763054012e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000392802283500e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000410841512988e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000428880743186e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000446919973029e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000464959202517e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000482998432005e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000501037661849e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000519076891337e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000537116121535e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000555155351023e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000573194580511e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000591233810354e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000609273039842e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000627312269330e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000645351499529e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000663390729372e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000681429958860e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000699469188348e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000717508418191e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000735547647679e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000753586877877e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000771626107365e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000789665337209e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000807704566697e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000825743796184e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000843783025672e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000861822256226e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000879861485714e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000897900715202e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000915939944690e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000933979174533e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000952018404021e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000970057633509e+01,1.209999997790000066e+02,8.444800000000000084e-01
3.100000988096863708e+01,1.209999997790000066e+02,8.444800000000000084e-01
