pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084215793e+01,1.200000000000030695e+02,1.486630519070663269e-08
3.000000054125906956e+01,1.200000000000019753e+02,5.385055956668011490e-07
3.000000072167636489e+01,1.199999999999919567e+02,1.098573534845633521e-06
3.000000090209460168e+01,1.199999999999758700e+02,1.527135974065486455e-06
3.000000108251274256e+01,1.199999999999648708e+02,1.445483148303484104e-06
3.000000126293305414e+01,1.199999999999512426e+02,1.758019771753760410e-06
3.000000144334421037e+01,1.199999999999334790e+02,2.255843993088458921e-06
3.000000162375083690e+01,1.199999999999258478e+02,1.812880607057957485e-06
3.000000180416084206e+01,1.199999999999235030e+02,4.576205259039545038e-07
3.000000198456972100e+01,1.199999999999165112e+02,-1.631650567516023186e-06
3.000000216497717176e+01,1.199999999999061515e+02,-3.891593397686154090e-06
3.000000234538267208e+01,1.199999999999041904e+02,-6.783918976761945714e-06
3.000000252578159632e+01,1.199999999999119211e+02,-9.621877784419733656e-06
3.000000270618257403e+01,1.199999999999184439e+02,-1.213836181951571876e-05
3.000000288658728920e+01,1.199999999999313900e+02,-1.461985426128642460e-05
3.000000306698156294e+01,1.199999999999385665e+02,-1.686565938383120941e-05
3.000000324736852164e+01,1.199999999999426592e+02,-2.068585410795234549e-05
3.000000342775635787e+01,1.199999999999536584e+02,-2.405657569565605139e-05
3.000000360815159794e+01,1.199999999999599964e+02,-2.750863668142005370e-05
3.000000378854095473e+01,1.199999999999711378e+02,-3.117611933203998483e-05
3.000000396892411203e+01,1.199999999999938041e+02,-3.471443504871084203e-05
3.000000414930941162e+01,1.200000000000261480e+02,-3.747891385276075360e-05
3.000000432968969477e+01,1.200000000000608082e+02,-4.040050263622787255e-05
3.000000451006733115e+01,1.200000000000992486e+02,-4.475722802064696572e-05
3.000000469045511053e+01,1.200000000001371916e+02,-4.976122760379362073e-05
3.000000487084456680e+01,1.200000000001853238e+02,-5.487636008787716025e-05
3.000000505123871619e+01,1.200000000002193730e+02,-5.991055949877084798e-05
3.000000523163796373e+01,1.200000000002576712e+02,-6.489460192049493884e-05
3.000000541204441973e+01,1.200000000003107203e+02,-6.987818436093767350e-05
3.000000559245254195e+01,1.200000000003517329e+02,-7.566140400548304547e-05
3.000000577284907521e+01,1.200000000003899316e+02,-8.142829014678148590e-05
3.000000595323514219e+01,1.200000000004317826e+02,-8.682003754754773856e-05
3.000000613362816893e+01,1.200000000004726530e+02,-9.263269134799605317e-05
3.000000631402348006e+01,1.200000000005167919e+02,-9.911210874718693741e-05
3.000000649441878764e+01,1.200000000005636167e+02,-1.055097289539533610e-04
3.000000667481036487e+01,1.200000000006179874e+02,-1.116548688895401366e-04
3.000000685519858123e+01,1.200000000006757972e+02,-1.183912080086395812e-04
3.000000703558349713e+01,1.200000000007349570e+02,-1.244435459879467631e-04
3.000000721597458764e+01,1.200000000008017196e+02,-1.311128690205005942e-04
3.000000739636590907e+01,1.200000000008744934e+02,-1.372099569635539256e-04
3.000000757675791974e+01,1.200000000009508199e+02,-1.438803723429207761e-04
3.000000775715304968e+01,1.200000000010355734e+02,-1.506176243452044677e-04
3.000000793754905004e+01,1.200000000011208670e+02,-1.578547438846462881e-04
3.000000811793517030e+01,1.200000000012001777e+02,-1.656776014334634224e-04
3.000000829831636295e+01,1.200000000012708909e+02,-1.740968973957142114e-04
3.000000847869186060e+01,1.200000000013571650e+02,-1.828206568531114140e-04
3.000000865907021463e+01,1.200000000014392754e+02,-1.911959332121714267e-04
3.000000883945140373e+01,1.200000000015160282e+02,-1.990592416580320111e-04
