ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581311272355757087e-03,-1.803923231785342914e-05,-2.151862687300000378e-03
3.581311265580747281e-03,-1.803923231734897697e-05,-2.151862698575544245e-03
3.581311258805737040e-03,-1.803923231684452142e-05,-2.151862709851088545e-03
3.581311252030726366e-03,-1.803923231634006925e-05,-2.151862721126631545e-03
3.581311245255715259e-03,-1.803923231583561709e-05,-2.151862732402174544e-03
3.581311238480704585e-03,-1.803923231533116492e-05,-2.151862743677718411e-03
3.581311231705693477e-03,-1.803923231482670937e-05,-2.151862754953261844e-03
3.581311224930683237e-03,-1.803923231432225381e-05,-2.151862766228805277e-03
3.581311218155672563e-03,-1.803923231381780165e-05,-2.151862777504348710e-03
3.581311211380661889e-03,-1.803923231331334609e-05,-2.151862788779892142e-03
3.581311204605650781e-03,-1.803923231280889393e-05,-2.151862800055435575e-03
3.581311197830640107e-03,-1.803923231230444176e-05,-2.151862811330978575e-03
3.581311191055628999e-03,-1.803923231179998282e-05,-2.151862822606522441e-03
3.581311184280617458e-03,-1.803923231129553066e-05,-2.151862833882065874e-03
3.581311177505606350e-03,-1.803923231079107849e-05,-2.151862845157608874e-03
3.581311170730595676e-03,-1.803923231028662632e-05,-2.151862856433151873e-03
3.581311163955584569e-03,-1.803923230978217416e-05,-2.151862867708695306e-03
3.581311157180573895e-03,-1.803923230927771860e-05,-2.151862878984238739e-03
3.581311150405562353e-03,-1.803923230877326305e-05,-2.151862890259781738e-03
3.581311143630551246e-03,-1.803923230826880750e-05,-2.151862901535325171e-03
3.581311136855540572e-03,-1.803923230776435872e-05,-2.151862912810868170e-03
3.581311130080529030e-03,-1.803923230725989978e-05,-2.151862924086411603e-03
3.581311123305517055e-03,-1.803923230675544761e-05,-2.151862935361955036e-03
3.581311116530506381e-03,-1.803923230625099206e-05,-2.151862946637497602e-03
3.581311109755494840e-03,-1.803923230574654328e-05,-2.151862957913040601e-03
3.581311102980483732e-03,-1.803923230524208772e-05,-2.151862969188584034e-03
3.581311096205472191e-03,-1.803923230473763217e-05,-2.151862980464127034e-03
3.581311089430461083e-03,-1.803923230423318339e-05,-2.151862991739669599e-03
3.581311082655448674e-03,-1.803923230372872445e-05,-2.151863003015213466e-03
3.581311075880438000e-03,-1.803923230322427567e-05,-2.151863014290756031e-03
3.581311069105426459e-03,-1.803923230271981673e-05,-2.151863025566298597e-03
3.581311062330414484e-03,-1.803923230221536795e-05,-2.151863036841842464e-03
3.581311055555402943e-03,-1.803923230171090901e-05,-2.151863048117385029e-03
3.581311048780391401e-03,-1.803923230120645685e-05,-2.151863059392927595e-03
3.581311042005379860e-03,-1.803923230070200468e-05,-2.151863070668470594e-03
3.581311035230367885e-03,-1.803923230019754913e-05,-2.151863081944013160e-03
3.581311028455355476e-03,-1.803923229969309696e-05,-2.151863093219556593e-03
3.581311021680344802e-03,-1.803923229918864141e-05,-2.151863104495099592e-03
3.581311014905332393e-03,-1.803923229868419263e-05,-2.151863115770642158e-03
3.581311008130320418e-03,-1.803923229817973707e-05,-2.151863127046184723e-03
3.581311001355308010e-03,-1.803923229767528152e-05,-2.151863138321727723e-03
3.581310994580296468e-03,-1.803923229717082597e-05,-2.151863149597270288e-03
3.581310987805284059e-03,-1.803923229666637380e-05,-2.151863160872812854e-03
3.581310981030272518e-03,-1.803923229616191825e-05,-2.151863172148355853e-03
3.581310974255260109e-03,-1.803923229565746608e-05,-2.151863183423897985e-03
3.581310967480248568e-03,-1.803923229515301053e-05,-2.151863194699441852e-03
3.581310960705235726e-03,-1.803923229464855836e-05,-2.151863205974983116e-03
3.581310953930224184e-03,-1.803923229414410620e-05,-2.151863217250526115e-03
3.581310947155211775e-03,-1.803923229363965064e-05,-2.151863228526069115e-03
3.581310940380199367e-03,-1.803923229313520186e-05,-2.151863239801611247e-03
3.581310933605186958e-03,-1.803923229263073953e-05,-2.151863251077153812e-03
3.581310926830175417e-03,-1.803923229212629076e-05,-2.151863262352696378e-03
3.581310920055163008e-03,-1.803923229162183520e-05,-2.151863273628239377e-03
3.581310913280149732e-03,-1.803923229111738642e-05,-2.151863284903781509e-03
3.581310906505138190e-03,-1.803923229061292409e-05,-2.151863296179324075e-03
3.581310899730125782e-03,-1.803923229010847193e-05,-2.151863307454866207e-03
3.581310892955113373e-03,-1.803923228960401976e-05,-2.151863318730408772e-03
3.581310886180100964e-03,-1.803923228909956421e-05,-2.151863330005951338e-03
3.581310879405087688e-03,-1.803923228859511543e-05,-2.151863341281493470e-03
3.581310872630075713e-03,-1.803923228809065988e-05,-2.151863352557035168e-03
3.581310865855062871e-03,-1.803923228758620432e-05,-2.151863363832578167e-03
3.581310859080050462e-03,-1.803923228708174877e-05,-2.151863375108120299e-03
3.581310852305037186e-03,-1.803923228657729660e-05,-2.151863386383662431e-03
3.581310845530024777e-03,-1.803923228607284444e-05,-2.151863397659204563e-03
