ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099992687700000360e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992705739232335e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992723778465020e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992741817697350e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992759856929325e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992777896161655e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992795935394341e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992813974626316e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992832013858646e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992850053091331e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992868092323661e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992886131555636e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992904170787611e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992922210020652e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992940249252626e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992958288484957e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992976327716931e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992994366949617e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993012406181947e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993030445413922e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993048484646607e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993066523878937e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993084563110912e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993102602343242e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993120641575928e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993138680808258e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993156720040233e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993174759272208e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993192798505248e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993210837737223e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993228876969553e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993246916201528e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993264955434213e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993282994666544e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993301033898518e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993319073130849e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993337112363534e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993355151595509e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993373190827839e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993391230060524e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993409269292854e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993427308524829e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993445347756804e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993463386989845e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993481426221820e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993499465454150e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993517504686125e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993535543918810e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993553583151140e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993571622383115e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993589661615445e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993607700848131e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993625740080105e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993643779312436e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993661818544410e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993679857776741e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993697897009426e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993715936241401e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993733975473731e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993752014705706e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993770053938746e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993788093170721e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993806132403051e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993824171635026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993842210867712e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993860250100042e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993878289332017e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993896328564347e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993914367797032e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993932407029007e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993950446261337e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993968485493312e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099993986524725642e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994004563958327e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994022603190302e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994040642422632e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994058681654607e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994076720887648e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994094760119623e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994112799351598e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994130838583928e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994148877815903e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994166917048943e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994184956280918e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994202995513248e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994221034745223e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994239073977909e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994257113210239e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994275152442214e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994293191674544e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994311230906519e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994329270139204e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994347309371534e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994365348603509e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994383387835839e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994401427067814e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994419466300499e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994437505532829e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994455544764804e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099994473583997134e+01,1.199999999999999858e+02,0.000000000000000000e+00
