pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099992687700000360e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992705739232335e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099992723778727921e+01,1.200000000000011369e+02,5.254348878348404440e-07
3.099992741818053332e+01,1.200000000000079581e+02,5.969818900794803999e-07
3.099992759856846192e+01,1.200000000000160156e+02,1.631830694871415900e-07
3.099992777895525364e+01,1.200000000000244427e+02,-1.341988808461849246e-06
3.099992795934140588e+01,1.200000000000372893e+02,-2.747135704683243299e-06
3.099992813972225036e+01,1.200000000000455884e+02,-3.717316187717826888e-06
3.099992832011081845e+01,1.200000000000490985e+02,-5.118204214191661333e-06
3.099992850050029247e+01,1.200000000000475211e+02,-6.946849044559692853e-06
3.099992868088848397e+01,1.200000000000572982e+02,-8.287696131836579626e-06
3.099992886127552083e+01,1.200000000000595008e+02,-9.497535373211623142e-06
3.099992904166066410e+01,1.200000000000628688e+02,-1.125758142189711955e-05
3.099992922204179280e+01,1.200000000000701874e+02,-1.457664911813599453e-05
3.099992940242679040e+01,1.200000000000831903e+02,-1.805660570314936419e-05
3.099992958281408661e+01,1.200000000000998881e+02,-2.337749611027466385e-05
3.099992976320236338e+01,1.200000000001144969e+02,-2.815630129472918941e-05
3.099992994359381271e+01,1.200000000001260219e+02,-3.432299411544121925e-05
3.099993012398401504e+01,1.200000000001419238e+02,-3.990533771821286996e-05
3.099993030437160968e+01,1.200000000001617906e+02,-4.517292208513822509e-05
3.099993048475965907e+01,1.200000000001853806e+02,-5.081224566814715541e-05
3.099993066515034457e+01,1.200000000002053753e+02,-5.624730494364274384e-05
3.099993084554169798e+01,1.200000000002247447e+02,-6.147127322661060202e-05
3.099993102593602501e+01,1.200000000002455778e+02,-6.659191338774686595e-05
3.099993120633445187e+01,1.200000000002756337e+02,-7.244345291699677829e-05
3.099993138673990245e+01,1.200000000003134630e+02,-7.866795156062749144e-05
3.099993156714740294e+01,1.200000000003515055e+02,-8.462256108507501193e-05
3.099993174754897041e+01,1.200000000003886811e+02,-9.061669280080510169e-05
3.099993192794430996e+01,1.200000000004319105e+02,-9.733541820879035441e-05
3.099993210835311075e+01,1.200000000004623359e+02,-1.042347020678798029e-04
3.099993228876821760e+01,1.200000000005006058e+02,-1.122978560234383848e-04
3.099993246918518963e+01,1.200000000005404246e+02,-1.203865495968745709e-04
3.099993264959793038e+01,1.200000000005863114e+02,-1.276340354942047210e-04
3.099993283000944189e+01,1.200000000006312177e+02,-1.352161314450039031e-04
3.099993301042206895e+01,1.200000000006773178e+02,-1.422404629408368087e-04
3.099993319083043275e+01,1.200000000007270700e+02,-1.487058280985962123e-04
3.099993337123468251e+01,1.200000000007822507e+02,-1.554113118012618049e-04
3.099993355163886122e+01,1.200000000008370620e+02,-1.626936821833941608e-04
3.099993373204046065e+01,1.200000000008873968e+02,-1.697207621520817832e-04
3.099993391244909446e+01,1.200000000009372911e+02,-1.768684086434925537e-04
3.099993409285822210e+01,1.200000000009972894e+02,-1.843243558321608615e-04
3.099993427326869622e+01,1.200000000010500543e+02,-1.917589045313631028e-04
3.099993445368209066e+01,1.200000000011007728e+02,-1.993370121083801682e-04
3.099993463410216066e+01,1.200000000011468018e+02,-2.073716336302755038e-04
3.099993481452532151e+01,1.200000000011993109e+02,-2.148982472083525177e-04
3.099993499495727889e+01,1.200000000012513794e+02,-2.217646241555029977e-04
3.099993517539499166e+01,1.200000000013130830e+02,-2.287056892811825323e-04
3.099993535583750770e+01,1.200000000013618831e+02,-2.356478214888721684e-04
3.099993553628120324e+01,1.200000000013993144e+02,-2.422015837375207713e-04
3.099993571672292347e+01,1.200000000014336337e+02,-2.486149039525287988e-04
3.099993589716765996e+01,1.200000000014721309e+02,-2.551245043380908403e-04
3.099993607761265935e+01,1.200000000015035084e+02,-2.621578768985157186e-04
3.099993625805920772e+01,1.200000000015394761e+02,-2.695473337963082204e-04
3.099993643850662295e+01,1.200000000015793518e+02,-2.771866270142027779e-04
3.099993661895535624e+01,1.200000000016218706e+02,-2.848875168518362304e-04
3.099993679940987690e+01,1.200000000016583641e+02,-2.932306761252685755e-04
3.099993697987241603e+01,1.200000000016900117e+02,-3.020347563165167544e-04
3.099993716034418867e+01,1.200000000017117117e+02,-3.101262422786757239e-04
3.099993734081611407e+01,1.200000000017417676e+02,-3.189492894420457012e-04
3.099993752128798619e+01,1.200000000017711272e+02,-3.268808996520118919e-04
3.099993770176426722e+01,1.200000000017979005e+02,-3.351972042670237832e-04
3.099993788223649105e+01,1.200000000018267485e+02,-3.425004741079166939e-04
3.099993806271367802e+01,1.200000000018557245e+02,-3.501691354829269617e-04
3.099993824319567537e+01,1.200000000018836204e+02,-3.587282685256549977e-04
3.099993842367977592e+01,1.200000000019190338e+02,-3.669117800309994659e-04
3.099993860416895330e+01,1.200000000019582416e+02,-3.754280779896829873e-04
3.099993878466516151e+01,1.200000000019941524e+02,-3.836375836455089162e-04
3.099993896516548375e+01,1.200000000020226167e+02,-3.919252447997759897e-04
3.099993914565744646e+01,1.200000000020519622e+02,-3.995084875161874919e-04
3.099993932614924219e+01,1.200000000020905020e+02,-4.059647261905373686e-04
3.099993950663603925e+01,1.200000000021307613e+02,-4.115058675810195020e-04
3.099993968711682513e+01,1.200000000021714754e+02,-4.171774259635306365e-04
3.099993986759824338e+01,1.200000000021956481e+02,-4.220448095710733734e-04
3.099994004808795367e+01,1.200000000022159412e+02,-4.275275261049263625e-04
3.099994022858415477e+01,1.200000000022288020e+02,-4.325523091493932069e-04
3.099994040907556681e+01,1.200000000022367601e+02,-4.371296690046630505e-04
3.099994058956827558e+01,1.200000000022453150e+02,-4.422067374453287616e-04
3.099994077006235571e+01,1.200000000022596538e+02,-4.469240970216344522e-04
3.099994095055375709e+01,1.200000000022625812e+02,-4.517885101050986827e-04
3.099994113104988358e+01,1.200000000022651250e+02,-4.561245831589324650e-04
3.099994131154736721e+01,1.200000000022752005e+02,-4.610344409787926301e-04
3.099994149204294303e+01,1.200000000022850060e+02,-4.660639810238363439e-04
3.099994167253725053e+01,1.200000000023093349e+02,-4.703370240248696383e-04
3.099994185304029415e+01,1.200000000023349571e+02,-4.755409454767284749e-04
3.099994203354828670e+01,1.200000000023635494e+02,-4.806695071544973548e-04
3.099994221406038619e+01,1.200000000023956090e+02,-4.857998968439768248e-04
3.099994239457360123e+01,1.200000000024158595e+02,-4.916073197674971198e-04
3.099994257508791762e+01,1.200000000024345468e+02,-4.978418860299031528e-04
3.099994275560207058e+01,1.200000000024541009e+02,-5.042322917184978480e-04
3.099994293611430152e+01,1.200000000024824516e+02,-5.106190281174990226e-04
3.099994311662162261e+01,1.200000000025072637e+02,-5.174048167041082674e-04
3.099994329713506858e+01,1.200000000025374618e+02,-5.241489485990226795e-04
3.099994347764679148e+01,1.200000000025704878e+02,-5.311998183432169694e-04
3.099994365816507624e+01,1.200000000026046649e+02,-5.380137171840730344e-04
3.099994383868227388e+01,1.200000000026447395e+02,-5.456224855948825026e-04
3.099994401920252329e+01,1.200000000026956570e+02,-5.530648670155060773e-04
3.099994419972032844e+01,1.200000000027502267e+02,-5.608061942468510908e-04
3.099994438024022969e+01,1.200000000027950620e+02,-5.687151268799747533e-04
3.099994456076160532e+01,1.200000000028371971e+02,-5.767373235681217498e-04
3.099994474128133248e+01,1.200000000028738327e+02,-5.854413134486008636e-04
