accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.112737333341262590e-03,4.920204281036071655e-04,-9.790044470323715942e+00
-3.351327484988517527e-03,-1.656371457161250494e-03,-9.791906996615519887e+00
2.147897439035909364e-03,3.714901933057857160e-03,-9.786505720448772649e+00
6.172579261178117414e-03,2.959514864253474670e-03,-9.792314278088115387e+00
2.850347819973481512e-03,-2.041356765461255825e-03,-9.791692672044723267e+00
-3.684240196751779450e-04,-1.978229127781555487e-03,-9.799244984536558789e+00
4.952205908341554205e-03,-6.441690842571988658e-03,-9.786935945032649187e+00
4.294457033847450672e-03,-5.066610918642850195e-03,-9.789802201627558986e+00
-6.390195939749575456e-03,2.725299716634481829e-03,-9.791606063712173125e+00
-1.979553228579458528e-03,2.946322436356647780e-03,-9.789978073741712805e+00
5.979962437768822185e-03,4.466840834653375628e-03,-9.791973529170048707e+00
-1.908138720708029258e-03,-6.102563542509747280e-03,-9.792348940641449673e+00
-1.010265965732804264e-02,-3.675265699021900735e-03,-9.796508854762498331e+00
-2.356303019410528816e-04,-4.925540709036083705e-04,-9.790390442846303998e+00
-3.522353689335177684e-03,-3.541098334874861900e-04,-9.802382809223594506e+00
7.683966524242101526e-03,-7.133509493464623881e-03,-9.791825157792040102e+00
5.903554266984349218e-04,3.531764472376484020e-03,-9.783026003692050665e+00
-5.798822728680872070e-03,-2.594486737080511224e-03,-9.789554730029840002e+00
-9.418207422094891645e-03,2.213395901871052177e-04,-9.789207294568232243e+00
-3.767963672151522850e-03,6.016700881815512797e-03,-9.792669265395691269e+00
6.493773036125411249e-03,1.220919997229608957e-02,-9.795381869138614306e+00
5.064929101578774387e-04,-4.557050177463028637e-03,-9.800370014170633581e+00
3.020846723141698206e-04,-9.035217901409381067e-03,-9.793320975453973176e+00
3.225641071972281011e-03,6.139434125707441021e-03,-9.791998464615160103e+00
-4.500491079434965243e-03,-1.302725107621349352e-03,-9.797787887761526093e+00
1.736405940022659215e-03,-1.429923590825816701e-03,-9.796856828957361429e+00
-1.989018624069138926e-04,3.333206995134664358e-03,-9.795918290446365972e+00
7.184098994567303387e-03,-8.550959290155275144e-03,-9.798033444798253555e+00
-2.491086626260565536e-03,-3.038338580338623748e-03,-9.793770605182464450e+00
-1.126422404106956418e-03,5.038376528314495242e-03,-9.797323866294302519e+00
3.537304225505354636e-03,-5.772192112487523410e-03,-9.803952910115279806e+00
5.253622957091681409e-03,4.444367690904444182e-03,-9.789051921492392339e+00
-2.540818926465022496e-05,-4.789570877975387643e-03,-9.793236718696586962e+00
-8.531840734077159039e-03,3.784845968720412703e-03,-9.799640657286861511e+00
7.100553661953096403e-03,-3.871349955878196965e-03,-9.791930544860177221e+00
4.934762804040445858e-03,2.862436338279321542e-03,-9.789928723170307379e+00
8.209729145418660431e-03,5.182778354237150761e-03,-9.781178631827961212e+00
-1.337133749757957223e-03,1.194114677229635851e-02,-9.797616735664053778e+00
4.628609137591399754e-03,-1.928374418622140702e-03,-9.787953175284435758e+00
4.042572910979626288e-03,-3.443245058121400214e-04,-9.788134893134834869e+00
2.038288065838439380e-03,-7.327397309706996410e-03,-9.795970616550441434e+00
-3.321111864414214975e-03,4.500451367386580290e-03,-9.804668134982636118e+00
-3.715222333853011871e-03,-1.176278325168370054e-02,-9.792260201971345168e+00
-3.920011017396167344e-04,2.241253649277269444e-03,-9.790769847140671445e+00
7.018229024589065987e-03,4.943342428120528487e-03,-9.796825670871111669e+00
3.588556158260502917e-03,1.649445956947364700e-03,-9.801706951273667201e+00
6.777331210543140368e-03,3.834962251989928409e-03,-9.793752331351100793e+00
-4.118250493717117919e-04,-5.125919337406950951e-03,-9.793458724788157710e+00
5.336615960882487575e-03,2.653017600253990745e-03,-9.800650125261364920e+00
-8.609742075331027963e-03,1.078397664802920432e-03,-9.794192521532806950e+00
7.864265209631349446e-04,-7.177483340014072580e-03,-9.796882187436507294e+00
-2.158358851237804181e-03,-5.141428642605436715e-03,-9.784577819922448683e+00
1.926062743550527008e-03,-2.160015999457845417e-03,-9.789677607999319520e+00
2.096320713798225863e-03,-8.501063733735321742e-04,-9.797888593626867149e+00
-1.188861735026971268e-04,-8.350321578192874614e-03,-9.803885294588299715e+00
-5.393108908990700175e-03,-4.914241185003179191e-03,-9.787367550381507186e+00
-1.363167812507176538e-03,-8.554056537323851198e-03,-9.800203395926336825e+00
-6.805428276468405112e-03,4.113333811735536043e-04,-9.803035015335245461e+00
9.317260514721661729e-04,-5.544887370970095000e-03,-9.806655356545885383e+00
