Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.610303805907089905e-04,-2.024715753529533974e-04,2.877321053095947736e-04
9.804170712732753693e-05,1.535885721525821692e-04,3.545882413337721130e-04
-2.116653825669946446e-04,1.629087300773722209e-04,1.218682694874354791e-04
1.995954721094723679e-04,3.489363787372988957e-04,9.006362201347715101e-05
2.030408748079042111e-05,6.937759270909334185e-04,7.083502701308112262e-04
-6.532295833552695429e-04,1.232146363199649111e-03,4.596234037521723073e-04
-4.242243322148615326e-04,2.342351766236685107e-03,1.789419273882834698e-04
-1.581481455668364402e-03,2.256987346328258835e-03,7.636602308388668373e-05
-1.004041904627562317e-03,2.746166677230916283e-03,5.376611177177346903e-04
-1.345973924435197753e-03,3.030530492592177147e-03,9.963239458165532459e-04
-1.692321603053236357e-03,3.309231398789978188e-03,1.370463860674782678e-04
-1.420630705707931962e-03,3.318149965638182968e-03,5.930860904085605273e-05
-4.058053865133895129e-04,2.928952099153041538e-03,-9.375199584762071957e-04
-1.154256980587001859e-04,3.800055497952040378e-03,-7.051249756120038428e-04
3.369771117485761275e-04,3.836461745031653336e-03,-3.034121647961178611e-04
2.217400309282542624e-04,4.575825856959975582e-03,-3.392128590792421283e-04
7.047507872365342887e-04,5.401761303999039199e-03,-1.307361073038444156e-04
2.791587962799478486e-04,5.333604483227567805e-03,-8.095120980217751288e-04
1.444061782411151990e-04,5.090915426718365180e-03,-9.884938236572218644e-04
1.591681744091674516e-04,4.666275435140741258e-03,-9.787190701987767694e-04
1.494800776604597978e-05,4.503687764343428102e-03,-7.556856220350494178e-04
1.424844875862560485e-05,4.530096327395777105e-03,-1.186563673029335459e-03
1.136296218617818792e-05,4.325666671723332052e-03,-1.381719479037812892e-03
8.750792919246288539e-04,4.620849648821523208e-03,-9.542912477980317835e-04
1.519681658990029369e-03,4.647621315910276454e-03,-1.046710074361533165e-03
1.078498598398491999e-03,4.704263263839655179e-03,-6.385882304711182561e-04
7.067580164103753762e-04,5.052675083252828638e-03,-9.910567212476598283e-04
5.270572672102800992e-04,5.047292837569385474e-03,-1.134593328267128253e-03
4.676076094429489982e-04,5.552918325110543958e-03,-8.042661546292125246e-04
1.470277147597766343e-04,5.431841587162975979e-03,-4.723402314690109175e-04
