Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.828478562250449737e-04,5.657172072899928740e-04,7.204201523686286368e-05
7.244327087420096394e-04,1.365155539884824404e-03,-5.822116589536731210e-05
3.981082843029881517e-04,1.306905860468127656e-03,-2.118755538107733500e-04
3.349708418310313432e-04,1.755064198969944009e-03,7.195664977759817175e-04
2.326982860199408999e-04,6.858909779339920128e-04,1.205426725712538296e-04
3.156579326911082692e-04,1.090102201190332106e-06,4.124702251489430682e-05
6.482161955359449276e-04,2.425316326797667167e-04,3.906525267265420210e-05
1.243368288245426346e-03,-1.151455275682925151e-04,-1.533558574614342243e-04
1.898358790105295589e-03,-3.553912845976294117e-04,5.543155805398367107e-05
2.136605480056423187e-03,-2.405572377619001145e-04,5.929586265755197507e-04
1.671785420518535860e-03,-3.690251764671153190e-04,7.496780598669595215e-04
1.887548314010920525e-03,-2.356772959920532147e-04,7.097230574024986560e-04
1.376952566205504221e-03,-3.808519616439396934e-04,-3.542944384174919869e-04
5.799103147361940255e-04,2.150012403296064324e-04,-7.479877763277735568e-05
3.497633414244145705e-04,6.573561595783331858e-04,-5.235059613439338845e-04
9.143174759482173555e-04,8.362458353068869194e-04,2.056492687525522179e-04
1.043757695061641681e-03,7.198071043077958414e-04,5.312794612587276718e-04
1.073136259573991566e-03,2.736061759229743988e-04,-4.254947116224053872e-05
1.311820287699109111e-03,1.034417468822080481e-03,7.424927165666320725e-04
1.671399913166362033e-03,8.687537940579184801e-04,9.997436570124155954e-04
1.520859496577601361e-03,1.361550737028610451e-03,8.021604585640328871e-04
1.166050161355821572e-03,1.314570622529816256e-03,1.789726707443755867e-03
1.319663684899157353e-03,1.253234633114531709e-03,1.894680642396842684e-03
1.433334332545616995e-03,1.302787484528759475e-03,1.620895949023902667e-03
1.341853163982770561e-03,1.800824263384869601e-03,2.547145961469191380e-03
2.154984507971205443e-03,1.836824607448248525e-03,2.547909463113013761e-03
