Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.244170621218515752e-04,-1.537738324878627229e-04,-6.440514254536925541e-06
-5.217346944501577953e-04,6.011955638053627951e-05,2.665592206464697709e-04
-1.202884341712400981e-03,7.347622409550970445e-04,3.565219517608997444e-04
-1.054839240362326304e-03,1.313808947026183678e-03,1.514166244483103091e-04
-1.604639918334282035e-03,1.585564295649336203e-03,1.099059496526563702e-04
-1.843788478803975485e-03,1.320863802925059368e-03,6.361077509152533857e-04
-2.075136121469539283e-03,1.160019307019328127e-03,2.010446048736760710e-04
-2.142177458136096651e-03,9.608724298755386877e-04,-4.327977686692199193e-05
-1.779443152494781469e-03,5.180014935670098838e-04,-5.582360509299990822e-04
-2.192796948615566201e-03,7.510659216373794574e-04,-2.145173573798615503e-04
-2.791481552751631963e-03,-1.050385529857926340e-04,1.785684348286123142e-04
-3.214729931307312456e-03,4.904449468490983795e-06,2.395683762186730031e-04
-3.315263630627328720e-03,-1.929798226475527498e-04,4.482603076298490247e-04
-3.890589454429136968e-03,3.573778553021229941e-04,1.239396377625069049e-03
-3.529019526965342449e-03,4.782413816343489775e-04,1.113836682882878926e-03
-3.396700182396053449e-03,5.434844234394313077e-04,1.085621370137952344e-03
-3.357594264629716781e-03,8.680411314800617071e-04,1.249000966730664380e-03
-3.228821954389553273e-03,8.680201920759951376e-04,1.734374298420902254e-03
-3.601062949676631965e-03,9.203256848351543465e-04,1.712992212912860723e-03
-3.593657958257727176e-03,5.668815535216810550e-04,2.049146995614763763e-03
-4.450121769159604522e-03,1.622827108504425306e-04,1.858762174707052125e-03
-4.523829039446165996e-03,4.882675876531914004e-05,1.038293431069952982e-03
-5.000314757098570095e-03,1.252646493995915138e-04,8.480134671965970563e-04
-5.099697515241062747e-03,3.054953062445983397e-04,1.085832759842245013e-03
-4.809973424048654203e-03,-1.470171977911626448e-04,4.150519614290582813e-05
-4.637440860243499316e-03,-5.027789952481847039e-04,-8.958950445437796758e-05
-5.444963136931053882e-03,-2.424486076316709790e-04,-2.658539030439816377e-04
-5.624960248336276919e-03,-6.334051537400709917e-04,-6.382840188619078340e-04
-5.845028564600071933e-03,-7.542413190030627934e-04,-1.254425479820719816e-03
-5.730199711756272032e-03,-5.233165042336382572e-04,-2.350290694829002165e-03
-6.107961788260666235e-03,-8.006169414958425306e-04,-2.361774140336612635e-03
-5.986515678839049621e-03,-2.424300255518221545e-04,-2.224165827127594884e-03
-6.157164251175305941e-03,-4.744712494656744815e-04,-2.739338994849148824e-03
-5.906789222614834516e-03,-5.531822070192581172e-04,-2.428343901419527905e-03
-6.103782333568941870e-03,-2.394987770828310692e-04,-2.302276555248795094e-03
-6.559341758138715651e-03,-3.770724572058569389e-04,-1.457328291958944790e-03
-6.215414063984425232e-03,4.966286422138642984e-05,-1.400510686291647853e-03
-6.612333804145667342e-03,-3.303597453807291030e-04,-1.121267336971056971e-03
-6.850547758653156155e-03,1.878541557233546155e-04,-1.201857584372061777e-03
-6.896080796210498319e-03,6.123986454045227948e-04,-8.830555931761458919e-04
-6.302697373474110479e-03,1.061488052056880479e-03,-8.921816581220804072e-04
-6.551520806732122858e-03,1.862355046033290027e-03,-4.516789191421702061e-04
-7.125367956043558194e-03,1.209471611488797255e-03,-1.573354379547571872e-04
-7.487231456256827899e-03,1.488949027562150090e-03,-4.744613121789098618e-04
-8.226535547369425924e-03,2.239181064614944282e-03,-1.297983411249170572e-04
-7.435788368250407197e-03,2.162631692875423197e-03,-6.621099976948396394e-04
-7.154455914439351166e-03,2.586063831298750747e-03,-7.067953495660272457e-04
-6.452419826812012989e-03,3.288026663160628291e-03,-1.727913536090973671e-03
-7.234452996401989286e-03,2.682680364098133808e-03,-1.598481446974080048e-03
-6.761379762123844589e-03,2.680126722000780465e-03,-1.899308204165811803e-03
