pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999970500000401e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099999988539232376e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.100000006577997169e+01,1.200000000000009805e+02,2.359105264241199334e-07
3.100000024617540717e+01,1.200000000000032259e+02,3.713565361933048753e-07
3.100000042657157806e+01,1.200000000000107292e+02,1.845025528190890497e-07
3.100000060696643800e+01,1.200000000000131450e+02,-1.473211805100576352e-07
3.100000078736315601e+01,1.200000000000181615e+02,1.204511604776123610e-07
3.100000096776674141e+01,1.200000000000210321e+02,4.546024173926199812e-07
3.100000114817636643e+01,1.200000000000185594e+02,4.763042381028921802e-07
3.100000132858259860e+01,1.200000000000196110e+02,7.022244307044814581e-07
3.100000150898450002e+01,1.200000000000190710e+02,1.140866439720675402e-06
3.100000168938500877e+01,1.200000000000207478e+02,2.069751353742765414e-06
3.100000186978457606e+01,1.200000000000168541e+02,2.739831385010140081e-06
3.100000205017584065e+01,1.200000000000243432e+02,3.874805814817872000e-06
3.100000223057059756e+01,1.200000000000356124e+02,4.783700406464896182e-06
3.100000241096442011e+01,1.200000000000565024e+02,5.725097926255149121e-06
3.100000259135375202e+01,1.200000000000837730e+02,6.323670414729359476e-06
3.100000277173996466e+01,1.200000000001077751e+02,5.678841308452744273e-06
3.100000295212684165e+01,1.200000000001416964e+02,4.520885252315851453e-06
3.100000313252691697e+01,1.200000000001821689e+02,3.733457786966897311e-06
3.100000331292708822e+01,1.200000000002252563e+02,2.965159649089576336e-06
3.100000349332117366e+01,1.200000000002662688e+02,1.238217985850233437e-06
3.100000367372228638e+01,1.200000000003044107e+02,1.218269080854264823e-07
3.100000385411922466e+01,1.200000000003350920e+02,-1.482928442979704847e-06
3.100000403452354902e+01,1.200000000003718839e+02,-3.131493980063388746e-06
3.100000421492817182e+01,1.200000000004067999e+02,-5.181230983997230411e-06
3.100000439533777907e+01,1.200000000004397407e+02,-7.180560643582664621e-06
3.100000457574312662e+01,1.200000000004733351e+02,-1.070126571963956767e-05
3.100000475615619067e+01,1.200000000005027943e+02,-1.407002051565819707e-05
3.100000493657429601e+01,1.200000000005349534e+02,-1.704688783652572596e-05
3.100000511698880246e+01,1.200000000005598224e+02,-1.992414947652133424e-05
3.100000529740581712e+01,1.200000000005881589e+02,-2.254535295014235740e-05
3.100000547780769367e+01,1.200000000006202470e+02,-2.500224734167152664e-05
3.100000565821333609e+01,1.200000000006499192e+02,-2.779981409761817142e-05
3.100000583862206227e+01,1.200000000006767351e+02,-3.014594147669138701e-05
3.100000601903694175e+01,1.200000000007013199e+02,-3.262874216686936974e-05
3.100000619944472646e+01,1.200000000007388934e+02,-3.459843528770303439e-05
3.100000637984982177e+01,1.200000000007785701e+02,-3.639960817053233502e-05
3.100000656025544288e+01,1.200000000008068355e+02,-3.804696330000215864e-05
3.100000674065785233e+01,1.200000000008352856e+02,-4.015280420075720714e-05
3.100000692105587419e+01,1.200000000008656826e+02,-4.279860843895265539e-05
3.100000710144956884e+01,1.200000000008969891e+02,-4.533198484853738134e-05
3.100000728184281229e+01,1.200000000009302141e+02,-4.792478993984836686e-05
