ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581308534365960396e-03,-1.803922928795357789e-05,-2.151867244086849273e-03
3.581308527590936278e-03,-1.803922928744912233e-05,-2.151867255362382731e-03
3.581308520815913027e-03,-1.803922928694466678e-05,-2.151867266637915322e-03
3.581308514040888909e-03,-1.803922928644021800e-05,-2.151867277913448780e-03
3.581308507265865658e-03,-1.803922928593575906e-05,-2.151867289188981371e-03
3.581308500490841540e-03,-1.803922928543130689e-05,-2.151867300464514830e-03
3.581308493715817422e-03,-1.803922928492685134e-05,-2.151867311740047421e-03
3.581308486940793304e-03,-1.803922928442239917e-05,-2.151867323015580445e-03
3.581308480165769186e-03,-1.803922928391794701e-05,-2.151867334291113470e-03
3.581308473390745935e-03,-1.803922928341348807e-05,-2.151867345566646494e-03
3.581308466615720949e-03,-1.803922928290903590e-05,-2.151867356842179085e-03
3.581308459840697699e-03,-1.803922928240458374e-05,-2.151867368117712110e-03
3.581308453065673147e-03,-1.803922928190012818e-05,-2.151867379393244701e-03
3.581308446290649029e-03,-1.803922928139567263e-05,-2.151867390668777726e-03
3.581308439515624911e-03,-1.803922928089121707e-05,-2.151867401944310317e-03
3.581308432740600792e-03,-1.803922928038676491e-05,-2.151867413219843341e-03
3.581308425965576674e-03,-1.803922927988230935e-05,-2.151867424495375932e-03
3.581308419190551689e-03,-1.803922927937785719e-05,-2.151867435770908957e-03
3.581308412415527571e-03,-1.803922927887340163e-05,-2.151867447046441548e-03
3.581308405640503453e-03,-1.803922927836894947e-05,-2.151867458321974139e-03
3.581308398865478901e-03,-1.803922927786449391e-05,-2.151867469597506730e-03
3.581308392090453915e-03,-1.803922927736003836e-05,-2.151867480873039754e-03
3.581308385315429797e-03,-1.803922927685558281e-05,-2.151867492148571911e-03
3.581308378540404812e-03,-1.803922927635113064e-05,-2.151867503424104936e-03
3.581308371765380694e-03,-1.803922927584667848e-05,-2.151867514699637093e-03
3.581308364990356142e-03,-1.803922927534222292e-05,-2.151867525975170118e-03
3.581308358215332024e-03,-1.803922927483777076e-05,-2.151867537250702275e-03
3.581308351440307038e-03,-1.803922927433331181e-05,-2.151867548526235300e-03
3.581308344665282053e-03,-1.803922927382885965e-05,-2.151867559801767457e-03
3.581308337890257501e-03,-1.803922927332440409e-05,-2.151867571077300482e-03
3.581308331115232516e-03,-1.803922927281995193e-05,-2.151867582352832639e-03
3.581308324340207530e-03,-1.803922927231549976e-05,-2.151867593628365230e-03
3.581308317565182978e-03,-1.803922927181104082e-05,-2.151867604903896954e-03
3.581308310790157993e-03,-1.803922927130659204e-05,-2.151867616179429545e-03
3.581308304015133007e-03,-1.803922927080213310e-05,-2.151867627454961702e-03
3.581308297240108456e-03,-1.803922927029768093e-05,-2.151867638730494726e-03
3.581308290465083470e-03,-1.803922926979322538e-05,-2.151867650006026450e-03
3.581308283690057617e-03,-1.803922926928877321e-05,-2.151867661281559041e-03
3.581308276915033065e-03,-1.803922926878431766e-05,-2.151867672557091198e-03
3.581308270140008080e-03,-1.803922926827986211e-05,-2.151867683832623789e-03
3.581308263364983095e-03,-1.803922926777541333e-05,-2.151867695108155513e-03
3.581308256589957675e-03,-1.803922926727095100e-05,-2.151867706383688104e-03
3.581308249814932690e-03,-1.803922926676650222e-05,-2.151867717659220261e-03
3.581308243039907271e-03,-1.803922926626204667e-05,-2.151867728934751985e-03
3.581308236264882285e-03,-1.803922926575759111e-05,-2.151867740210284576e-03
3.581308229489856432e-03,-1.803922926525313556e-05,-2.151867751485817600e-03
3.581308222714831881e-03,-1.803922926474868339e-05,-2.151867762761348456e-03
3.581308215939805160e-03,-1.803922926424423123e-05,-2.151867774036881047e-03
3.581308209164780609e-03,-1.803922926373977567e-05,-2.151867785312412771e-03
3.581308202389754756e-03,-1.803922926323532690e-05,-2.151867796587944928e-03
3.581308195614729337e-03,-1.803922926273086457e-05,-2.151867807863477085e-03
3.581308188839703484e-03,-1.803922926222641240e-05,-2.151867819139009243e-03
3.581308182064678932e-03,-1.803922926172195685e-05,-2.151867830414540966e-03
3.581308175289653079e-03,-1.803922926121750807e-05,-2.151867841690073124e-03
3.581308168514627660e-03,-1.803922926071304913e-05,-2.151867852965604847e-03
3.581308161739601807e-03,-1.803922926020859357e-05,-2.151867864241136571e-03
3.581308154964576388e-03,-1.803922925970414479e-05,-2.151867875516668728e-03
3.581308148189550535e-03,-1.803922925919968585e-05,-2.151867886792200452e-03
3.581308141414524249e-03,-1.803922925869523369e-05,-2.151867898067732609e-03
3.581308134639498396e-03,-1.803922925819077813e-05,-2.151867909343264332e-03
3.581308127864472977e-03,-1.803922925768632258e-05,-2.151867920618795622e-03
3.581308121089447124e-03,-1.803922925718187041e-05,-2.151867931894327346e-03
