pos_lat (deg),pos_lon (deg),pos_alt (m)
3.051999999999999602e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000018040568463e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.052000036080703183e+01,1.199999999999953815e+02,-2.072982784433559014e-07
3.052000054121170436e+01,1.199999999999916440e+02,-4.510153036226242002e-07
3.052000072162196531e+01,1.199999999999922835e+02,-1.038178866964392180e-06
3.052000090203262417e+01,1.199999999999899956e+02,-1.530093577260985532e-06
3.052000108244198984e+01,1.199999999999814406e+02,-2.388312225453346275e-06
3.052000126285502901e+01,1.199999999999680540e+02,-4.611402783351821961e-06
3.052000144326702369e+01,1.199999999999542695e+02,-7.052020699357250764e-06
3.052000162367844993e+01,1.199999999999415934e+02,-8.719341332155379834e-06
3.052000180409785557e+01,1.199999999999356959e+02,-1.070901616397006507e-05
3.052000198452146051e+01,1.199999999999404565e+02,-1.265368413133384258e-05
3.052000216494199236e+01,1.199999999999416787e+02,-1.377486029618994206e-05
3.052000234537078427e+01,1.199999999999399449e+02,-1.510604546038347472e-05
3.052000252580448247e+01,1.199999999999434976e+02,-1.559560570794001755e-05
3.052000270624112943e+01,1.199999999999452029e+02,-1.592559685128172670e-05
3.052000288668290295e+01,1.199999999999436824e+02,-1.593614331656512914e-05
3.052000306712628230e+01,1.199999999999417497e+02,-1.680785869886602802e-05
3.052000324757323924e+01,1.199999999999317453e+02,-1.694645206852878367e-05
3.052000342802712396e+01,1.199999999999250093e+02,-1.634966797524116882e-05
3.052000360847927851e+01,1.199999999999281073e+02,-1.571768448902142765e-05
3.052000378892653387e+01,1.199999999999270131e+02,-1.450491877917654651e-05
3.052000396937052074e+01,1.199999999999268425e+02,-1.249499079900712015e-05
3.052000414981752741e+01,1.199999999999172928e+02,-1.035092543761531451e-05
3.052000433027335191e+01,1.199999999999125606e+02,-8.464891152740597468e-06
3.052000451072920839e+01,1.199999999999023856e+02,-6.844191626313079848e-06
3.052000469118500803e+01,1.199999999999003251e+02,-4.810590154577405222e-06
3.052000487163658349e+01,1.199999999998968150e+02,-1.993485261811963090e-06
3.052000505208976122e+01,1.199999999998935323e+02,1.167216922406461674e-06
3.052000523254233499e+01,1.199999999998851337e+02,4.710341851945819768e-06
3.052000541300274605e+01,1.199999999998897096e+02,8.021185990692688894e-06
3.052000559346391384e+01,1.199999999998909175e+02,1.136105527573665187e-05
3.052000577393273417e+01,1.199999999998934754e+02,1.519099082933589641e-05
3.052000595438597585e+01,1.199999999999001261e+02,1.856774360453428838e-05
3.052000613484050717e+01,1.199999999999061799e+02,2.189262827118970150e-05
3.052000631529169539e+01,1.199999999999150333e+02,2.455218195323671291e-05
3.052000649573944102e+01,1.199999999999194387e+02,2.713362834539724441e-05
3.052000667618480279e+01,1.199999999999207034e+02,2.948572237255396195e-05
3.052000685663185919e+01,1.199999999999177476e+02,3.164363818234211783e-05
3.052000703707603790e+01,1.199999999999143654e+02,3.331199811159466303e-05
3.052000721751518952e+01,1.199999999999072742e+02,3.435418834353657106e-05
3.052000739795524353e+01,1.199999999999020588e+02,3.480952428081507627e-05
3.052000757839771694e+01,1.199999999998965876e+02,3.462035967461595453e-05
3.052000775884519967e+01,1.199999999998926086e+02,3.474877154679994638e-05
3.052000793929468969e+01,1.199999999998891269e+02,3.433706920505404098e-05
3.052000811975513983e+01,1.199999999998854463e+02,3.366770175916412671e-05
3.052000830021765410e+01,1.199999999998790798e+02,3.203866670409999553e-05
3.052000848068085759e+01,1.199999999998683364e+02,3.015033956024664786e-05
3.052000866113990796e+01,1.199999999998549782e+02,2.750618174781403437e-05
3.052000884160683825e+01,1.199999999998381099e+02,2.452401713791273302e-05
3.052000902208175148e+01,1.199999999998201758e+02,2.194320164600147095e-05
3.052000920256061178e+01,1.199999999998091624e+02,1.874609322550031723e-05
3.052000938304614053e+01,1.199999999997993854e+02,1.584335884238508764e-05
3.052000956352832617e+01,1.199999999997835829e+02,1.287311437347010835e-05
3.052000974400612066e+01,1.199999999997691589e+02,9.686373607889801966e-06
3.052000992448790484e+01,1.199999999997516227e+02,7.208401579960668556e-06
3.052001010496594802e+01,1.199999999997415472e+02,4.637045012809065588e-06
3.052001028543993399e+01,1.199999999997302780e+02,1.466623840118086286e-06
3.052001046590877920e+01,1.199999999997161098e+02,-2.142734453732414332e-06
3.052001064638331940e+01,1.199999999997086206e+02,-5.557306900569510406e-06
3.052001082685488598e+01,1.199999999997125997e+02,-9.411689063936335480e-06
3.052001100732139705e+01,1.199999999997205578e+02,-1.417697209469409411e-05
3.052001118778907340e+01,1.199999999997274074e+02,-1.989062431590903320e-05
3.052001136825819216e+01,1.199999999997359481e+02,-2.589458136644972512e-05
3.052001154873033073e+01,1.199999999997453699e+02,-3.120869253317908119e-05
3.052001172920319050e+01,1.199999999997602771e+02,-3.643458013207165097e-05
3.052001190967214583e+01,1.199999999997782965e+02,-4.220022533054594555e-05
3.052001209013467431e+01,1.199999999997828439e+02,-4.838785414060387663e-05
3.052001227059491839e+01,1.199999999997885993e+02,-5.368141387930965231e-05
3.052001245105660843e+01,1.199999999997960032e+02,-5.899883989652487400e-05
3.052001263151636579e+01,1.199999999997980638e+02,-6.542943052003505409e-05
3.052001281197461324e+01,1.199999999997949800e+02,-7.267590563746113310e-05
3.052001299242919075e+01,1.199999999997884146e+02,-8.050177675934409513e-05
3.052001317288073778e+01,1.199999999997767475e+02,-8.841957220720476354e-05
3.052001335332678167e+01,1.199999999997621671e+02,-9.648607377081038069e-05
3.052001353377555759e+01,1.199999999997536122e+02,-1.047735372210155109e-04
3.052001371422885612e+01,1.199999999997444320e+02,-1.136601549985492393e-04
3.052001389467832482e+01,1.199999999997400266e+02,-1.231778985785352866e-04
3.052001407512308617e+01,1.199999999997350670e+02,-1.323305401653132509e-04
3.052001425556919756e+01,1.199999999997309175e+02,-1.418894374615255237e-04
3.052001443601593778e+01,1.199999999997251194e+02,-1.514593429169988343e-04
3.052001461646654690e+01,1.199999999997202309e+02,-1.610571643107748790e-04
3.052001479692476948e+01,1.199999999997163940e+02,-1.703151430192917609e-04
3.052001497738112334e+01,1.199999999997062616e+02,-1.793456731755426511e-04
3.052001515783001295e+01,1.199999999996949640e+02,-1.886331381518597519e-04
3.052001533827864321e+01,1.199999999996896918e+02,-1.980405412974302131e-04
3.052001551872495710e+01,1.199999999996814495e+02,-2.074809462786423708e-04
3.052001569917461055e+01,1.199999999996776410e+02,-2.163440441442180805e-04
3.052001587962614337e+01,1.199999999996766178e+02,-2.255421723034324165e-04
3.052001606007744883e+01,1.199999999996728235e+02,-2.351458107323455959e-04
3.052001624053157514e+01,1.199999999996694129e+02,-2.446412053808842604e-04
3.052001642098326428e+01,1.199999999996677928e+02,-2.538622905515053709e-04
