ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000002361195328e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000026822390353e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000051283584668e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000075744780048e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000100205975073e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000124667170098e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000149128364413e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000173589559438e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000198050754463e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000222511948778e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000246973144158e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000271434339183e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000295895534208e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000320356728523e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000344817923548e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000369279118573e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000393740313598e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000418201507912e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000442662703293e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000467123898318e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000491585093343e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000516046287657e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000540507482683e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000564968677708e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000589429872022e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000613891067403e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000638352262428e+01,1.209999997790000066e+02,9.999997790000000331e-01
3.100000662813457453e+01,1.209999997790000066e+02,9.999997790000000331e-01
