Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.188235214342932695e-04,-4.604819269319977899e-05,5.642403850082026247e-05
-3.282812553177843671e-04,-2.485510409530071658e-04,3.182194533649250934e-04
-5.763439261288954641e-04,-1.803713578212885749e-04,6.122188223676393575e-04
-2.755295264748105761e-04,-3.313768208014393826e-04,7.631318372987178902e-04
-9.022237655694722485e-04,-1.601704242674525838e-04,1.390417645991859959e-03
-1.284811235143863218e-03,-4.685776734135516162e-04,1.738584404119336785e-03
-1.742420178616173017e-03,-3.641199583786474260e-04,1.835021284841131632e-03
-1.363424650157473231e-03,-4.358384867977165272e-04,1.891482976853027173e-03
-7.531510457544753762e-04,-6.850893597842561524e-04,3.203183615938550669e-03
-5.141299594420625785e-04,-2.422530559208649977e-04,3.005903322459844290e-03
-3.102373734313637306e-04,-3.669770793908501698e-04,3.479993513394443079e-03
3.348864473782269175e-04,-2.327505042633538034e-04,3.027584043664191885e-03
7.170831324094914441e-04,-8.267303644353845335e-05,3.194704951576576683e-03
1.099958219278703107e-03,3.671358252052110628e-04,3.725184279846030337e-03
3.968719000477780902e-04,3.805500485792262066e-04,3.307949427365374558e-03
7.971191718417654226e-04,4.943082752903181542e-04,2.968016433821820451e-03
9.465572527002513465e-04,4.740045221975141903e-05,3.022061257197750008e-03
9.388418937948917690e-04,3.020696972360454941e-07,2.996501964325721645e-03
8.175588131147069012e-06,5.201619015788353471e-04,2.412021361825866881e-03
2.218668247460216193e-04,7.752579116992502819e-04,3.098712555873811385e-03
2.183558355901378458e-04,9.071023334175064030e-04,3.092806454818075156e-03
-5.264107318896393307e-04,1.364126007133155622e-03,3.192323595130852967e-03
-1.021642221860053455e-03,1.350858245932639191e-03,3.018693830992198041e-03
-1.003118824733950296e-03,2.567687491968719156e-03,3.656327955112439673e-03
-1.842688297600306906e-03,2.265173609760441891e-03,4.193206549885764196e-03
-1.894164685645072883e-03,1.611256373861705412e-03,4.279300228434780411e-03
-2.344066652312246004e-03,2.066024352459667427e-03,4.500093478911609303e-03
-1.775664255382353651e-03,1.996465874190871386e-03,4.136968720573334056e-03
-2.329747491245920746e-03,1.779919652308044418e-03,4.607243542361127812e-03
-1.943130870715301670e-03,1.257315887425486563e-03,4.439193579261016889e-03
-1.583602170646392559e-03,1.560660506912382468e-03,4.039416765006582054e-03
-1.566948451114130725e-03,1.491230940716668698e-03,3.867169125912987230e-03
-2.314757975631247418e-03,1.282159324611431431e-03,4.228470732866173795e-03
-1.596591575987048707e-03,8.769626991603533209e-04,4.311922366909480379e-03
-1.930667262823414351e-03,1.087011407175838976e-03,4.347272506937408833e-03
-1.705027339100292786e-03,7.203873991975045469e-04,4.444466303852630772e-03
-2.285396183872582393e-03,6.708574891294950089e-04,5.112179359307369129e-03
-2.452387822853596341e-03,8.335808812547451738e-04,5.272856594722861480e-03
-2.751407283490604674e-03,3.102044506869018744e-04,5.235771154259927056e-03
-2.595743546854992461e-03,5.288352710942249369e-04,4.635233828801594083e-03
-2.844682619274765435e-03,8.577329255133127371e-04,4.356915610849928198e-03
-3.548731508572230617e-03,1.034935526064975067e-03,4.464950096074179510e-03
-4.072036723321562600e-03,5.569805234390354937e-04,4.465858435715896156e-03
-4.034497241360592706e-03,1.195543734978773075e-04,4.240125564771078832e-03
-4.587007724363869818e-03,-6.335694244065238727e-04,4.144861476055153315e-03
-4.461752708666926609e-03,-6.514766954914314899e-04,4.017646850171083424e-03
-4.497131622990673504e-03,-8.306520145767157855e-04,3.747023587131863460e-03
-4.241088065699194845e-03,-1.091845753850161473e-03,3.499590516721491889e-03
-3.875110331671834281e-03,-1.294497929051534411e-03,2.937500968173800252e-03
-4.272495142600205367e-03,-1.516650596212267737e-03,3.523789511493544396e-03
-4.277517761107249052e-03,-1.964307650863734208e-03,3.546067137924042382e-03
-4.245812507292300031e-03,-2.846695931955656091e-03,3.370697742074843604e-03
-4.236315264458772635e-03,-3.109744555553877864e-03,2.861421740487497985e-03
-4.412211729947083765e-03,-3.459886082462527383e-03,2.773807500238849571e-03
-4.343826745067932982e-03,-3.726330716951507631e-03,3.377853536342347810e-03
-4.451190356039676742e-03,-3.271974294488132207e-03,3.065546746703259710e-03
-4.574302241079301196e-03,-3.092455922311517554e-03,4.042169861270175808e-03
-4.478353969269971598e-03,-2.789345989222655545e-03,4.464762485211519125e-03
-4.441639218793114532e-03,-3.540166682315727762e-03,3.510679398573193603e-03
-3.685190449872604527e-03,-3.773468416185550307e-03,3.298274672936612160e-03
-4.105830323976235145e-03,-3.679787787036510951e-03,3.287295668772616253e-03
-4.443531772523484982e-03,-3.730764274959420812e-03,3.074316163109090585e-03
-4.508386038750222292e-03,-3.993972947154887654e-03,2.899812343784334209e-03
-4.014118251605595412e-03,-4.290707634187929109e-03,3.273517777366451251e-03
-2.987199372121581657e-03,-4.584828005370198203e-03,2.616147592823963620e-03
-3.634474781783279124e-03,-4.194151397554939618e-03,3.834647524538233650e-03
-4.226667594922234664e-03,-4.392337408932409266e-03,3.931744822679321405e-03
-4.334631761697792761e-03,-4.284521105590354505e-03,3.610157514878829799e-03
-4.583530639745035315e-03,-4.343830087146144381e-03,4.299305261281679245e-03
-4.736965144639294564e-03,-4.485142464207686301e-03,3.876979939238616585e-03
-5.084435975661949665e-03,-4.780315174532956922e-03,3.981033407668910055e-03
-4.928942860847496978e-03,-5.169048029298473242e-03,4.065665596353085394e-03
-4.444508885200996497e-03,-5.489250867143177781e-03,3.395662542506160900e-03
-3.858301885568638564e-03,-5.337122718883762981e-03,3.531830038195708874e-03
-3.516792157622697368e-03,-4.840061322846403793e-03,3.079660319395167989e-03
-3.924342704515641940e-03,-4.550481375929128422e-03,2.834000049217982702e-03
