gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.887186705005296228e-02,-3.242274871830684579e-02,-3.002787199483566635e-02
3.850203706039705132e-02,2.284914817984049634e-02,1.985864067656423551e-02
1.808036015086158382e-02,8.996350370710266484e-03,8.883960075777636023e-02
-3.716837065336205115e-02,1.891384270786896022e-03,-4.928320952105397701e-04
-4.557778434325817675e-03,-5.502367357396294872e-02,-4.764834210749496757e-02
1.246407842001968046e-02,-3.008930301189076742e-02,1.239741992548333387e-02
1.336132473105942561e-02,-1.403918974873950495e-02,8.222288028725231734e-04
3.518136448318607418e-02,4.932572178035288246e-02,2.593247640902456366e-02
1.769287400700486970e-02,4.691195081664110977e-02,-3.718396430638795658e-02
1.670989955268893656e-02,8.962153422451421547e-02,-1.348640242230936259e-02
-8.183254449757983162e-02,6.628826173303650759e-02,-8.831814761435238803e-02
-2.876887313759007164e-02,-4.455940520112999792e-02,-2.620332039804955382e-02
-1.464917192634995757e-02,-8.951183422028698156e-02,4.100887551191567670e-02
4.964834286577546330e-02,2.927267764275120684e-02,-1.418477827089825553e-02
4.901098562905050263e-03,1.960333065965867358e-02,2.881586008701516113e-02
6.408276171936018450e-02,2.397813986937049387e-03,-3.311469755653374814e-02
2.731463884179948648e-02,-8.766479662656508076e-02,1.115673126101819970e-02
-9.872079279536050134e-02,8.880472926659512510e-04,3.341599929554955190e-02
-4.741245764545160696e-02,9.682197103648335079e-02,8.578551924554613656e-03
-2.036891319454768243e-02,-4.277441857596135655e-02,4.596739327455432594e-02
6.050143363351462300e-02,3.127951361118718604e-02,-6.990980884568610831e-02
-3.069959110147682784e-03,1.222448104609980164e-02,-2.116853214621346180e-02
-3.790858066434058676e-02,-2.632754737635685863e-02,1.598736003001473976e-02
1.095937643176005984e-02,-5.519856283278649911e-02,-5.867954433111997881e-02
3.071145509501746473e-02,-3.662958081506228342e-02,4.990468997649392946e-02
4.269212206614513005e-02,-6.706679576524993136e-02,7.652111844132297724e-02
1.601795656467594128e-02,3.574988294953351103e-02,1.290201357061148725e-02
1.084082098791200148e-02,5.379195952454067509e-02,2.340199484819749029e-02
-3.431621425435838618e-02,5.783654118655944670e-02,-1.620336126023759569e-03
-7.527623143157673863e-03,3.865653464712517917e-02,3.692994376123896749e-02
6.568479046294825596e-02,-3.104316780797221342e-02,2.394773435614585069e-02
3.786693567990952712e-03,8.057443057515836782e-02,-7.137617657684659951e-03
6.643003713538668011e-03,-5.549095428147712838e-02,4.023763690413893757e-02
-6.397323943406447999e-02,2.166514337300916651e-02,1.644163449076380601e-03
2.563496127040391578e-02,2.818145273365767547e-02,-4.690473357971378793e-02
1.238049647979579636e-02,2.488509054094003095e-02,-9.431581167217970019e-02
6.055223905343921215e-02,-1.902636985473957210e-02,-2.160649663281430030e-02
2.521052788486866786e-02,-1.797447313599559796e-02,-3.642616350223730481e-02
5.667425119262768304e-03,-1.120828489856072890e-01,-1.436669654200042716e-02
-3.489722281437906276e-02,-5.907315891964159266e-02,3.184368021524659059e-02
8.153953147444695237e-02,1.003444579629468245e-02,2.349935533572814969e-02
-9.342788561755845057e-04,1.640772070672243121e-01,-7.033597610003397560e-02
3.101882549834229785e-02,-3.488517992436692555e-02,1.595656648019439655e-02
9.249140486249321502e-03,-1.901763422505335990e-02,-1.878310814110499202e-02
-1.227318254726731360e-02,-4.612088593046127782e-02,4.667770086328913021e-02
-4.295062402496236525e-04,7.527552138013324234e-02,2.144842799078628195e-02
-2.575950287881073608e-02,4.867634836770412532e-03,1.644627320105511437e-02
5.593452075845327040e-03,2.454154858805304706e-02,-6.515346023814710952e-02
7.709166826056869544e-03,-1.906082725613991030e-02,-1.753092068672759685e-02
-4.169274452891959942e-02,-4.067883950057932935e-02,-2.738905637282374687e-03
