vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000031966445443121e+00,-5.994112079428905306e-07,-5.719898059886136476e-05
1.999974904920094110e+00,-9.139085581161149273e-06,4.527857849404514322e-06
2.000047437917898741e+00,-9.052241597475909203e-06,2.197724498172378018e-05
2.000166151061447017e+00,1.787089081846710459e-05,-6.775132603096206365e-06
2.000183652513826793e+00,-6.805669396892117401e-05,-1.113239958516769508e-04
2.000122369065381989e+00,-1.814064565910606460e-04,-1.008679982499966838e-04
2.000195037638919260e+00,-2.109520525257116267e-04,-1.172330542555760185e-04
2.000195375392474606e+00,-2.512671470054490515e-04,-1.264310628985743795e-04
2.000173866134935530e+00,-2.314499908399395012e-04,-9.158039565060289771e-06
2.000147816103519105e+00,-1.354629894237754256e-04,2.656609356092339550e-05
2.000248373400220991e+00,-1.272204487275403056e-04,1.641083622328932251e-04
2.000234587170646172e+00,-1.074435117432992741e-04,1.322943708145023450e-04
2.000207908514867849e+00,-2.059372423850338685e-04,9.181982142486033759e-05
2.000221388029995939e+00,-2.534277006169600348e-04,8.513037975397741625e-05
2.000181909956290749e+00,-2.923768378830793324e-04,2.218926661638353939e-05
2.000141945138282917e+00,-3.064132109161890908e-04,-4.449258889927246630e-05
2.000014858611502966e+00,-3.671829862887517016e-04,-3.243539226503234282e-06
1.999985718804365487e+00,-3.810773901100058874e-04,9.531752584118454911e-06
1.999947574047592491e+00,-3.851412313907115817e-04,-2.932151566050817236e-05
1.999945171385013598e+00,-3.684033314793601311e-04,1.147468294923235924e-05
1.999958627892336915e+00,-3.882644337274614795e-04,1.747303929446231721e-06
1.999978814435023677e+00,-4.776804367691996045e-04,-5.177544323795298647e-06
1.999969706467850550e+00,-4.846666780008838677e-04,-2.516894643323532089e-05
1.999966380249587061e+00,-5.152758736680743438e-04,-8.481299260239251946e-06
2.000029453068777219e+00,-5.200560860796622472e-04,-2.468000541843473795e-06
2.000006650488011406e+00,-4.892860206491767222e-04,5.843406373949449359e-05
1.999945072308755289e+00,-5.977011212350307650e-04,1.310527218871220651e-04
1.999941880832408092e+00,-5.030133702014138661e-04,1.202820629040462277e-04
1.999889793027993523e+00,-5.196406719975091033e-04,1.396680368503324017e-04
1.999794793198435006e+00,-4.683461196439468949e-04,9.980558410514371245e-05
1.999728983790737491e+00,-4.351367284398194530e-04,8.813679554537765957e-05
1.999655193788261620e+00,-5.194129660540007043e-04,6.310263273981870378e-05
1.999581200797913461e+00,-5.081658876788894708e-04,9.972254910620251571e-05
1.999574933048014147e+00,-5.200728392962971789e-04,1.347267601889356146e-04
1.999522370620110401e+00,-5.142817904615400865e-04,9.688312959684833585e-05
1.999485469074963495e+00,-5.203338222844989484e-04,1.470950602138334313e-04
1.999461495377767184e+00,-5.401768360789298978e-04,1.507039062320387351e-04
1.999430705537220021e+00,-5.799016722362321371e-04,1.317972463896855762e-04
1.999341430699650646e+00,-5.435437825525907176e-04,4.234758575942771752e-05
1.999248848462758410e+00,-4.672394429765423188e-04,-2.404578017980532633e-05
1.999240386723527330e+00,-3.825701845646340207e-04,1.286928439905491274e-05
1.999229232296048320e+00,-3.947755585470277893e-04,-6.844764523837976557e-05
1.999206614137748250e+00,-3.981967508617889444e-04,-6.218986234549317383e-05
1.999179569243000110e+00,-4.308305946047320356e-04,-1.012642552600670422e-04
1.999121575853075594e+00,-3.402820652448991295e-04,-1.384530856660973685e-04
1.999079062473845259e+00,-3.685686841147800151e-04,-1.601194318050053970e-04
1.999079555950243892e+00,-2.381875371221760566e-04,-7.973291221353565386e-05
1.999143453188479080e+00,-1.071149768399131893e-04,-4.380481246217460733e-05
1.999090004761282735e+00,-3.916742681169541529e-05,-9.629663063755438540e-05
