vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000012697388880323e+00,-1.924991945618035150e-06,-9.028804866232161916e-06
2.000021673712408354e+00,1.591815470695756834e-06,8.073562371738675814e-05
2.000031779891614292e+00,3.986393719474503542e-05,1.917950699464241707e-04
2.000029753524110276e+00,1.003869978562840765e-04,1.140431409374157421e-04
1.999995755262328423e+00,1.186310915967129853e-04,1.171622773050540287e-04
1.999978048071673786e+00,1.600233809629636179e-04,1.161370273671773342e-04
1.999922597247118849e+00,1.997351948699867762e-04,1.040518297952926967e-04
1.999953180071838421e+00,2.106555159728431409e-04,7.026251181315392347e-05
1.999990234131162170e+00,2.394686029859353037e-04,1.019764355581838404e-04
1.999990606676969263e+00,2.769670883636172381e-04,9.862388362979340739e-05
1.999918246472021766e+00,3.215255586685797904e-04,1.062872521961042311e-04
1.999866596480032399e+00,2.118408719446384313e-04,5.050757600761319148e-05
1.999812235506517766e+00,1.920090678851703694e-04,2.461868226313671705e-05
1.999769437023802388e+00,1.427528932902130719e-04,4.672346315680197984e-05
1.999815949413343397e+00,1.740786233852131154e-04,6.730429202996617249e-05
1.999810996024028231e+00,1.658767984663579958e-04,1.110541747438409225e-04
1.999776691401824236e+00,1.522652274719722275e-04,1.044037031475605589e-04
1.999775462854792796e+00,2.353251322412977064e-04,9.496522072377703411e-05
1.999743531906895466e+00,2.667870840723425042e-04,8.914684883928781654e-05
1.999750381957234424e+00,2.983833561214197807e-04,1.538692984193322142e-04
1.999689889109260932e+00,2.704822572226327909e-04,1.382795739156029438e-04
1.999776275186623709e+00,2.746748658147439895e-04,2.080451795033557468e-04
1.999790746689125154e+00,2.751999386877095988e-04,2.610963828177612642e-04
1.999813385414973999e+00,2.097973999445883089e-04,2.464898456615877576e-04
1.999847283895135774e+00,1.059469237355475853e-04,2.166838073727890795e-04
1.999754613910359691e+00,7.619495132804912901e-05,1.724707599166854118e-04
1.999792373357429209e+00,3.404276841485900869e-05,2.671875246788828618e-04
1.999680125918794849e+00,3.033967134652360893e-05,2.531722418176015005e-04
1.999719648108198022e+00,2.719758842462398525e-05,3.073308249927395692e-04
1.999732677980159634e+00,-5.503770923070065268e-05,3.921576914463100589e-04
1.999724893110043311e+00,-8.128192379271076743e-06,3.844191696715884045e-04
1.999840549546708646e+00,-9.406674335677447468e-06,4.541634479104469544e-04
1.999773206386525892e+00,1.392420664402405699e-05,4.083700238359214314e-04
1.999866134263707851e+00,-3.102503941485124724e-05,4.093662209099374074e-04
1.999927021031439489e+00,3.809076079112661299e-05,4.805657138877957382e-04
1.999962231788371181e+00,5.019654816988763392e-05,4.489553820051973452e-04
1.999897443207103498e+00,5.314948091207767985e-05,4.386534643842702444e-04
1.999940969985847694e+00,9.272101113117711148e-05,3.839202468338573869e-04
1.999964986849147364e+00,1.225250002785577318e-04,3.483657791585563078e-04
1.999953169429769639e+00,3.172272631959019797e-05,3.986996093502702464e-04
1.999911297510372554e+00,5.429491053287145090e-05,4.256358785098338354e-04
2.000018333040151752e+00,9.375993838669897419e-05,4.691846629147484169e-04
2.000007680241564945e+00,1.036339388920491785e-04,4.142082658981931687e-04
2.000024171930510075e+00,1.418850613731562462e-04,4.710539503933920008e-04
2.000059090661749028e+00,9.307226718359854823e-05,5.436670573979826993e-04
1.999993672091521679e+00,4.777030430744410986e-05,5.171684792683938848e-04
2.000023302895895583e+00,6.285898304296472564e-05,5.801419985127251409e-04
2.000017250591222595e+00,6.536351138729141759e-05,6.811885847704628443e-04
2.000053027470105604e+00,9.823324758546651196e-05,7.246074700559617613e-04
2.000016584751354909e+00,1.280582038476382181e-04,7.368001703425181058e-04
2.000049837856628709e+00,1.365491220407444501e-04,7.115264696401938987e-04
1.999992664822987987e+00,1.552372276456365989e-04,7.294760088279521023e-04
1.999902158062351276e+00,1.616535170594051308e-04,7.350351715189541897e-04
1.999872090853760609e+00,1.352487471323566637e-04,7.656700815481712981e-04
1.999957187148623694e+00,2.649710323466578175e-04,8.080134554378284048e-04
2.000029045831961838e+00,2.755402534738227768e-04,6.920068674550855200e-04
1.999932911860073270e+00,1.820576706948636423e-04,7.581042947842511585e-04
1.999964756437468072e+00,6.574337079929408500e-05,7.801892208954615705e-04
1.999888603570934231e+00,5.311804568523882425e-05,8.194064829370156355e-04
1.999855378447865428e+00,7.628340427145381187e-05,7.411408462778015750e-04
1.999850367829707265e+00,9.089957497654581136e-05,7.015354126633011923e-04
1.999854521319286205e+00,8.232451102192503217e-05,6.473789412775243432e-04
1.999874328346913588e+00,6.435400118149091396e-06,5.998030406187051123e-04
1.999942974232482129e+00,1.010104934449510613e-04,5.122006052847983930e-04
1.999923470174095552e+00,7.106319442092424565e-05,4.779818669480662228e-04
1.999957583652107296e+00,2.538026226911687224e-04,5.915071743298832251e-04
1.999944415394231623e+00,2.047639405542842821e-04,5.138029789138615902e-04
1.999888098983024110e+00,1.755424919039171700e-04,5.138763167716833445e-04
1.999886029688546119e+00,7.751005681159191111e-05,5.535407303467425452e-04
1.999816804916220825e+00,4.490257836606524340e-05,5.669616248741277511e-04
1.999805213648354840e+00,-2.421411315668428133e-05,5.170835782630798854e-04
1.999744044020000500e+00,-8.294462995156329579e-05,5.341698942573214334e-04
1.999750167620174546e+00,-1.026397829041093444e-04,4.441544679757455471e-04
1.999712729895917640e+00,-6.746764826877958232e-05,4.836563720180652847e-04
1.999777564195446278e+00,5.677015211357923342e-06,5.016834693562651718e-04
1.999826762898597954e+00,-2.039496021193459006e-05,4.927565594180247175e-04
1.999795903124351737e+00,-9.240758189828152111e-06,4.828165922153905575e-04
1.999813137136467578e+00,-6.658609529688231277e-05,4.559796937751660795e-04
1.999830723538690957e+00,-9.759515428467549275e-05,4.729528736757823357e-04
1.999799984226990235e+00,-5.554072029033533836e-05,4.232507378734191189e-04
1.999789255791414977e+00,-8.897892855900949634e-05,4.515962895111728654e-04
1.999847354937117627e+00,-6.085243875630398647e-05,4.665300614455794668e-04
1.999886781282925075e+00,-3.082391983807601437e-05,4.379382584822343895e-04
1.999860817888667430e+00,-1.118044088111138696e-04,4.345292465791668205e-04
1.999978423931414895e+00,-9.657583172690589713e-05,4.255012516693990293e-04
1.999993631682166706e+00,-1.396184253337111672e-04,4.714610732126117048e-04
1.999964482182635672e+00,-2.436206003257102601e-04,4.898314512756153259e-04
2.000033335481594676e+00,-3.013527229637058395e-04,4.611597713794323285e-04
2.000045199138398289e+00,-2.696542717241420242e-04,4.344351352624646915e-04
2.000024356843010942e+00,-3.426388612715425101e-04,3.948704179970470964e-04
2.000070808843998460e+00,-3.541492788721226602e-04,3.957131888855236609e-04
2.000072519372610547e+00,-3.480729102883984758e-04,4.120688876567252766e-04
1.999984938345504615e+00,-3.223044527793802148e-04,4.242130604134210095e-04
2.000002007838131313e+00,-2.381387518212566608e-04,3.984893403211131136e-04
2.000029758439430871e+00,-2.051519823277864847e-04,5.934830781631255043e-04
2.000090077579060210e+00,-2.525926164365940407e-04,4.753784056470901787e-04
2.000111031714705501e+00,-3.081168539659029718e-04,4.604832458212300460e-04
2.000152549254151424e+00,-3.348937348884665479e-04,4.764761656945513783e-04
2.000153377682903244e+00,-3.738612732170513227e-04,5.819914232214344792e-04
