ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581472023302414293e-03,-1.803924428731682700e-05,-2.151595129386220124e-03
3.581472016528241924e-03,-1.803924428681241549e-05,-2.151595140662277035e-03
3.581472009754069121e-03,-1.803924428630800060e-05,-2.151595151938334380e-03
3.581472002979896752e-03,-1.803924428580358909e-05,-2.151595163214391291e-03
3.581471996205723516e-03,-1.803924428529917080e-05,-2.151595174490448636e-03
3.581471989431551581e-03,-1.803924428479475591e-05,-2.151595185766505547e-03
3.581471982657377477e-03,-1.803924428429034101e-05,-2.151595197042562892e-03
3.581471975883205542e-03,-1.803924428378592950e-05,-2.151595208318619803e-03
3.581471969109032306e-03,-1.803924428328151461e-05,-2.151595219594676714e-03
3.581471962334859503e-03,-1.803924428277709971e-05,-2.151595230870734059e-03
3.581471955560686267e-03,-1.803924428227268481e-05,-2.151595242146790970e-03
3.581471948786513898e-03,-1.803924428176827331e-05,-2.151595253422847447e-03
3.581471942012340228e-03,-1.803924428126385841e-05,-2.151595264698904792e-03
3.581471935238166992e-03,-1.803924428075944690e-05,-2.151595275974961703e-03
3.581471928463994189e-03,-1.803924428025502862e-05,-2.151595287251018181e-03
3.581471921689820953e-03,-1.803924427975061372e-05,-2.151595298527075525e-03
3.581471914915648150e-03,-1.803924427924620221e-05,-2.151595309803132870e-03
3.581471908141474914e-03,-1.803924427874179070e-05,-2.151595321079189348e-03
3.581471901367301244e-03,-1.803924427823737242e-05,-2.151595332355246259e-03
3.581471894593128008e-03,-1.803924427773295752e-05,-2.151595343631303170e-03
3.581471887818955206e-03,-1.803924427722854263e-05,-2.151595354907359647e-03
3.581471881044781536e-03,-1.803924427672413112e-05,-2.151595366183416558e-03
3.581471874270608299e-03,-1.803924427621971622e-05,-2.151595377459473470e-03
3.581471867496434629e-03,-1.803924427571530810e-05,-2.151595388735529513e-03
3.581471860722261393e-03,-1.803924427521088982e-05,-2.151595400011586424e-03
3.581471853948087723e-03,-1.803924427470647492e-05,-2.151595411287643336e-03
3.581471847173914487e-03,-1.803924427420206341e-05,-2.151595422563700247e-03
3.581471840399740817e-03,-1.803924427369764513e-05,-2.151595433839756290e-03
3.581471833625567147e-03,-1.803924427319323362e-05,-2.151595445115813635e-03
3.581471826851393044e-03,-1.803924427268881872e-05,-2.151595456391870113e-03
3.581471820077220241e-03,-1.803924427218440722e-05,-2.151595467667926590e-03
3.581471813303045704e-03,-1.803924427167998554e-05,-2.151595478943982634e-03
3.581471806528872467e-03,-1.803924427117557404e-05,-2.151595490220039545e-03
3.581471799754698798e-03,-1.803924427067116253e-05,-2.151595501496096022e-03
3.581471792980525128e-03,-1.803924427016675102e-05,-2.151595512772152500e-03
3.581471786206351024e-03,-1.803924426966233273e-05,-2.151595524048208977e-03
3.581471779432176487e-03,-1.803924426915791784e-05,-2.151595535324265021e-03
3.581471772658003684e-03,-1.803924426865350294e-05,-2.151595546600321499e-03
3.581471765883829147e-03,-1.803924426814909143e-05,-2.151595557876378410e-03
3.581471759109655043e-03,-1.803924426764467654e-05,-2.151595569152434453e-03
3.581471752335481373e-03,-1.803924426714026842e-05,-2.151595580428490497e-03
3.581471745561306836e-03,-1.803924426663585013e-05,-2.151595591704546975e-03
3.581471738787133166e-03,-1.803924426613143185e-05,-2.151595602980603886e-03
3.581471732012959062e-03,-1.803924426562702034e-05,-2.151595614256660363e-03
3.581471725238784525e-03,-1.803924426512260544e-05,-2.151595625532715973e-03
3.581471718464609988e-03,-1.803924426461819394e-05,-2.151595636808772451e-03
3.581471711690436318e-03,-1.803924426411378582e-05,-2.151595648084828061e-03
3.581471704916261781e-03,-1.803924426360936414e-05,-2.151595659360884538e-03
3.581471698142087677e-03,-1.803924426310494925e-05,-2.151595670636941016e-03
3.581471691367913140e-03,-1.803924426260053435e-05,-2.151595681912997493e-03
3.581471684593739470e-03,-1.803924426209612284e-05,-2.151595693189053103e-03
3.581471677819564933e-03,-1.803924426159171133e-05,-2.151595704465109147e-03
3.581471671045390395e-03,-1.803924426108729305e-05,-2.151595715741164757e-03
3.581471664271215858e-03,-1.803924426058287815e-05,-2.151595727017221234e-03
3.581471657497040887e-03,-1.803924426007846664e-05,-2.151595738293277278e-03
3.581471650722866350e-03,-1.803924425957404836e-05,-2.151595749569333322e-03
3.581471643948691812e-03,-1.803924425906963685e-05,-2.151595760845389366e-03
3.581471637174517275e-03,-1.803924425856522196e-05,-2.151595772121445409e-03
3.581471630400342738e-03,-1.803924425806080706e-05,-2.151595783397501887e-03
3.581471623626168201e-03,-1.803924425755639555e-05,-2.151595794673557497e-03
3.581471616851992796e-03,-1.803924425705197727e-05,-2.151595805949613107e-03
3.581471610077818259e-03,-1.803924425654756237e-05,-2.151595817225669151e-03
3.581471603303643721e-03,-1.803924425604315086e-05,-2.151595828501724761e-03
3.581471596529469184e-03,-1.803924425553873597e-05,-2.151595839777780805e-03
3.581471589755293779e-03,-1.803924425503432107e-05,-2.151595851053836415e-03
3.581471582981119242e-03,-1.803924425452990617e-05,-2.151595862329892458e-03
3.581471576206943837e-03,-1.803924425402549466e-05,-2.151595873605948069e-03
3.581471569432769300e-03,-1.803924425352107977e-05,-2.151595884882004112e-03
3.581471562658593896e-03,-1.803924425301666487e-05,-2.151595896158059722e-03
3.581471555884419358e-03,-1.803924425251225336e-05,-2.151595907434115766e-03
3.581471549110243954e-03,-1.803924425200783847e-05,-2.151595918710170943e-03
3.581471542336069416e-03,-1.803924425150342357e-05,-2.151595929986226986e-03
3.581471535561894012e-03,-1.803924425099900867e-05,-2.151595941262282596e-03
3.581471528787718607e-03,-1.803924425049459717e-05,-2.151595952538337773e-03
3.581471522013543202e-03,-1.803924424999018227e-05,-2.151595963814393817e-03
3.581471515239367798e-03,-1.803924424948576399e-05,-2.151595975090448993e-03
3.581471508465193260e-03,-1.803924424898135248e-05,-2.151595986366505037e-03
3.581471501691017856e-03,-1.803924424847693758e-05,-2.151595997642560213e-03
3.581471494916841584e-03,-1.803924424797252268e-05,-2.151596008918616257e-03
3.581471488142666179e-03,-1.803924424746811118e-05,-2.151596020194671867e-03
3.581471481368491208e-03,-1.803924424696369628e-05,-2.151596031470727043e-03
3.581471474594315803e-03,-1.803924424645927800e-05,-2.151596042746782653e-03
3.581471467820140399e-03,-1.803924424595486649e-05,-2.151596054022837830e-03
3.581471461045964127e-03,-1.803924424545045159e-05,-2.151596065298893874e-03
3.581471454271788722e-03,-1.803924424494604008e-05,-2.151596076574949050e-03
3.581471447497613318e-03,-1.803924424444162519e-05,-2.151596087851004226e-03
3.581471440723437479e-03,-1.803924424393721029e-05,-2.151596099127059836e-03
3.581471433949262075e-03,-1.803924424343279539e-05,-2.151596110403115013e-03
3.581471427175085803e-03,-1.803924424292838389e-05,-2.151596121679170189e-03
3.581471420400910398e-03,-1.803924424242396899e-05,-2.151596132955225799e-03
3.581471413626734993e-03,-1.803924424191955409e-05,-2.151596144231281409e-03
3.581471406852558721e-03,-1.803924424141514258e-05,-2.151596155507336152e-03
3.581471400078382883e-03,-1.803924424091072430e-05,-2.151596166783391328e-03
3.581471393304206611e-03,-1.803924424040630940e-05,-2.151596178059446071e-03
3.581471386530031206e-03,-1.803924423990189790e-05,-2.151596189335501681e-03
3.581471379755855368e-03,-1.803924423939748639e-05,-2.151596200611556858e-03
3.581471372981679096e-03,-1.803924423889307149e-05,-2.151596211887611600e-03
3.581471366207503691e-03,-1.803924423838864982e-05,-2.151596223163666777e-03
3.581471359433327419e-03,-1.803924423788423831e-05,-2.151596234439722387e-03
3.581471352659151581e-03,-1.803924423737982341e-05,-2.151596245715777130e-03
