pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099564643500000116e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099564661539244170e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099564679578542581e+01,1.200000000000027143e+02,2.909580999595400379e-07
3.099564697617146436e+01,1.200000000000057128e+02,4.546710043210996785e-07
3.099564715655991520e+01,1.200000000000077733e+02,1.454790126207433286e-06
3.099564733694047547e+01,1.200000000000138272e+02,3.200955314738424092e-06
3.099564751732392409e+01,1.200000000000249969e+02,5.146293184174932649e-06
3.099564769770791273e+01,1.200000000000338076e+02,6.719126537779846068e-06
3.099564787810052735e+01,1.200000000000393499e+02,8.394725696910190584e-06
3.099564805850091531e+01,1.200000000000605525e+02,1.068625556379166868e-05
3.099564823890015575e+01,1.200000000000770086e+02,1.263704230512279514e-05
3.099564841929520043e+01,1.200000000000972591e+02,1.460023833832615548e-05
3.099564859969124342e+01,1.200000000001121521e+02,1.698776675468302927e-05
3.099564878009005042e+01,1.200000000001258087e+02,1.993118140969006469e-05
3.099564896048017815e+01,1.200000000001450786e+02,2.267742415626615373e-05
3.099564914086917256e+01,1.200000000001660396e+02,2.605264606179928435e-05
3.099564932125440819e+01,1.200000000001900560e+02,3.015424591505251506e-05
3.099564950164140598e+01,1.200000000002131912e+02,3.344002510898533059e-05
3.099564968202962234e+01,1.200000000002276437e+02,3.643633492746265764e-05
3.099564986241877662e+01,1.200000000002521006e+02,3.904539748860728530e-05
3.099565004280528413e+01,1.200000000002776090e+02,4.259380375788968901e-05
3.099565022319051266e+01,1.200000000003044818e+02,4.544060696625022879e-05
3.099565040357382628e+01,1.200000000003372804e+02,4.900158449750797773e-05
3.099565058395682371e+01,1.200000000003682459e+02,5.375701524280525524e-05
3.099565076434551969e+01,1.200000000003960849e+02,5.814304013855601464e-05
3.099565094473124560e+01,1.200000000004311715e+02,6.256183810551184344e-05
3.099565112512544829e+01,1.200000000004649650e+02,6.657492303166633496e-05
3.099565130552056402e+01,1.200000000004936851e+02,7.012653514315796263e-05
