ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502096767106517595e-04,-9.794033064674287914e+00
0.000000000000000000e+00,-1.502096774978690561e-04,-9.794033064818139067e+00
0.000000000000000000e+00,-1.502096782850863526e-04,-9.794033064961993773e+00
0.000000000000000000e+00,-1.502096790723036492e-04,-9.794033065105846703e+00
0.000000000000000000e+00,-1.502096798595209458e-04,-9.794033065249699632e+00
0.000000000000000000e+00,-1.502096806467382152e-04,-9.794033065393554338e+00
0.000000000000000000e+00,-1.502096814339555389e-04,-9.794033065537407268e+00
0.000000000000000000e+00,-1.502096822211728083e-04,-9.794033065681261974e+00
0.000000000000000000e+00,-1.502096830083901049e-04,-9.794033065825116680e+00
0.000000000000000000e+00,-1.502096837956074014e-04,-9.794033065968969609e+00
0.000000000000000000e+00,-1.502096845828246709e-04,-9.794033066112822539e+00
0.000000000000000000e+00,-1.502096853700419404e-04,-9.794033066256677245e+00
0.000000000000000000e+00,-1.502096861572592369e-04,-9.794033066400530174e+00
0.000000000000000000e+00,-1.502096869444765064e-04,-9.794033066544383104e+00
0.000000000000000000e+00,-1.502096877316937758e-04,-9.794033066688237810e+00
0.000000000000000000e+00,-1.502096885189110724e-04,-9.794033066832090739e+00
0.000000000000000000e+00,-1.502096893061283689e-04,-9.794033066975943669e+00
0.000000000000000000e+00,-1.502096900933456384e-04,-9.794033067119796598e+00
0.000000000000000000e+00,-1.502096908805629078e-04,-9.794033067263649528e+00
0.000000000000000000e+00,-1.502096916677801773e-04,-9.794033067407502458e+00
0.000000000000000000e+00,-1.502096924549974467e-04,-9.794033067551357163e+00
0.000000000000000000e+00,-1.502096932422147162e-04,-9.794033067695210093e+00
0.000000000000000000e+00,-1.502096940294319857e-04,-9.794033067839064799e+00
0.000000000000000000e+00,-1.502096948166492280e-04,-9.794033067982919505e+00
0.000000000000000000e+00,-1.502096956038664975e-04,-9.794033068126772434e+00
0.000000000000000000e+00,-1.502096963910837669e-04,-9.794033068270627140e+00
0.000000000000000000e+00,-1.502096971783010093e-04,-9.794033068414480070e+00
0.000000000000000000e+00,-1.502096979655182787e-04,-9.794033068558334776e+00
0.000000000000000000e+00,-1.502096987527355753e-04,-9.794033068702189482e+00
0.000000000000000000e+00,-1.502096995399528176e-04,-9.794033068846042411e+00
0.000000000000000000e+00,-1.502097003271700871e-04,-9.794033068989895341e+00
0.000000000000000000e+00,-1.502097011143873023e-04,-9.794033069133750047e+00
0.000000000000000000e+00,-1.502097019016045718e-04,-9.794033069277602976e+00
0.000000000000000000e+00,-1.502097026888218141e-04,-9.794033069421454130e+00
0.000000000000000000e+00,-1.502097034760390836e-04,-9.794033069565308836e+00
0.000000000000000000e+00,-1.502097042632563259e-04,-9.794033069709161765e+00
0.000000000000000000e+00,-1.502097050504735411e-04,-9.794033069853014695e+00
0.000000000000000000e+00,-1.502097058376907835e-04,-9.794033069996871177e+00
0.000000000000000000e+00,-1.502097066249080530e-04,-9.794033070140724107e+00
0.000000000000000000e+00,-1.502097074121252953e-04,-9.794033070284577036e+00
0.000000000000000000e+00,-1.502097081993425105e-04,-9.794033070428429966e+00
0.000000000000000000e+00,-1.502097089865597529e-04,-9.794033070572284672e+00
0.000000000000000000e+00,-1.502097097737770223e-04,-9.794033070716137601e+00
0.000000000000000000e+00,-1.502097105609942647e-04,-9.794033070859990531e+00
0.000000000000000000e+00,-1.502097113482114799e-04,-9.794033071003845237e+00
0.000000000000000000e+00,-1.502097121354287223e-04,-9.794033071147698166e+00
0.000000000000000000e+00,-1.502097129226459104e-04,-9.794033071291551096e+00
0.000000000000000000e+00,-1.502097137098631528e-04,-9.794033071435404025e+00
0.000000000000000000e+00,-1.502097144970803951e-04,-9.794033071579258731e+00
0.000000000000000000e+00,-1.502097152842976375e-04,-9.794033071723111661e+00
0.000000000000000000e+00,-1.502097160715148256e-04,-9.794033071866962814e+00
0.000000000000000000e+00,-1.502097168587320679e-04,-9.794033072010817520e+00
