accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.515864672197528143e-03,4.897073872335163357e-03,-9.798843886202755371e+00
4.056981945254832175e-03,8.034756401833187053e-03,-9.784966274503853256e+00
-5.612883261184591251e-03,-1.673709540665232424e-03,-9.794218119892777352e+00
4.410749822281644084e-03,-1.786034973249017981e-03,-9.794249343782295725e+00
-8.058023731354573135e-05,-4.136676959141519401e-03,-9.799241326441652689e+00
-2.557026074217430382e-03,-2.574610908757645270e-03,-9.789575395760563126e+00
7.365672689614093886e-04,-9.717228740819189910e-04,-9.787500858263605608e+00
2.054999121134907722e-03,-4.984738423938252401e-03,-9.799907307071913820e+00
-3.059278959204745924e-03,-8.723856659028899480e-03,-9.797490481659037798e+00
6.431568037483386974e-04,-4.056291338223379055e-03,-9.794762554452434600e+00
-4.022695351932838517e-03,-3.146809071085698069e-04,-9.787674476554011349e+00
4.875541130637853562e-03,5.526927127881582115e-03,-9.794991992803529612e+00
3.181581124087964028e-03,-5.467342252162402105e-03,-9.791650370908751455e+00
-1.163003667306808462e-03,-5.810213011031175809e-03,-9.789963576258658762e+00
-4.969764524022318372e-03,-4.959159459831823102e-03,-9.800294053928658045e+00
-4.120668728732184045e-03,-2.582116933883257803e-03,-9.791814153678981114e+00
1.898101167314803633e-03,1.453291175345727739e-03,-9.790691203670103704e+00
-4.700507867233057538e-03,5.657958329473132195e-03,-9.792250550350546590e+00
-3.791345697930031695e-03,-7.484854817860542298e-03,-9.799071132874249912e+00
-6.146282819003591816e-03,-7.423871845237748138e-03,-9.795794555019391225e+00
5.324550540982031684e-03,-4.764786536777408134e-03,-9.786682562382964079e+00
-1.026139702949289403e-03,-6.353710153048850763e-03,-9.794404294878791717e+00
-8.553276553487653994e-04,1.883162299999552184e-03,-9.793185869949187605e+00
6.624944164736554925e-03,-4.226045608000056873e-03,-9.791998424273314683e+00
1.680952838579159551e-03,-4.652238350532952003e-03,-9.794509603001117171e+00
-2.063168387362550663e-03,-7.475956291959142373e-03,-9.798103438106037899e+00
-6.155787645908361756e-03,2.929996019910260756e-03,-9.794516204616689592e+00
9.836863373346112216e-03,1.297808151701800115e-03,-9.796130727169892083e+00
-2.785270383635242018e-04,5.381203751753011605e-03,-9.794756549611877361e+00
7.271325147750857046e-03,-4.530566637258129706e-03,-9.797993574180962284e+00
2.761040877377126009e-03,1.669873060504223697e-03,-9.791256824860314012e+00
8.191107077909792755e-03,1.086818477866484042e-02,-9.797581266915379672e+00
-4.258519154154879506e-03,-7.390238112177480341e-03,-9.797299189118966467e+00
-4.135331974776048844e-03,1.469243201504625337e-03,-9.805133583891317173e+00
-1.081121828013787735e-03,4.585225357009643809e-04,-9.797254047908007024e+00
-1.768491240980601216e-03,7.509907862525784863e-03,-9.799989243546662010e+00
-2.077549090399167901e-03,-1.821282388471983770e-03,-9.799150370404465349e+00
-6.745947615704283098e-03,4.306495605361737003e-05,-9.794677663518365662e+00
-4.097542730680613261e-03,2.370948512584692899e-03,-9.792884646593890352e+00
-5.990830687126105954e-03,4.574997229465068392e-03,-9.794484136038169808e+00
-1.617615409122969859e-03,-3.750928198342091610e-03,-9.802113746529281357e+00
2.504688970491074146e-05,-2.332991488623271156e-03,-9.789142550848087154e+00
3.966338978144407293e-03,3.813467323217610300e-03,-9.784678294323466474e+00
4.355990485763887895e-04,-7.005891361136867140e-03,-9.797802025874197795e+00
6.661685287737074274e-03,-4.312828021498237539e-03,-9.795556856827927206e+00
-2.636007122356918107e-03,4.996125674032438286e-04,-9.793899571212675070e+00
-9.002686338221812731e-03,-4.396157728351265080e-03,-9.788086275953014948e+00
-3.909923028131600392e-03,5.153371508325113462e-04,-9.797825668614340344e+00
-4.515437719988973572e-03,-5.359945687455436834e-03,-9.788889247035323038e+00
-2.400275169081870358e-03,-2.591696688633436836e-03,-9.797486571613781337e+00
4.768689997487651072e-03,9.221132677944015752e-04,-9.791375823791902633e+00
-6.804004266050757595e-04,4.386814300077205436e-03,-9.804273169090519602e+00
-5.733949315323211456e-03,2.752111915038023444e-03,-9.787144267376802986e+00
-1.694725849683444054e-03,-1.882902374804049442e-03,-9.803461000126540981e+00
8.207223708193671710e-03,-3.693494758317533190e-03,-9.789648743693621924e+00
8.838010975466683433e-03,-2.777446654900590610e-03,-9.793701136272822794e+00
4.548572055895427034e-03,2.183746635085699172e-03,-9.795114345428761027e+00
1.406317245754501628e-02,2.009491634255868280e-03,-9.790103528789240173e+00
-1.919524444061290486e-03,8.484158506710373637e-03,-9.795231466987511126e+00
3.679938218885740915e-03,1.492738006500817990e-02,-9.795144181611499690e+00
