pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084213306e+01,1.199999999999982663e+02,2.459764510599798588e-07
3.000000054126137528e+01,1.200000000000035527e+02,3.672124495808868378e-07
3.000000072167329535e+01,1.200000000000079297e+02,1.380035594663909897e-07
3.000000090207747050e+01,1.200000000000091234e+02,-1.727762138515469610e-07
3.000000108248392294e+01,1.200000000000178488e+02,-4.953299932320029101e-08
3.000000126288635016e+01,1.200000000000248548e+02,-1.424635175436596989e-07
3.000000144329364105e+01,1.200000000000188720e+02,-9.328711912318636166e-07
3.000000162370621482e+01,1.199999999999998579e+02,-2.430510885243732306e-06
3.000000180411942097e+01,1.199999999999777032e+02,-4.504913210952641136e-06
3.000000198453457756e+01,1.199999999999581917e+02,-6.713594161162548030e-06
3.000000216495060812e+01,1.199999999999424318e+02,-7.868909504906917242e-06
3.000000234536756949e+01,1.199999999999176055e+02,-8.948320971319580761e-06
3.000000252577958548e+01,1.199999999998932196e+02,-1.001476668153194174e-05
3.000000270619309006e+01,1.199999999998745182e+02,-1.233928653419929608e-05
3.000000288660618608e+01,1.199999999998510134e+02,-1.400662195415375817e-05
3.000000306702321495e+01,1.199999999998245528e+02,-1.514650844135301895e-05
3.000000324744258506e+01,1.199999999997991011e+02,-1.564019010884820174e-05
3.000000342786236018e+01,1.199999999997787796e+02,-1.611797225014750530e-05
3.000000360827712242e+01,1.199999999997575770e+02,-1.688552497750683468e-05
3.000000378869293627e+01,1.199999999997317275e+02,-1.697367284944589666e-05
3.000000396910709455e+01,1.199999999997014584e+02,-1.543687216092186511e-05
3.000000414951372818e+01,1.199999999996699245e+02,-1.394472444244058844e-05
3.000000432992296950e+01,1.199999999996375664e+02,-1.194049793040946353e-05
3.000000451033935533e+01,1.199999999996088036e+02,-1.069908430824798331e-05
3.000000469075650500e+01,1.199999999995830535e+02,-9.645436234606563630e-06
3.000000487117453218e+01,1.199999999995590088e+02,-8.504245130610859677e-06
3.000000505158685726e+01,1.199999999995411457e+02,-7.600724218286676075e-06
3.000000523199816982e+01,1.199999999995226858e+02,-6.379364908486617503e-06
3.000000541241569962e+01,1.199999999995063718e+02,-5.232535977556796942e-06
3.000000559283673240e+01,1.199999999994884803e+02,-4.796245179049866960e-06
3.000000577325998208e+01,1.199999999994802096e+02,-4.738248479647693063e-06
3.000000595368351242e+01,1.199999999994742268e+02,-4.842099546555909022e-06
3.000000613410945860e+01,1.199999999994654303e+02,-6.213186209938851660e-06
3.000000631453086797e+01,1.199999999994622044e+02,-6.834685375155397475e-06
3.000000649494893423e+01,1.199999999994673345e+02,-8.143199806971660880e-06
3.000000667536737353e+01,1.199999999994645066e+02,-8.755381373131576554e-06
3.000000685579080084e+01,1.199999999994608970e+02,-9.675404879152194198e-06
3.000000703621282128e+01,1.199999999994492015e+02,-9.978063233650552805e-06
3.000000721663062464e+01,1.199999999994376907e+02,-1.034187163680041909e-05
3.000000739705028252e+01,1.199999999994242899e+02,-1.042741558411145439e-05
3.000000757747507052e+01,1.199999999994162465e+02,-1.119827002706872212e-05
3.000000775789943930e+01,1.199999999994012541e+02,-1.205825440328893576e-05
3.000000793832140289e+01,1.199999999993815578e+02,-1.279998449053264705e-05
3.000000811874994966e+01,1.199999999993650448e+02,-1.327813871061763186e-05
3.000000829917847156e+01,1.199999999993499387e+02,-1.393500175032950194e-05
3.000000847960199479e+01,1.199999999993429185e+02,-1.387219006346848883e-05
3.000000866002596922e+01,1.199999999993274429e+02,-1.437430804304076538e-05
3.000000884045014615e+01,1.199999999993136726e+02,-1.455528619079632224e-05
3.000000902087360188e+01,1.199999999993023323e+02,-1.436252509137167868e-05
3.000000920130050730e+01,1.199999999992942605e+02,-1.408102303982322431e-05
3.000000938172454568e+01,1.199999999992723616e+02,-1.404957499847257436e-05
3.000000956214421777e+01,1.199999999992460715e+02,-1.414753146930889193e-05
3.000000974256827035e+01,1.199999999992159019e+02,-1.445414096944393684e-05
3.000000992298949498e+01,1.199999999991910045e+02,-1.509010673124348863e-05
3.000001010341460983e+01,1.199999999991664055e+02,-1.596286185457949165e-05
3.000001028384426860e+01,1.199999999991396606e+02,-1.660506604326537057e-05
3.000001046427093954e+01,1.199999999991069473e+02,-1.762083295349125997e-05
3.000001064469664414e+01,1.199999999990847499e+02,-1.836903608937367341e-05
