vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999995736165798066e+00,7.335514322227242566e-05,1.127121637875643566e-05
2.000007486780559507e+00,1.718900739580470527e-04,-1.647904504043836837e-05
2.000012082031616956e+00,1.736410326353449336e-04,-4.694748827317666141e-05
1.999965071185074716e+00,1.749978083018806742e-04,-1.138201284910584689e-05
2.000051471345876131e+00,1.069930529970339230e-04,4.445742691377848287e-06
2.000018767819117027e+00,1.716270226080554985e-04,-2.616980084814423726e-06
2.000008430387607117e+00,1.725737138657880724e-04,6.352975327525813617e-05
1.999935995840186109e+00,1.200171422265430425e-04,1.749651204087112840e-04
1.999909699080684167e+00,8.382460539969275454e-05,2.080049859126143754e-04
1.999873290622920408e+00,1.471107304186060978e-04,1.524934939916878520e-04
1.999894994525224234e+00,1.607844092535427546e-04,9.399983540817294261e-05
1.999932478415652470e+00,4.905297486375304050e-05,5.975905744143566317e-05
1.999997606488283175e+00,3.290053541861524648e-05,5.392020145996924998e-05
1.999964828620123036e+00,3.424594242067444610e-05,6.274078192451326892e-05
1.999963127625472570e+00,4.571721180503836161e-05,1.341897779578564995e-04
1.999995002019009371e+00,8.307765525402994056e-05,1.328184497085462684e-04
1.999974004965316743e+00,9.222582746875510171e-05,7.071981238795721015e-05
2.000015626403538693e+00,2.697153788145149281e-05,6.571774906935620632e-05
1.999998127948805271e+00,2.063065811988006883e-05,1.161287041596600753e-04
1.999945549914837306e+00,7.723201756474197370e-05,1.220102802178832862e-04
1.999871536537289218e+00,1.264340124673690995e-04,1.651365383668395247e-04
1.999864894872500409e+00,1.771809039960351546e-04,1.969612204373638923e-04
1.999886058359374941e+00,2.002684036320034455e-04,1.139340251520950577e-04
1.999854287279846377e+00,2.542825820556946469e-04,9.901587145276106788e-05
1.999853500440390119e+00,2.925272801105665232e-04,5.064099598609485053e-05
1.999802363364204583e+00,2.667368008495358319e-04,3.412979217719985282e-05
1.999788412865167730e+00,2.337724435771848411e-04,7.824742450725122138e-05
1.999754849097431286e+00,1.729969041104888628e-04,9.877376531095538039e-05
1.999849623973984469e+00,2.104661595968690597e-04,2.149636435202342062e-04
1.999773924493637667e+00,7.743796929283696382e-05,2.229606223399883741e-04
1.999820770205275711e+00,6.677735936153080909e-05,2.356475722226818517e-04
1.999731993966441079e+00,6.434295005264369430e-05,2.217301386076267120e-04
1.999794062490334756e+00,1.228561793091632924e-04,2.506041364448792952e-04
