accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.354223382809737850e-03,-2.621638485133105049e-03,-9.787249458309570826e+00
-4.628691882749482768e-03,2.458207183638799059e-03,-9.790111358295796151e+00
7.377289579462750768e-03,6.457987536145898613e-03,-9.808571836814921951e+00
6.889574424631476554e-03,-1.040286994884417372e-02,-9.792209161297746434e+00
-6.034921132257526277e-04,-1.981558336523691309e-03,-9.801432919654104126e+00
4.610789632139178362e-03,-3.232387668246818318e-03,-9.805675513165351020e+00
-2.832142870938202800e-03,8.109920725335498758e-04,-9.784058447321832830e+00
7.963968968533567672e-03,-8.451238668828785564e-03,-9.799064000926803075e+00
4.203716149655779659e-03,6.938763948642726357e-04,-9.795966866987088295e+00
-5.237794455445430979e-03,8.352312012286146684e-03,-9.787609028499362651e+00
1.677875638377188897e-03,4.950555495840053624e-03,-9.795333761361137093e+00
6.965406589897260754e-03,-5.313811837836823239e-03,-9.792077199590378811e+00
3.403470673454323577e-03,2.747785469912923662e-03,-9.793086717880811420e+00
-4.027399847698632509e-04,-8.576994142921311182e-03,-9.794242888984197037e+00
6.219640724892267977e-03,-3.983494273174184412e-03,-9.797220937051386969e+00
-1.190822631492158452e-02,-7.865767117614521492e-03,-9.794463599114619612e+00
1.665794206332354369e-03,1.778527871265232069e-03,-9.799700880881262677e+00
-3.280998025493617014e-03,-8.171768196338751941e-03,-9.789162565723778187e+00
1.193678113923776329e-03,-5.267702593291273723e-03,-9.786561813272141919e+00
-2.016990154802243153e-04,-3.677721405745832013e-03,-9.788215867658266234e+00
-1.322604676110071802e-03,-3.791778005709429446e-04,-9.803093395772247476e+00
-9.845252902673760909e-03,-3.970420624299503265e-03,-9.804796609564986554e+00
-1.031089434846813513e-03,-3.063936737958308787e-03,-9.791017946386457282e+00
-7.753745334462235073e-03,5.845253803880632974e-03,-9.783666809127991471e+00
2.445694419269779912e-03,-7.590418264438166494e-03,-9.797117675196121311e+00
-1.704325133756601739e-03,-2.888348526777597455e-03,-9.795798549430793756e+00
1.921618946934823446e-05,1.673080618789141855e-03,-9.789144194381792730e+00
2.230954610378381789e-03,-9.791562365959677675e-03,-9.790739627024255043e+00
-7.220338434293614716e-03,5.623013554078142039e-05,-9.782391311413936918e+00
-1.264226224905942633e-03,2.651992120244021488e-03,-9.796634027118107824e+00
-4.327019050280502509e-03,3.908274228959300080e-03,-9.794222779739154561e+00
-3.887008099110997577e-03,1.792779734042989574e-03,-9.796545470367894026e+00
7.792856752763898873e-03,2.502107163411766266e-03,-9.789479167748080357e+00
-2.889619412673065380e-03,-3.958427741896864078e-04,-9.793606549703158137e+00
2.574951634663687726e-03,9.138474315599340661e-03,-9.786799809835283526e+00
-2.043278435091209957e-03,-2.645052914333956371e-03,-9.793523537835520543e+00
-3.792739452704454051e-03,-1.321724525082260647e-02,-9.793758428345149980e+00
-5.629961954711429004e-03,1.852280296088659219e-03,-9.795551031505361550e+00
4.321509517960420502e-03,5.505167760190996136e-03,-9.793548513216597584e+00
3.985174210054281442e-03,2.133014110894215169e-03,-9.785317875080433936e+00
-8.687633301838307981e-03,-1.127668717327709458e-03,-9.792289067552253812e+00
-8.644213268181230028e-04,3.696873748424527473e-03,-9.787796864690841758e+00
5.944410383267420203e-03,-1.124239622012011960e-03,-9.792655894139027595e+00
-4.140623227147792289e-03,6.395719439570582638e-04,-9.789800877007929003e+00
5.141404742448704539e-03,-1.979608464337913928e-03,-9.794761103836735927e+00
-4.192915601103118853e-03,7.319243118982490977e-04,-9.801664369126793730e+00
5.270326650960763248e-03,1.683183797277356102e-03,-9.790746867528913100e+00
-4.793122338555543330e-03,2.299158284595325102e-03,-9.801535758318859592e+00
-1.953345745031211198e-03,3.743585274918171356e-04,-9.793408778697902051e+00
3.095897104075417787e-03,4.962328971085341704e-03,-9.801470508202642762e+00
1.962433804638830798e-03,-4.756054163949012363e-03,-9.804493249333901872e+00
2.696423011723419853e-03,-1.488647971163107892e-03,-9.791580571653781817e+00
1.127484521563645002e-02,2.735649173729104607e-03,-9.799147850783683111e+00
-4.988497759178145852e-04,1.152715412284508779e-02,-9.793677278128841479e+00
-2.822862487309449071e-03,-1.004943885791857207e-02,-9.798209475424574322e+00
6.008351413530003959e-03,5.047921492344241250e-03,-9.800305032062789579e+00
-2.296381877613006255e-03,1.101290582419646447e-02,-9.794807746810887394e+00
3.152988935973247055e-03,1.089508011093879777e-02,-9.790638886727517587e+00
-1.072624203940783418e-03,-6.740174647984192163e-03,-9.787376696620007976e+00
-2.340594529666150010e-03,-5.762229225199888907e-03,-9.785022215264703505e+00
1.590493806534269390e-03,1.573612497091096425e-03,-9.799929702262732079e+00
3.768886257379885571e-03,-1.005602440830809588e-02,-9.797051880051450112e+00
5.028921421955559468e-03,3.702065853155344158e-03,-9.798218608249458228e+00
-2.540902980465534981e-03,1.034596514565039316e-02,-9.794936203044741774e+00
-1.833949678491210780e-03,3.058421754848042982e-03,-9.799728899771247725e+00
-6.629798990699208982e-04,1.277790921870142291e-03,-9.792369000227498788e+00
-4.223858278029042103e-03,3.170810608542062696e-03,-9.790369794456418973e+00
-3.807112517202909489e-03,1.495483483984560297e-02,-9.791631242668936252e+00
-3.129802772461187568e-03,-1.141258536715336266e-03,-9.798142329385468585e+00
-3.845257186602223619e-03,-1.009605421684868997e-04,-9.795915158132826761e+00
-1.435285628276858610e-03,-8.509930167207855820e-03,-9.796172769534845060e+00
4.480524853889141304e-03,-4.503785574936044686e-03,-9.802351611801231712e+00
3.083702330988096103e-03,1.932346125599347479e-03,-9.800921290442994760e+00
4.970670223029352748e-03,-5.927170821689553039e-03,-9.793804921818427545e+00
4.301724678678686209e-04,-1.735646374723554246e-03,-9.793243014531553214e+00
-1.887290105250545059e-03,1.386865496303622478e-03,-9.795331084724754334e+00
-8.264650882461751363e-03,6.524669328288551159e-03,-9.791910564143702089e+00
-5.709111948036987676e-03,1.122175185164298386e-02,-9.798679455616646550e+00
7.120643490403297249e-03,-7.850291535644824195e-03,-9.799121912652065447e+00
4.891198881769619373e-03,4.821821350867626192e-03,-9.795126484082114615e+00
3.242805823696990903e-03,4.708676037144927939e-03,-9.801949673168719457e+00
-8.990362188919775663e-03,4.274563505546478265e-03,-9.794167252864351525e+00
-1.306946322742585497e-03,-5.715343490171539975e-03,-9.801933101654885405e+00
-1.604352500651028959e-03,1.223881020935084843e-02,-9.797348855570366055e+00
-7.256125639099553703e-05,-3.696525570873828229e-03,-9.791921428832097263e+00
9.436377166069908826e-03,6.123964671127871129e-03,-9.791769506018761504e+00
4.064635329286233299e-03,7.361012252515144539e-04,-9.798213217402231834e+00
2.858164324902996711e-03,-8.084432087121975335e-04,-9.799761896310974052e+00
-5.372254387453979409e-03,6.263059435626008430e-04,-9.788182984857437319e+00
-7.335167714297500564e-03,-1.037554519052653369e-02,-9.791138307817275788e+00
-1.121241712419795934e-03,-8.806439485326783643e-04,-9.787083217409231040e+00
-1.533062812342021524e-03,6.221101336287648484e-03,-9.789864009183519400e+00
4.033100385324479321e-03,5.753044851113517030e-03,-9.794518949631818572e+00
4.688642664095118116e-03,-2.943078191811077451e-03,-9.793625285517778778e+00
3.565693390412121456e-03,-3.734094305845720579e-03,-9.792224173760153860e+00
2.661252086835829995e-03,-4.020851961821268229e-03,-9.789950474886442322e+00
-1.065226555755161356e-02,2.119185359230731959e-03,-9.793229595652999109e+00
3.919336784831244959e-03,-3.484086215078762046e-03,-9.794183334399711782e+00
5.470528220016018968e-03,-2.069032570195102234e-03,-9.792846561290984297e+00
-5.569645609279622218e-03,-1.199521586365513010e-02,-9.780778186630692872e+00
5.659807280018342920e-03,-4.483371007466782935e-04,-9.797846537865666505e+00
-5.664975648058989330e-03,-5.523390319899488393e-03,-9.793648362988694345e+00
-1.224511279695671964e-03,2.533865293716573361e-03,-9.792056412025448964e+00
-5.461945889496448020e-03,-1.223625312365862229e-02,-9.800173743298042695e+00
3.299772871659406841e-03,-1.346148152707254313e-03,-9.795973276495805848e+00
2.139063827092000866e-03,-3.521683163438418460e-03,-9.785154164117621178e+00
-1.615663107647197835e-03,-5.694427315366720754e-03,-9.783926772062807586e+00
-8.535344087875956776e-03,3.047327119497254821e-03,-9.791160007819650346e+00
5.408045590503909004e-03,-4.335778388663859111e-03,-9.792035814745446487e+00
2.318982312810582373e-03,-3.675971954586686706e-04,-9.792819068841147612e+00
8.705446437448458030e-03,2.204183262626559139e-03,-9.796366197013442800e+00
6.533042815734685935e-04,-1.507482448157805230e-03,-9.785783580445496455e+00
-6.766488673242229517e-03,1.189700480468673226e-03,-9.787639271266117547e+00
7.690241274857972974e-04,-4.090427460929441962e-03,-9.796678490868297118e+00
2.540467761010376923e-03,-1.204778624667243551e-02,-9.800987508543830273e+00
-5.791107716969117955e-03,-5.774143731492686980e-04,-9.799165421070892279e+00
-1.768811970477788750e-03,1.450825784508457967e-03,-9.794518425138814877e+00
-3.984947343023192284e-03,6.163766305974912284e-03,-9.787463533443498065e+00
2.989795671370384586e-03,-4.552873431946945909e-03,-9.799536785877311473e+00
3.241448346534636996e-03,-1.233747265241817888e-02,-9.785915027703914859e+00
7.894292435895965826e-03,-1.830340949600529465e-03,-9.792157271575414157e+00
3.877823937446662258e-03,-4.105751436487455595e-04,-9.780650967010348751e+00
2.595123047576548565e-03,2.612741089866200874e-03,-9.800834798998810271e+00
1.927459815132872081e-03,-7.982484917678054834e-03,-9.789631315389058841e+00
-6.385672225376833738e-03,4.942079601700214223e-03,-9.795533406524747022e+00
-2.990873090003019806e-04,5.721360590103711542e-03,-9.794770581316742053e+00
-4.106624972801695226e-04,-5.840421999510119790e-03,-9.788583811971969695e+00
-5.636203705841938069e-03,9.437461546158582839e-04,-9.802863337037072355e+00
1.488149501701505019e-03,9.739591793568174198e-04,-9.803206776233801989e+00
6.148531014803689789e-04,-6.922843872508173922e-04,-9.792569632373336219e+00
4.460232754400869637e-03,-1.313317449846286393e-02,-9.791610934748639750e+00
-1.483030000330375249e-03,6.567353793188027145e-03,-9.789786283719104532e+00
-5.699945769609767073e-03,7.215517316864717909e-03,-9.796755256831295000e+00
-4.949867736358493867e-04,3.550284026272368734e-03,-9.800065478011426023e+00
-4.471819136154777698e-03,1.604503794859716637e-03,-9.794697382305004751e+00
3.031945434727754962e-03,-3.814625829503944139e-03,-9.792869548595758644e+00
6.928585372475403077e-03,4.983128524184339027e-03,-9.787128489281586852e+00
7.547244295917732854e-03,-7.801762273223845738e-03,-9.786064403575041482e+00
-6.671631741900427293e-04,-1.424462141767095496e-03,-9.802101343660536870e+00
8.225626696745331340e-03,-5.441903040346899971e-03,-9.794364030513964536e+00
-3.093705682347461065e-03,-6.948639443908760822e-03,-9.786281004449516985e+00
1.249055663883979908e-03,4.417721408058411167e-03,-9.788539510795640552e+00
-6.010579523871874101e-03,-7.961965836859545955e-04,-9.792488511936689122e+00
-1.085372121380756604e-03,8.098920847249216001e-03,-9.799061759908738622e+00
5.295998033828957542e-03,-5.741546921191310882e-03,-9.793861152745476417e+00
7.592813303109904703e-03,1.576077010632266715e-03,-9.793365313811026596e+00
3.227271770728736347e-03,-8.650795196770500253e-03,-9.793784611308266719e+00
9.426637822929720759e-03,1.160305625921369786e-03,-9.793274634681857549e+00
3.349600244159752199e-03,-3.586985344725072706e-03,-9.799638990822813867e+00
-8.384911494665215140e-03,-8.004349374197229638e-03,-9.799542933771808961e+00
-2.507944007938989542e-03,-8.744237042622273956e-03,-9.799311538815084432e+00
4.450972841336491015e-03,1.593980658368988066e-03,-9.795399807014396387e+00
8.425134123516378470e-03,5.002315285860451212e-04,-9.791545219237267617e+00
2.285338749955188702e-03,2.240533551407067857e-03,-9.792599660674548900e+00
9.893763170747469846e-03,-2.352997581471565243e-03,-9.791043914320724184e+00
-1.245992487026423810e-02,6.623658009958470830e-03,-9.785041457939749776e+00
4.412869033443893307e-03,-2.812995348140022011e-03,-9.791883855572219630e+00
-6.230255816597782097e-03,1.564349214478046035e-03,-9.795106852756481075e+00
-4.823936529183572852e-03,3.357204776137558220e-03,-9.793660082187219729e+00
-5.685988950659938250e-03,-2.490378115597255849e-03,-9.789689454379987055e+00
-6.312409406100315213e-04,2.283859096181344635e-03,-9.786383500232982868e+00
-1.386293318246407990e-03,-2.227815936880198598e-03,-9.798246518589184717e+00
-5.910589541516995254e-03,-1.804369871914664062e-03,-9.793138034633463107e+00
-1.851418915734211190e-03,-2.260457940089062590e-03,-9.797071440099344386e+00
3.634136467195625119e-03,-2.897886192999994150e-03,-9.796825219416586350e+00
-5.411190491327780294e-03,3.208303738686956678e-03,-9.792921967568489094e+00
8.499308772991922764e-03,-4.582410469305307592e-03,-9.793326717934476733e+00
-6.197300551031857500e-03,2.884647864204652017e-03,-9.794038438045337358e+00
2.310380764354679709e-03,3.139821659478024378e-03,-9.804468833673372075e+00
8.314598799415065912e-04,-3.138346505941393139e-03,-9.783974589310110659e+00
-5.692786140200592482e-03,2.184602895903164921e-03,-9.799208771702389242e+00
-6.222169694599570620e-04,-1.104760765037536910e-02,-9.799343298994410034e+00
6.074112570486159615e-03,-3.472512701541695911e-03,-9.788086117516135332e+00
-4.192179604981683544e-03,1.667160655195243325e-03,-9.790410483273209508e+00
1.783039769603344312e-03,1.003613076587585870e-04,-9.785895369906944197e+00
4.027158682795517475e-03,-7.149072975729190826e-04,-9.795772468832371516e+00
-6.475198249916899176e-04,-6.535527307327648749e-03,-9.787613320412862805e+00
-3.606521051723122866e-03,-4.813594440462586901e-04,-9.791496658320642865e+00
6.388024446913669226e-03,-9.395980845846786829e-05,-9.792798614379453426e+00
-5.474604233972594656e-04,-2.730857338976315930e-03,-9.791136324700111970e+00
4.841839848953375172e-03,-4.513481768577625548e-04,-9.787444324768026505e+00
-7.276920904917908925e-03,1.621463183609762014e-03,-9.800567724761398480e+00
5.435598757424497940e-04,6.142723207525037192e-03,-9.790225816822845317e+00
