ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.099999995939229791e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000013978459634e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000032017688412e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000050056917900e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000068096147743e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000086135377231e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000104174606363e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000122213835851e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000140253065339e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000158292294827e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000176331524671e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000194370753448e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000212409982936e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000230449212779e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000248488442267e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000266527671400e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000284566900888e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000302606130376e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000320645359864e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000338684588996e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000356723818484e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000374763048328e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000392802277815e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000410841506593e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000428880736436e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000446919965924e+01,1.209999997790000066e+02,9.377919999999999590e-01
3.100000464959195412e+01,1.209999997790000066e+02,9.377919999999999590e-01
