ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.618318337414813679e-03,-1.804200209732930999e-05,-2.089037066120201080e-03
3.618318336756991358e-03,-1.804200209727981955e-05,-2.089037067259582204e-03
3.618318336099169471e-03,-1.804200209723033250e-05,-2.089037068398962894e-03
3.618318335441348451e-03,-1.804200209718084206e-05,-2.089037069538343585e-03
3.618318334783526564e-03,-1.804200209713135162e-05,-2.089037070677723842e-03
3.618318334125704677e-03,-1.804200209708186118e-05,-2.089037071817104966e-03
3.618318333467882789e-03,-1.804200209703237751e-05,-2.089037072956485223e-03
3.618318332810061336e-03,-1.804200209698288707e-05,-2.089037074095865913e-03
3.618318332152239448e-03,-1.804200209693340002e-05,-2.089037075235247037e-03
3.618318331494417561e-03,-1.804200209688390958e-05,-2.089037076374627728e-03
3.618318330836595674e-03,-1.804200209683441914e-05,-2.089037077514008852e-03
3.618318330178773787e-03,-1.804200209678493208e-05,-2.089037078653389543e-03
3.618318329520951466e-03,-1.804200209673544164e-05,-2.089037079792770233e-03
3.618318328863129579e-03,-1.804200209668595459e-05,-2.089037080932150924e-03
3.618318328205308559e-03,-1.804200209663646415e-05,-2.089037082071531614e-03
3.618318327547486671e-03,-1.804200209658698048e-05,-2.089037083210911871e-03
3.618318326889664784e-03,-1.804200209653749004e-05,-2.089037084350292995e-03
3.618318326231842897e-03,-1.804200209648799621e-05,-2.089037085489673685e-03
3.618318325574021443e-03,-1.804200209643850916e-05,-2.089037086629054810e-03
3.618318324916199556e-03,-1.804200209638902211e-05,-2.089037087768435500e-03
3.618318324258377669e-03,-1.804200209633953505e-05,-2.089037088907815757e-03
3.618318323600555782e-03,-1.804200209629004461e-05,-2.089037090047196447e-03
3.618318322942734328e-03,-1.804200209624055417e-05,-2.089037091186577138e-03
3.618318322284912441e-03,-1.804200209619106712e-05,-2.089037092325957828e-03
3.618318321627090554e-03,-1.804200209614158345e-05,-2.089037093465338519e-03
3.618318320969268666e-03,-1.804200209609208624e-05,-2.089037094604719209e-03
3.618318320311447647e-03,-1.804200209604260257e-05,-2.089037095744099900e-03
3.618318319653625326e-03,-1.804200209599311213e-05,-2.089037096883481024e-03
3.618318318995803438e-03,-1.804200209594362169e-05,-2.089037098022861715e-03
3.618318318337981551e-03,-1.804200209589413464e-05,-2.089037099162242839e-03
3.618318317680159664e-03,-1.804200209584464081e-05,-2.089037100301623529e-03
3.618318317022337777e-03,-1.804200209579515714e-05,-2.089037101441003786e-03
3.618318316364515889e-03,-1.804200209574567009e-05,-2.089037102580384910e-03
3.618318315706694436e-03,-1.804200209569617965e-05,-2.089037103719765167e-03
3.618318315048872549e-03,-1.804200209564669260e-05,-2.089037104859145857e-03
3.618318314391050661e-03,-1.804200209559720216e-05,-2.089037105998526548e-03
3.618318313733228774e-03,-1.804200209554771171e-05,-2.089037107137907238e-03
3.618318313075407754e-03,-1.804200209549822127e-05,-2.089037108277287929e-03
3.618318312417585433e-03,-1.804200209544873761e-05,-2.089037109416669053e-03
3.618318311759763546e-03,-1.804200209539924717e-05,-2.089037110556049744e-03
3.618318311101941659e-03,-1.804200209534976011e-05,-2.089037111695430000e-03
3.618318310444120639e-03,-1.804200209530026629e-05,-2.089037112834811125e-03
3.618318309786298752e-03,-1.804200209525078262e-05,-2.089037113974192249e-03
3.618318309128476865e-03,-1.804200209520128879e-05,-2.089037115113572072e-03
3.618318308470654544e-03,-1.804200209515180513e-05,-2.089037116252953196e-03
3.618318307812833524e-03,-1.804200209510231130e-05,-2.089037117392333453e-03
3.618318307155011637e-03,-1.804200209505282424e-05,-2.089037118531714143e-03
3.618318306497189749e-03,-1.804200209500333719e-05,-2.089037119671094834e-03
3.618318305839367862e-03,-1.804200209495384675e-05,-2.089037120810475958e-03
3.618318305181545541e-03,-1.804200209490436309e-05,-2.089037121949857082e-03
