Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.574313204583291120e-04,-8.493604802192119836e-05,3.982045855084883029e-05
-1.211154455970936015e-04,-1.352465413591105606e-04,5.488302775898260867e-05
6.431972814278205024e-05,-7.565045350478010605e-04,-1.819825099419464915e-04
3.785205892370964269e-04,-3.293193112739996407e-04,-2.703953062288818677e-04
1.177170876176479439e-04,-4.202422274221291219e-04,-6.182543773487490834e-04
-4.780147999044450030e-04,1.816407926035802983e-05,1.275762130381431834e-05
-9.014155175613009201e-04,1.425397999631672265e-04,-1.319013673829762235e-04
-7.627019385947809592e-04,8.408441825423155613e-04,5.311090850943557019e-04
-1.081204197132848346e-03,1.195577489727904898e-03,5.795448290638578010e-04
-1.078255229508019329e-03,9.113054051801079474e-04,3.931660969823466017e-04
-1.389463681608392844e-03,5.777834685272400161e-04,2.418021435770232902e-04
-1.517204438610101876e-03,7.610887217060155214e-04,-1.217169185385962835e-04
-1.675470011404191694e-03,7.623042162934562339e-04,-6.065486835186245608e-04
-1.403421661673403100e-03,8.562899832432526457e-04,-7.012167250241433183e-04
-1.535746822882606399e-03,7.762302970713624503e-04,-4.166815970374992094e-04
-1.657919021182525238e-03,1.260386153546608429e-03,-2.532500260134906808e-04
-1.518757654719048644e-03,1.112526592985428305e-03,4.564958971896017044e-04
-1.184229543589187736e-03,2.357938710809919620e-05,3.950379218063283099e-04
-1.083898131002691357e-03,-1.597735122494661688e-04,5.904443873449390827e-04
-1.183095422822526234e-03,-4.195062936518730186e-05,1.755127238334839104e-04
-1.645731887835640396e-03,-7.455437774604264825e-05,3.288331540848245986e-04
-1.319990872082308329e-03,5.276936735386534303e-04,5.863186268555138463e-04
-2.044579640624127025e-03,-1.947800954406219467e-05,3.969010854561704198e-04
-2.466282408970691710e-03,6.353364413938713672e-05,-1.585031313777377057e-04
-2.409186769175991789e-03,7.902223016483334115e-04,-2.963700638265863332e-04
-3.229447224637198906e-03,1.263626792876103647e-03,-9.947922303334095573e-05
-3.173790250550775991e-03,1.569660577960016934e-03,-6.528928572532725688e-04
-2.897144107435501402e-03,1.031360703329444644e-03,-1.262952313894464803e-03
-2.849039960127902789e-03,9.655384884949067947e-04,-1.251974620774754833e-03
-2.528601021906290262e-03,4.388892841824995053e-04,-1.481512865315714198e-03
-2.853506664949765400e-03,2.842230025636409288e-04,-1.047048697074665210e-03
-2.921025400953394455e-03,-1.072814341104572083e-04,-1.174601984296158412e-03
-3.439755353716300243e-03,2.311563011646713202e-04,-7.854107675036175757e-04
-2.581142677772811644e-03,3.298962050131769947e-04,-1.578376664462577449e-03
-2.900308550987691983e-03,2.369438542543702154e-04,-8.878543894612519723e-04
-2.505187314683349122e-03,1.258763741997986473e-03,-6.651066427530225164e-04
-2.403368816186972085e-03,1.427949041927776760e-03,-3.359983097300435647e-05
-2.367145786922756744e-03,1.495440050293545594e-03,3.822645744332007112e-04
-2.076304131747435614e-03,1.929621089242471122e-03,-8.177670428399159736e-05
-1.805386642483330396e-03,1.972911850853004308e-03,-2.573662400921543033e-04
-2.327138935133189930e-03,1.799563892581780957e-03,-2.192932362827751001e-04
