q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999928899097e-01,1.969230850807495433e-07,1.602091175951504875e-06,3.408029673537009343e-06
9.999999999816162610e-01,-1.060732673775150030e-06,2.217368019964246077e-06,5.543077687297580862e-06
9.999999999407377382e-01,-6.619675511627223360e-07,6.090129286475022930e-06,8.999824381843574546e-06
9.999999999622055658e-01,-6.246993672653970834e-06,4.098878571666710781e-06,4.445569022089132340e-06
9.999999999514433968e-01,-6.800830160382860900e-06,4.993116075251843722e-06,5.092200431872297087e-06
9.999999998715496385e-01,-1.211335232963003254e-05,5.823309843603799843e-06,8.732477341021592249e-06
9.999999997781165995e-01,-1.154929563692643080e-05,2.605897766510525025e-06,1.742383490522756708e-05
9.999999998071753549e-01,-6.048457440096727321e-06,4.806694469865922016e-06,1.805439501942924255e-05
9.999999999038792220e-01,-6.706775071318801801e-06,6.491813379185987024e-06,1.025265581593795052e-05
9.999999999393966998e-01,-1.010229411107866581e-05,3.615784481093818320e-06,2.465041243157040238e-06
9.999999998277042668e-01,-8.185345763978992521e-06,9.049600200525772430e-06,1.398915584684897854e-05
9.999999997190101020e-01,-7.586480070449621220e-06,1.020118190718790532e-05,2.000902387163578893e-05
9.999999998199278206e-01,-2.341251522937912852e-06,5.615908813383337024e-06,1.797566021551509079e-05
9.999999996245062528e-01,2.143785303081352290e-06,7.561202006983833421e-06,2.625299756756097150e-05
9.999999994953844284e-01,6.236831948776814342e-06,9.526389322680215720e-06,2.965773382100850294e-05
9.999999994561070693e-01,2.093924144482812905e-06,1.293834393681388812e-05,3.026549668837371095e-05
9.999999994841599626e-01,3.916604340656780856e-06,1.207865598621013731e-05,2.950333054875581547e-05
9.999999994444044304e-01,3.845780285997455879e-06,1.156238623261175225e-05,3.102760616623641342e-05
9.999999994361574718e-01,3.704565321570074302e-06,1.430411982619871616e-05,3.015548592740349414e-05
9.999999991442654057e-01,3.328615823900876819e-06,7.620297808386102399e-06,4.052555223577774569e-05
9.999999992741116506e-01,-2.138961483419302395e-06,9.697636064302560670e-06,3.678528701415719967e-05
9.999999994823594029e-01,5.079718375154664082e-07,7.091219473296243620e-06,3.138053296364478256e-05
9.999999994176983487e-01,3.975515496049307250e-06,8.025459442710154660e-06,3.293008597933627218e-05
9.999999994105291945e-01,7.895820064377100556e-06,1.129498558632742088e-05,3.144870040706988827e-05
9.999999993693988731e-01,5.978922221423455992e-06,1.170350266678448293e-05,3.299216303001367511e-05
9.999999993918428087e-01,5.280632938925489104e-06,1.289687997656523983e-05,3.197029463027614346e-05
9.999999995453604518e-01,7.525287184562941343e-06,1.159120591036737315e-05,2.680098721388985704e-05
9.999999996547767056e-01,6.491409138846772188e-06,7.113529816038838479e-06,2.444802139229780498e-05
9.999999997616562109e-01,3.146291794492919747e-06,1.132969690280806108e-05,1.839636711264976308e-05
9.999999997622148751e-01,-2.308285759347185782e-06,7.583404300476269717e-06,2.031585818231200870e-05
9.999999996607217279e-01,-6.189874070672114694e-06,5.524593968227407747e-06,2.469252063492521367e-05
9.999999996717784390e-01,-9.894258069770435455e-06,8.984492496941055305e-06,2.185922277812282836e-05
9.999999997210408109e-01,-1.450148221745132050e-05,7.764545485014119703e-06,1.695102648520053869e-05
9.999999998246295041e-01,-1.540943507665232885e-05,5.162866037149955839e-06,9.307793209768717435e-06
9.999999998451359895e-01,-1.738633404551391906e-05,1.128230617720730012e-06,2.484103112018970496e-06
