pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209984327170000142e+02,0.000000000000000000e+00
3.099999995939232278e+01,1.209984327170000142e+02,0.000000000000000000e+00
3.100000013978640823e+01,1.209984327170059970e+02,-4.975721867053993141e-07
3.100000032017709373e+01,1.209984327170154046e+02,-5.168320657599224142e-07
3.100000050057420609e+01,1.209984327170187584e+02,2.189876282917592835e-07
3.100000068097864414e+01,1.209984327170204921e+02,1.488098380832089847e-07
3.100000086138539857e+01,1.209984327170257927e+02,1.080919596000405448e-07
3.100000104178651839e+01,1.209984327170238601e+02,-7.085180202056968807e-07
3.100000122218272125e+01,1.209984327170208047e+02,-1.940057040945868860e-06
3.100000140257577996e+01,1.209984327170228653e+02,-3.826982035751669853e-06
3.100000158296988317e+01,1.209984327170093792e+02,-7.312493572570757748e-06
3.100000176336868662e+01,1.209984327169926388e+02,-1.082491949992126523e-05
3.100000194377199136e+01,1.209984327169690204e+02,-1.414303642099972707e-05
3.100000212417474543e+01,1.209984327169401155e+02,-1.797969504494406926e-05
3.100000230457420969e+01,1.209984327169043894e+02,-2.206897539217786384e-05
3.100000248496728972e+01,1.209984327168669864e+02,-2.651966872314158718e-05
3.100000266536573079e+01,1.209984327168317719e+02,-3.024554822142201029e-05
3.100000284576357146e+01,1.209984327168088498e+02,-3.466257103020020398e-05
3.100000302615623582e+01,1.209984327167902762e+02,-3.886643733530518752e-05
3.100000320654815766e+01,1.209984327167697700e+02,-4.299733308639420228e-05
3.100000338693833513e+01,1.209984327167401545e+02,-4.788313132338871620e-05
3.100000356732225271e+01,1.209984327167094307e+02,-5.163915368181912679e-05
3.100000374770946721e+01,1.209984327166751683e+02,-5.545936642425430027e-05
3.100000392809438310e+01,1.209984327166355911e+02,-5.824992324766629009e-05
3.100000410847721000e+01,1.209984327165974065e+02,-6.019304553636323180e-05
3.100000428885040193e+01,1.209984327165461906e+02,-6.234463989456687032e-05
3.100000446921807296e+01,1.209984327164897309e+02,-6.471118012558466569e-05
3.100000464959230584e+01,1.209984327164335696e+02,-6.744143206162526744e-05
3.100000482995977791e+01,1.209984327163744098e+02,-7.109068921099323405e-05
3.100000501033143507e+01,1.209984327163194564e+02,-7.430707434577604146e-05
3.100000519069553206e+01,1.209984327162540581e+02,-7.899102006554109654e-05
