Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.112877009021730592e-04,-4.434155313282577135e-04,-8.376814133496636927e-05
-7.118653280281947513e-05,-3.836103188082724737e-04,1.149536210144533576e-04
1.584714466572332615e-04,-1.075966254792521098e-03,2.568141758464667396e-04
2.504401124371710588e-04,-4.740424506528508508e-04,-2.179585167531727257e-04
-2.994990257143190205e-04,-2.289794153552080500e-04,-1.657028712183182117e-04
-1.091220573641535916e-03,-3.886967355934368637e-04,1.452482778840655600e-04
-1.200237939937415926e-03,-4.520449064963325035e-04,-5.580980456451922923e-05
-8.508154735591088019e-04,-2.862490704012451395e-04,5.559213517367963517e-05
-7.404208435697269726e-04,-6.049945737655374432e-04,-4.165621634862375555e-04
-7.397989583781345094e-04,-9.089241547068144982e-04,-4.443413599156035394e-05
-1.349682630983364351e-03,-6.479333680755064396e-04,-9.582994729507647276e-04
-1.718012365992508967e-03,-4.169407539260810459e-04,-3.440583364081321502e-04
-1.428939522933664200e-03,-7.373674107396374546e-04,-7.020802694338939241e-04
-1.363508020800515211e-03,-1.024738532627682708e-03,-1.446327610625974987e-03
-5.655900685460794408e-04,-9.298811796758900752e-04,-1.837151572027038342e-03
-2.118742888082344599e-04,-7.601703621678365273e-04,-1.234201846441889110e-03
-1.992576311311306133e-04,-8.592065141660748962e-04,-1.326986167762766837e-03
-4.776424925954484996e-04,-5.819330202634953901e-04,-1.502392869466397498e-03
-2.950012276579772985e-04,-6.320516777551807644e-04,-2.016233102677896221e-03
-6.424975800670921361e-04,-5.373162698286797212e-04,-2.184853880331302702e-03
-6.006583669005549761e-04,-7.427249991799914032e-04,-2.872078109953348207e-03
-5.687066613381512202e-04,-1.051771137694898842e-03,-3.103411906194027299e-03
-3.582730344847323339e-04,-1.102724482124758541e-03,-3.007961137437518799e-03
-3.824005362595646519e-05,-8.968301754659650446e-04,-2.349011548479787437e-03
-9.412314672508186042e-04,-7.273849434196846863e-04,-2.817547208286295436e-03
-1.677879213366340180e-03,-5.787833436305822457e-04,-2.986881337841996390e-03
-1.848595248573179804e-03,-2.110507433571141248e-04,-2.909216492006425677e-03
-1.612160335707155502e-03,-1.239985178027235546e-05,-3.275829546267541685e-03
-1.990458839627003412e-03,-4.264882660341804571e-04,-2.773910234376055980e-03
-1.910446035375363552e-03,6.798793362243076054e-05,-2.037035259370703708e-03
-1.988851457957736216e-03,2.087782757462407408e-04,-1.943650124981288014e-03
-2.233469171646079374e-03,9.105223888054737999e-04,-2.200814938053552525e-03
-2.100811997638623359e-03,7.201893473743895468e-04,-1.624181951409007065e-03
